,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,2,2,0,16,0,6,1575,5,682,5
1,4,0,0,0,0,1,2,2,6,0,7,157,9,2822,5
2,4,0,0,0,0,3,11,1,9,1,9,24182,12,1810,5
3,4,0,0,0,0,4,7,3,9,0,2,2460,5,2624,5
4,4,0,0,0,0,10,23,8,18,0,42,11728,9,2184,5
5,4,0,0,0,0,2,3,0,1,0,2,1575,6,2057,5
6,4,0,0,0,0,2,9,3,13,1,10,2169,5,212,5
7,4,0,0,0,0,3,17,8,10,1,15,4584,12,2721,5
8,4,0,0,0,0,0,7,2,14,0,7,378,11,1076,5
9,3,1,0,0,0,2,5,0,6,0,6,1873,8,948,5
10,4,0,0,0,0,4,6,2,6,0,2,134,20,2760,5
11,3,0,0,0,1,2,18,0,12,0,8,1390,12,2083,5
12,4,0,0,0,0,0,4,2,8,0,2,4770,7,103,5
13,4,0,0,0,0,4,8,0,5,0,10,2992,5,173,5
14,4,0,0,0,0,0,8,0,6,0,9,306,4,490,5
15,4,0,0,0,0,3,11,10,14,0,9,4733,6,1635,5
16,4,0,0,0,0,0,5,2,4,0,4,2354,9,2731,5
17,4,0,0,0,0,0,8,0,1,0,0,1276,3,1251,5
18,3,0,0,1,0,0,6,1,3,1,10,5315,8,1897,5
19,4,0,0,0,0,0,5,1,5,0,5,19831,0,2228,5
20,4,0,0,0,0,3,5,0,0,0,3,481,4,1106,5
21,1,1,0,2,0,0,5,0,0,0,2,1204,1,2063,5
22,4,0,0,0,0,1,6,0,2,1,5,2014,4,1837,5
23,3,0,0,0,1,0,4,2,3,0,2,5981,6,2398,5
24,4,0,0,0,0,0,4,1,3,0,2,1495,15,2916,5
25,3,0,0,0,1,0,15,2,5,0,2,12381,10,369,5
26,4,0,0,0,0,2,4,3,9,0,5,267,4,1533,5
27,4,0,0,0,0,2,6,2,2,0,16,6551,6,418,5
28,3,0,0,0,0,0,0,4,0,0,0,0,0,2566,5
29,4,0,0,0,0,3,3,4,4,0,2,4122,1,484,5
30,4,0,0,0,0,1,5,1,0,2,4,18264,6,1742,5
31,1,0,0,0,0,0,0,0,0,0,0,0,0,1809,7
32,4,0,0,0,0,0,2,2,1,0,0,202,0,590,7
33,3,1,0,0,0,0,3,0,0,0,0,215,12,2067,7
34,4,0,0,0,0,1,2,1,0,1,10,315,2,1261,7
35,4,0,0,0,0,0,1,0,1,0,4,0,3,336,7
36,4,0,0,0,0,4,0,5,3,0,6,108,22,1409,7
37,3,1,0,0,0,0,1,0,0,0,0,75,5,1386,7
38,3,0,1,0,0,1,0,2,6,0,0,0,0,193,7
39,2,1,0,0,1,2,0,0,2,0,9,244,3,2508,7
40,0,1,0,3,0,0,0,1,0,0,1,0,0,1295,7
41,4,0,0,0,0,1,2,1,6,1,8,5362,7,2271,7
42,4,0,0,0,0,2,0,1,0,0,7,125,18,116,7
43,4,0,0,0,0,0,0,1,3,0,4,0,5,2835,7
44,3,0,0,0,1,0,4,0,0,1,12,811,3,1482,7
45,1,1,0,0,0,0,0,2,1,0,3,0,0,1479,7
46,4,0,0,0,0,1,5,1,0,0,3,1498,14,1689,7
47,4,0,0,0,0,2,2,0,1,0,14,260,2,2686,7
48,4,0,0,0,0,1,0,1,0,0,15,0,11,1377,7
49,3,1,0,0,0,2,3,1,0,0,4,5512,5,349,7
50,4,0,0,0,0,0,2,0,2,0,6,44611,6,415,7
51,2,0,0,2,0,0,3,0,1,0,1,850,11,1884,7
52,4,0,0,0,0,6,1,0,0,0,5,1350,16,217,7
