,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,5,0,0,0,0,0,0,14,5,1,4,116,1,790,1
1,0,2,0,0,0,0,0,0,0,0,0,0,0,733,1
2,5,0,0,0,0,1,2,1,1,0,10,1461,10,2335,1
3,5,0,0,0,0,1,8,0,1,0,3,7139,4,1919,1
4,0,0,0,5,0,0,0,0,0,0,1,0,0,2114,1
5,4,0,0,1,0,5,2,0,6,0,3,632,2,313,1
6,5,0,0,0,0,0,4,0,1,0,4,0,4,1267,1
7,5,0,0,0,0,1,5,2,1,1,7,125,4,147,1
8,4,1,0,0,0,0,0,1,3,1,3,17634,4,1870,1
9,4,0,0,0,1,0,0,0,0,2,2,0,0,432,1
10,4,0,0,0,1,2,0,0,1,1,5,782,1,1320,1
11,4,0,0,0,1,9,1,0,0,0,7,392,5,740,1
12,0,4,0,0,0,0,0,0,0,0,1,341,0,1226,1
13,4,1,0,0,0,0,1,1,4,0,5,10680,0,2162,1
14,3,2,0,0,0,0,0,0,0,0,4,0,4,1978,1
15,4,0,0,0,1,0,0,0,0,1,6,3422,8,2471,1
16,3,1,0,0,1,0,0,0,0,0,7,0,0,941,1
17,3,2,0,0,0,0,0,0,1,0,1,0,0,2432,3
18,5,0,0,0,0,1,9,0,2,1,7,1125,7,2366,3
19,5,0,0,0,0,0,2,0,1,0,2,11345,6,1417,3
20,3,1,0,0,1,0,4,0,2,0,1,0,4,2415,3
21,2,0,1,0,0,0,1,0,1,1,7,1000,6,889,3
22,3,1,0,0,1,0,1,0,0,0,1,0,8,1371,3
23,2,3,0,0,0,0,1,1,2,0,3,0,0,2431,3
24,5,0,0,0,0,0,2,0,0,3,4,0,0,2292,3
25,5,0,0,0,0,0,2,2,5,0,5,0,0,2127,3
26,4,0,0,0,1,0,2,0,1,2,14,0,0,1581,3
27,5,0,0,0,0,1,5,0,2,1,8,500,5,2612,3
28,5,0,0,0,0,0,2,0,2,0,5,500,9,1738,3
29,1,0,0,4,0,0,0,0,1,1,0,0,0,2791,3
30,3,1,0,0,1,1,3,0,4,0,3,2013,7,2764,3
31,1,2,2,0,0,0,0,0,1,0,2,0,4,5,3
32,4,1,0,0,0,2,0,0,4,1,5,2685,4,979,3
33,4,0,0,0,1,0,5,0,5,1,2,600,9,556,3
34,3,0,0,0,0,0,0,0,5,0,1,0,0,751,3
35,5,0,0,0,0,0,0,0,1,0,6,0,6,851,3
36,4,0,0,0,1,0,3,0,2,0,5,0,6,2640,3
37,5,0,0,0,0,0,0,0,0,0,0,0,0,1551,3
38,3,2,0,0,0,0,8,1,2,0,2,18903,4,1229,5
39,5,0,0,0,0,0,3,2,17,0,2,7293,5,682,5
40,5,0,0,0,0,3,7,0,9,0,2,1576,7,1248,5
41,5,0,0,0,0,4,1,0,2,1,8,2194,3,1681,5
42,5,0,0,0,0,0,16,4,20,0,11,5478,8,2184,5
43,5,0,0,0,0,0,4,1,6,0,1,9820,1,1509,5
44,4,0,0,0,1,2,5,0,4,0,7,21698,6,824,5
45,5,0,0,0,0,0,4,1,1,0,7,1872,3,2721,5
46,5,0,0,0,0,2,5,1,6,0,4,1023,10,948,5
47,4,0,0,0,1,0,14,1,1,0,5,1670,9,2760,5
48,5,0,0,0,0,0,13,0,3,0,4,1609,10,2083,5
49,4,0,0,0,1,1,3,0,9,0,0,930,10,103,5
50,3,1,0,0,1,0,3,1,3,0,4,16495,0,1192,5
51,5,0,0,0,0,0,3,0,7,0,6,453,7,2336,5
52,5,0,0,0,0,0,5,0,1,3,4,609,5,1251,5
53,5,0,0,0,0,0,2,4,2,0,6,441,4,16,5
54,5,0,0,0,0,3,1,0,9,0,6,522,7,2452,5
55,5,0,0,0,0,1,5,0,5,0,3,1671,1,1048,5
56,5,0,0,0,0,2,2,0,1,0,8,192,3,1106,5
57,0,0,0,2,0,0,0,0,0,0,0,0,0,1879,5
58,4,1,0,0,0,0,6,0,0,0,3,1096,12,1470,5
59,5,0,0,0,0,0,4,0,6,1,4,1539,4,2063,5
60,4,1,0,0,0,1,3,2,0,0,5,457,6,2190,5
61,5,0,0,0,0,0,1,1,0,0,2,3624,5,1837,5
62,4,0,1,0,0,2,3,0,1,0,4,2067,2,2398,5
63,5,0,0,0,0,0,12,0,8,6,3,4821,8,2774,5
64,3,0,0,0,0,1,1,1,1,0,5,0,3,1018,5
65,5,0,0,0,0,0,4,0,8,0,4,23830,5,2916,5
66,5,0,0,0,0,0,2,1,2,0,3,4155,1,2475,5
67,4,0,0,1,0,0,6,0,1,1,3,2249,4,1211,5
68,5,0,0,0,0,1,5,3,7,3,5,275,5,1533,5
69,1,0,0,0,0,0,0,0,0,0,0,0,0,2854,5
70,5,0,0,0,0,0,8,0,2,0,6,8530,7,2840,5
71,4,0,1,0,0,1,9,0,0,0,11,1349,10,239,5
72,3,0,0,0,2,0,2,1,15,0,4,400,11,1728,5
73,5,0,0,0,0,0,5,0,12,1,2,2879,4,221,5
74,1,1,0,0,0,0,0,0,0,0,0,1221,0,152,5
75,4,0,0,0,1,2,1,2,3,0,1,1381,4,1853,8
76,5,0,0,0,0,2,10,0,3,0,6,6161,1,2539,8
77,2,0,0,3,0,0,2,1,5,0,0,480,1,475,8
78,5,0,0,0,0,2,0,0,2,1,3,13520,0,947,8
79,5,0,0,0,0,1,1,0,0,0,3,2517,5,1614,8
80,5,0,0,0,0,0,3,2,2,1,3,1685,4,1895,8
81,5,0,0,0,0,0,3,0,3,1,6,294,2,2742,8
82,5,0,0,0,0,0,3,0,5,0,1,170,6,2577,8
83,5,0,0,0,0,0,6,0,2,0,6,170,7,1819,8
84,4,0,0,0,1,1,4,5,8,1,7,5570,12,2191,8
85,4,0,0,0,1,0,0,1,1,0,2,170,0,202,8
86,4,1,0,0,0,0,2,0,1,0,7,4595,7,1318,8
87,5,0,0,0,0,4,7,1,5,2,8,909,15,1204,8
88,3,1,0,0,1,0,0,1,1,0,1,1787,0,2786,8
89,3,0,0,0,2,5,3,0,1,0,7,12277,0,1353,8
90,5,0,0,0,0,1,6,1,6,1,3,195,2,1033,8
91,5,0,0,0,0,0,6,0,2,1,10,1255,11,2495,8
92,5,0,0,0,0,1,7,1,1,2,5,671,2,1286,8
93,4,0,0,0,1,0,0,2,7,0,5,0,1,2543,8
94,3,2,0,0,0,0,0,1,3,0,0,0,0,895,8
95,3,0,0,0,2,0,1,0,0,0,4,23179,5,420,8
96,3,0,0,0,2,2,2,1,0,0,0,0,9,727,8
97,4,0,0,0,1,1,3,1,2,0,10,850,1,1299,8
