,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,1,0,0,0,3,1,1,2,0,3,0,0,790,1
1,3,2,0,0,0,0,0,2,1,0,1,294,0,733,1
2,4,0,0,0,0,1,3,0,0,1,8,294,5,2335,1
3,3,1,1,0,0,0,0,0,1,0,0,0,0,1150,1
4,2,3,0,0,0,0,4,0,0,0,4,0,7,414,1
5,0,0,0,0,1,0,0,0,0,0,0,0,0,1721,1
6,5,0,0,0,0,0,4,0,1,0,2,229,2,1919,1
7,5,0,0,0,0,0,0,0,0,0,4,53,0,631,1
8,4,1,0,0,0,1,5,4,1,0,6,0,1,2260,1
9,5,0,0,0,0,2,0,0,1,1,3,48,1,313,1
10,5,0,0,0,0,1,0,1,1,1,4,0,1,1267,1
11,3,1,0,0,1,1,1,0,3,0,3,0,0,1870,1
12,3,0,0,0,0,0,0,0,0,0,1,0,0,432,1
13,4,1,0,0,0,0,0,1,1,0,2,0,2,1320,1
14,3,0,0,0,2,1,1,1,0,0,3,0,2,740,1
15,4,0,0,0,1,1,1,0,0,0,9,3295,1,1074,1
16,4,1,0,0,0,0,0,3,2,0,0,280,0,2105,1
17,5,0,0,0,0,2,2,1,2,2,6,7564,0,1226,1
18,5,0,0,0,0,2,1,0,3,0,3,294,5,2162,1
19,4,1,0,0,0,1,1,1,3,0,2,238,0,1764,1
20,4,1,0,0,0,0,0,1,2,0,2,0,0,2471,1
21,4,0,0,0,0,1,1,2,5,0,4,650,5,945,3
22,4,0,0,0,0,2,3,0,0,0,6,2045,0,288,3
23,4,0,0,0,0,0,2,0,2,0,5,0,13,2366,3
24,4,0,0,0,0,0,3,0,0,1,6,0,2,207,3
25,4,0,0,0,0,0,1,1,1,1,5,0,0,2415,3
26,1,2,0,0,0,1,2,0,1,0,1,0,0,2410,3
27,4,0,0,0,0,1,1,0,3,0,6,35387,1,540,3
28,4,0,0,0,0,1,2,0,1,1,5,0,4,2794,3
29,4,0,0,0,0,0,1,3,7,0,8,2815,1,479,3
30,4,0,0,0,0,0,6,0,4,0,6,7000,3,1617,3
31,0,3,0,0,0,0,0,0,0,0,0,0,0,2307,3
32,4,0,0,0,0,2,2,1,1,2,6,390,3,1224,3
33,4,0,0,0,0,0,0,0,0,0,4,0,8,2797,3
34,4,0,0,0,0,0,4,0,2,0,8,0,5,2612,3
35,4,0,0,0,0,2,0,1,5,1,5,250,0,1619,3
36,4,0,0,0,0,1,7,1,0,0,23,0,4,1738,3
37,2,1,1,0,0,0,0,0,0,0,4,0,0,465,3
38,4,0,0,0,0,1,7,0,3,0,12,1745,4,2852,3
39,2,0,0,0,0,0,0,1,0,0,4,0,1,2014,3
40,3,0,0,0,1,0,2,0,1,0,5,3543,10,2764,3
41,4,0,0,0,0,0,1,0,1,0,2,0,7,5,3
42,4,0,0,0,0,1,2,0,5,0,4,2050,6,979,3
43,2,2,0,0,0,0,0,0,1,0,1,0,0,851,3
44,4,0,0,0,0,1,2,0,0,1,4,12598,1,1229,5
45,4,0,0,0,0,1,1,0,0,1,9,1149,0,108,5
46,4,0,0,0,0,5,0,1,1,0,9,161,6,970,5
47,4,0,0,0,0,1,5,1,5,0,2,0,3,1248,5
48,4,0,0,0,0,2,6,5,2,1,9,12003,5,337,5
49,4,0,0,0,0,0,4,1,1,1,1,715,9,1812,5
50,4,0,0,0,0,1,7,0,0,0,2,80791,1,1616,5
51,4,0,0,0,0,0,3,1,7,0,10,10000,0,1509,5
52,4,0,0,0,0,2,2,2,4,0,14,2358,6,824,5
53,4,0,0,0,0,0,9,1,6,0,15,50,4,282,5
54,4,0,0,0,0,10,1,2,1,0,15,370,5,2721,5
55,4,0,0,0,0,0,4,1,6,0,3,4694,0,948,5
56,4,0,0,0,0,4,3,2,2,0,7,1193,15,2760,5
57,4,0,0,0,0,1,7,2,4,0,2,14159,4,2083,5
58,4,0,0,0,0,1,3,0,4,3,8,446,5,2529,5
59,4,0,0,0,0,5,6,5,2,0,11,3359,2,1964,5
60,4,0,0,0,0,3,2,1,8,1,7,1703,5,1192,5
61,4,0,0,0,0,1,2,0,0,1,1,500,10,2336,5
62,4,0,0,0,0,1,3,0,1,5,6,0,3,1251,5
63,4,0,0,0,0,2,7,10,29,0,8,1437,1,816,5
64,4,0,0,0,0,0,13,4,7,3,7,2992,2,1362,5
65,4,0,0,0,0,0,6,1,0,2,6,347,5,1470,5
66,3,1,0,0,0,0,5,0,8,1,7,12879,6,2063,5
67,4,0,0,0,0,0,2,0,0,0,6,862,3,1837,5
68,4,0,0,0,0,2,3,0,6,0,6,6503,3,2398,5
69,4,0,0,0,0,2,4,0,5,0,2,608,0,2774,5
70,4,0,0,0,0,2,6,1,4,0,3,6597,1,2916,5
71,4,0,0,0,0,0,5,0,10,2,4,4681,7,2475,5
72,4,0,0,0,0,2,0,1,2,1,12,2217,1,1211,5
73,4,0,0,0,0,1,3,4,1,0,3,0,1,1533,5
74,4,0,0,0,0,0,3,1,6,0,13,2579,0,1675,5
75,4,0,0,0,0,4,2,3,2,0,8,781,0,106,5
76,4,0,0,0,0,0,8,5,5,1,2,1496,3,221,5
77,4,0,0,0,0,1,3,0,1,0,9,552,1,152,5
78,4,1,0,0,0,1,2,1,3,1,2,12270,0,158,8
79,5,0,0,0,0,0,6,0,3,0,9,443,2,2539,8
80,2,0,0,0,0,0,0,0,0,0,0,0,0,2139,8
81,5,0,0,0,0,3,1,1,3,2,5,3600,0,947,8
82,5,0,0,0,0,0,2,1,2,0,3,65,0,2641,8
83,5,0,0,0,0,0,4,0,3,1,6,99541,7,1614,8
