,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,1,0,0,0,0,0,0,0,1,0,1,0,0,1229,5
1,5,0,0,0,0,1,5,1,20,1,3,0,8,682,5
2,5,0,0,0,0,0,10,2,8,1,14,889,8,1810,5
3,1,0,0,0,0,0,0,0,0,0,0,0,0,2624,5
4,4,0,0,0,1,4,1,0,9,0,3,232,5,1681,5
5,4,1,0,0,0,0,3,0,2,0,6,662,7,2296,5
6,5,0,0,0,0,0,22,0,1,2,18,10347,5,2184,5
7,3,1,0,0,1,2,4,8,17,0,11,838,4,2057,5
8,1,0,0,0,0,0,0,0,1,0,0,0,0,2297,5
9,4,1,0,0,0,2,6,0,1,1,5,1265,12,354,5
10,1,0,0,0,0,0,0,0,1,0,0,0,0,824,5
11,5,0,0,0,0,1,9,2,9,1,9,5665,4,2721,5
12,5,0,0,0,0,1,3,1,6,0,5,5328,15,1076,5
13,4,0,0,0,1,2,4,1,3,1,3,9686,10,948,5
14,5,0,0,0,0,0,9,1,4,1,4,485,10,2760,5
15,5,0,0,0,0,1,10,2,4,0,5,4000,11,2083,5
16,2,0,0,0,3,1,5,0,2,0,3,1609,11,103,5
17,4,0,0,0,1,0,15,6,5,0,13,7111,6,173,5
18,5,0,0,0,0,3,7,0,5,0,12,1928,5,490,5
19,4,0,0,0,1,1,4,6,3,0,7,911,5,1635,5
20,4,1,0,0,0,0,7,0,3,0,4,624,8,2336,5
21,5,0,0,0,0,1,4,0,0,1,4,19519,4,1251,5
22,5,0,0,0,0,0,7,0,4,1,7,2870,5,1897,5
23,3,1,0,0,1,0,4,0,7,0,2,924,6,2565,5
24,3,1,0,0,1,1,3,1,4,0,6,105,6,1106,5
25,5,0,0,0,0,2,4,0,5,0,8,47,5,2516,5
26,4,1,0,0,0,2,2,0,3,1,2,2875,3,2063,5
27,2,3,0,0,0,0,4,1,8,0,5,8428,7,1260,5
28,5,0,0,0,0,1,4,0,3,0,6,969,7,1837,5
29,3,2,0,0,0,0,5,0,6,1,6,1412,7,2398,5
30,5,0,0,0,0,1,4,0,6,0,3,10843,5,2916,5
31,4,0,0,0,1,2,9,1,3,0,8,342,5,369,5
32,5,0,0,0,0,3,3,1,7,0,4,1315,17,1533,5
33,3,0,0,0,2,0,11,1,6,0,4,3380,5,584,5
34,5,0,0,0,0,3,3,3,14,0,7,330,10,2566,5
35,4,0,0,0,1,4,13,3,7,0,3,4093,6,484,5
36,1,0,0,0,0,0,0,0,0,0,0,0,0,2186,5
37,4,1,0,0,0,2,6,0,0,0,5,3755,11,1363,5
38,4,0,0,0,1,4,8,0,8,0,4,3368,15,1742,5
39,5,0,0,0,0,0,3,0,5,0,3,3324,8,221,5
40,5,0,0,0,0,1,1,0,0,0,0,146,10,336,7
41,3,1,0,0,0,0,0,0,6,0,0,492,0,2158,7
42,3,1,0,0,1,1,0,1,2,0,2,297,5,2379,7
43,3,2,0,0,0,5,3,0,2,0,5,80,19,447,7
44,2,0,0,3,0,0,0,0,0,0,0,525,0,1055,7
45,2,3,0,0,0,0,3,1,0,0,1,702,1,2430,7
46,4,0,0,0,0,0,2,6,2,2,3,125,5,1440,7
47,5,0,0,0,0,1,3,2,5,0,7,6513,4,1386,7
48,2,3,0,0,0,1,2,0,0,0,6,80,1,1839,7
49,3,0,0,0,0,2,2,7,1,0,4,80,0,193,7
50,4,0,0,0,0,1,3,0,0,0,2,260,3,1295,7
51,5,0,0,0,0,5,0,4,1,0,7,234,14,2271,7
52,5,0,0,0,0,2,0,0,1,1,1,980,3,1816,7
53,5,0,0,0,0,4,5,2,3,0,2,444,6,1527,7
54,5,0,0,0,0,1,4,2,4,1,1,5213,2,2671,7
55,3,2,0,0,0,1,0,2,3,0,1,1044,2,2680,7
