,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,1,0,0,2,1,3,0,0,703,4,682,5
1,4,0,0,0,0,3,1,1,0,0,4,598,7,2822,5
2,4,0,0,0,0,4,1,2,5,1,13,1143,2,1810,5
3,4,0,0,0,0,2,4,2,2,0,1,617,4,2624,5
4,4,0,0,0,0,5,16,3,1,1,23,4660,4,2184,5
5,2,0,0,2,0,0,0,3,2,0,0,114,0,2057,5
6,4,0,0,0,0,2,1,0,0,0,1,1103,5,354,5
7,4,0,0,0,0,1,8,2,4,0,6,6527,4,2721,5
8,3,0,0,1,0,0,1,0,0,0,0,1148,1,1076,5
9,2,0,0,2,0,0,2,1,4,0,0,7667,0,948,5
10,4,0,0,0,0,0,2,2,1,0,3,472,6,2760,5
11,4,0,0,0,0,3,0,1,0,0,1,190,1,2083,5
12,2,0,0,2,0,0,2,1,0,0,0,0,4,103,5
13,3,0,0,1,0,0,3,0,0,0,1,3898,5,173,5
14,4,0,0,0,0,0,4,0,1,0,1,271,4,490,5
15,4,0,0,0,0,2,3,3,9,0,4,0,4,1635,5
16,3,0,0,0,0,1,2,2,3,0,2,0,0,2731,5
17,4,0,0,0,0,0,0,0,0,0,2,1845,0,1251,5
18,4,0,0,0,0,0,4,0,1,0,1,20129,2,1897,5
19,4,0,0,0,0,0,0,0,0,0,0,349,0,2228,5
20,4,0,0,0,0,0,1,0,1,0,1,577,3,1106,5
21,4,0,0,0,0,0,0,1,1,0,11,176,0,33,5
22,0,2,0,0,0,0,0,0,0,0,0,0,0,2516,5
23,4,0,0,0,0,0,3,0,3,0,3,1900,0,2063,5
24,4,0,0,0,0,0,3,1,0,0,2,761,4,1837,5
25,2,0,0,2,0,0,2,1,1,0,0,31369,0,2398,5
26,2,0,0,2,0,1,0,0,2,0,1,522,1,2222,5
27,4,0,0,0,0,0,6,0,2,0,1,730,4,2916,5
28,3,0,0,1,0,0,0,1,1,0,3,1468,1,369,5
29,4,0,0,0,0,0,1,0,3,0,2,144,4,1533,5
