,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,5,0,0,0,0,1,0,2,0,0,3,725,21,790,1
1,4,0,0,1,0,1,1,0,10,0,3,1098,14,2335,1
2,5,0,0,0,0,1,7,1,2,1,4,1150,7,1919,1
3,4,1,0,0,0,3,1,0,2,0,4,432,3,313,1
4,5,0,0,0,0,0,3,1,1,0,3,7038,8,1267,1
5,5,0,0,0,0,0,9,0,3,1,5,0,15,147,1
6,5,0,0,0,0,0,0,0,4,0,5,0,18,1870,1
7,5,0,0,0,0,1,1,3,0,0,3,0,18,1320,1
8,4,0,0,0,1,3,2,2,3,0,3,340,10,740,1
9,5,0,0,0,0,0,2,0,1,0,5,0,31,2162,1
10,2,3,0,0,0,0,0,0,0,0,0,0,0,1978,1
11,3,1,0,0,1,0,1,0,0,0,1,5286,0,2471,1
12,3,2,0,0,0,0,0,1,0,0,1,0,0,941,1
13,4,0,0,0,0,0,7,2,0,4,9,100,7,2366,3
14,4,0,0,0,0,0,2,0,1,1,6,28,7,1417,3
15,2,1,1,0,0,0,2,0,3,2,4,0,4,2415,3
16,4,0,0,0,0,1,1,0,5,1,10,0,11,889,3
17,1,0,0,0,0,0,0,0,0,0,0,0,0,28,3
18,2,0,0,0,0,0,0,0,0,0,0,0,0,1371,3
19,3,1,0,0,0,0,0,0,0,0,2,0,0,2431,3
20,2,1,0,0,1,1,0,0,3,0,3,0,0,1492,3
21,3,1,0,0,0,1,4,0,1,3,5,0,0,2292,3
22,2,0,0,0,0,0,1,0,0,0,1,0,0,634,3
23,4,0,0,0,0,0,0,1,2,0,3,0,0,2127,3
24,4,0,0,0,0,2,4,0,6,0,5,9789,6,1581,3
25,3,0,0,1,0,2,3,1,2,2,6,0,8,2612,3
26,3,0,0,0,1,0,1,0,2,0,3,0,2,1948,3
27,4,0,0,0,0,0,3,1,0,0,6,0,5,1738,3
28,4,0,0,0,0,0,0,0,1,1,5,0,6,2791,3
29,4,0,0,0,0,0,5,2,1,2,6,250,9,2764,3
30,2,0,0,0,0,0,0,0,0,0,0,0,0,5,3
31,3,0,0,0,1,0,6,0,4,0,5,10690,4,979,3
32,3,0,0,0,1,0,2,1,3,2,5,1385,1,556,3
33,4,0,0,0,0,2,2,0,1,1,5,631,6,2640,3
34,3,0,0,0,1,0,3,0,2,0,4,0,0,2153,3
35,4,0,0,0,0,0,3,1,6,0,6,2717,6,682,5
36,3,1,0,0,0,1,5,0,3,0,5,5112,4,1248,5
37,4,0,0,0,0,2,0,1,0,3,6,0,16,1845,5
38,3,0,0,0,1,3,3,2,3,0,3,451,6,1681,5
39,4,0,0,0,0,2,3,1,2,0,10,30,4,2296,5
40,4,0,0,0,0,2,14,5,18,1,9,9097,3,2184,5
41,3,1,0,0,0,0,4,1,7,1,3,84,1,1509,5
42,4,0,0,0,0,1,1,0,0,0,5,1446,6,824,5
43,4,0,0,0,0,1,6,1,0,0,8,3174,6,2721,5
44,4,0,0,0,0,2,2,0,5,0,2,3595,12,948,5
45,4,0,0,0,0,0,7,1,5,0,4,755,9,2760,5
46,4,0,0,0,0,0,21,0,3,0,0,3327,8,2083,5
47,4,0,0,0,0,4,2,0,3,0,4,2736,11,103,5
48,4,0,0,0,0,1,0,0,1,0,8,195,2,1920,5
49,3,1,0,0,0,0,3,5,1,0,4,11358,2,1192,5
50,2,0,0,0,2,0,3,0,2,0,6,204,10,2336,5
51,4,0,0,0,0,0,4,0,2,3,4,3329,8,1251,5
52,3,1,0,0,0,1,1,5,4,0,4,539,7,16,5
53,3,1,0,0,0,0,4,3,20,0,1,142,5,2452,5
54,4,0,0,0,0,2,4,0,2,0,7,245,5,1106,5
55,3,1,0,0,0,2,0,3,0,0,0,1416,4,1470,5
56,4,0,0,0,0,0,5,0,4,1,5,300,8,2063,5
57,3,1,0,0,0,0,3,0,1,0,2,57,6,2190,5
58,4,0,0,0,0,1,2,1,2,2,2,297,5,1837,5
59,4,0,0,0,0,1,2,0,3,1,4,743,2,2398,5
