,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
88,4,0,0,0,0,0,0,1,4,0,3,85,0,2577,8
89,4,0,0,0,0,0,0,0,2,0,1,220,0,1819,8
90,4,0,0,0,0,0,2,0,2,2,5,100,1,2191,8
91,4,0,0,0,0,0,4,0,3,0,2,170,0,202,8
92,4,0,0,0,0,0,2,0,3,0,4,7500,0,1318,8
93,4,0,0,0,0,1,12,0,0,2,0,0,0,1981,8
94,1,0,0,0,0,0,0,0,0,0,0,0,0,1033,8
95,4,0,0,0,0,0,1,0,0,0,6,325,5,2495,8
96,4,0,0,0,0,0,4,0,0,4,0,0,3,1286,8
97,3,0,0,0,1,0,0,0,6,0,2,812,0,2543,8
98,3,0,0,0,1,1,4,0,1,0,0,0,1,895,8
99,2,2,0,0,0,0,0,0,0,0,2,85,0,2205,8
100,4,0,0,0,0,0,0,2,1,0,1,0,0,2697,8
101,4,0,0,0,0,1,0,0,1,0,0,185,0,420,8
102,4,0,0,0,0,1,3,4,0,1,2,110,0,727,8
103,4,0,0,0,0,1,1,1,2,1,1,2425,0,1299,8
104,4,0,0,0,0,0,0,0,0,0,0,350,0,602,8
105,4,0,0,0,0,0,2,0,1,0,4,2810,3,2328,8
106,4,0,0,0,0,0,1,0,2,2,2,7839,0,1140,8
107,4,0,0,0,0,0,0,1,3,1,2,0,0,2112,8
108,4,0,0,0,0,2,1,3,4,5,3,2275,1,2080,8
109,4,0,0,0,0,1,0,0,2,0,0,0,0,2868,8
110,4,0,0,0,0,1,1,0,0,0,5,5250,2,2901,8
111,4,0,0,0,0,0,4,2,8,0,5,0,9,2279,8
112,4,0,0,0,0,0,2,0,5,3,5,135,3,788,8
113,4,0,0,0,0,0,0,0,1,0,2,1000,0,11,8
114,4,0,0,0,0,0,5,1,2,1,6,2653,3,1102,9
115,4,0,0,0,0,1,3,0,3,0,5,125,4,1032,9
116,3,0,0,0,1,1,0,1,0,0,4,12792,3,1996,9
117,2,0,0,0,2,0,2,0,0,0,4,717,6,1541,9
118,2,0,0,0,2,1,1,0,1,0,0,2200,1,488,9
119,2,2,0,0,0,0,2,0,10,0,0,0,1,1198,9
120,3,1,0,0,0,0,0,0,0,0,5,584,0,1854,9
121,4,0,0,0,0,0,2,0,5,0,6,742,7,1294,9
122,3,0,0,0,1,0,3,1,0,0,9,0,2,1997,9
123,4,0,0,0,0,2,2,1,1,0,9,87,3,651,9
124,4,0,0,0,0,1,0,2,4,0,5,4454,0,566,9
125,4,0,0,0,0,2,4,0,1,0,7,600,6,1528,9
126,4,0,0,0,0,0,1,1,6,0,8,5000,1,2126,9
127,3,0,0,0,1,0,0,4,6,0,1,0,2,2882,9
128,2,2,0,0,0,0,0,0,2,0,1,7000,0,39,9
129,4,0,0,0,0,0,2,0,1,0,4,13153,5,700,9
130,4,0,0,0,0,0,5,0,1,0,10,2727,8,1925,9
131,4,0,0,0,0,3,6,1,2,0,1,1895,4,438,9
132,4,0,0,0,0,0,1,1,2,0,6,4089,3,2749,9
133,4,0,0,0,0,0,3,2,2,0,2,991,3,317,9
134,4,0,0,0,0,1,0,0,1,0,6,0,4,2358,9
135,3,1,0,0,0,0,1,0,0,0,4,100,2,2437,9
136,4,0,0,0,0,0,14,0,2,0,4,8082,4,2621,9
137,4,0,0,0,0,2,2,0,6,1,5,682,4,1313,9
138,4,0,0,1,0,1,1,0,2,0,6,1204,0,902,10
139,5,0,0,0,0,0,4,0,2,0,10,875,25,1798,10
140,4,1,0,0,0,0,0,1,3,0,3,110,0,950,10
141,5,0,0,0,0,1,1,0,2,0,4,39233,5,1325,10
142,5,0,0,0,0,5,0,0,0,0,7,3146,2,1326,10
143,5,0,0,0,0,0,0,0,1,0,6,0,0,3,10
144,2,0,0,0,3,0,3,0,2,0,2,5200,0,890,10
145,2,0,0,0,0,0,0,1,0,0,0,0,0,981,10
146,3,1,1,0,0,0,0,1,3,0,5,0,0,47,10
147,5,0,0,0,0,1,5,0,0,2,13,0,5,836,10
148,5,0,0,0,0,0,0,1,1,0,9,0,9,210,10
149,5,0,0,0,0,0,0,0,0,0,0,0,0,437,10
150,4,0,0,1,0,0,1,0,2,1,5,12660,18,2143,10
151,4,0,0,0,1,1,1,0,6,0,8,794,0,2679,10
152,5,0,0,0,0,1,2,0,0,0,5,0,0,1646,10
153,5,0,0,0,0,0,0,0,6,0,2,170,0,1395,10
154,4,0,0,0,1,2,10,1,2,0,9,5972,54,1476,10
155,4,0,0,0,1,0,1,0,2,0,3,0,5,121,10
156,4,0,0,0,1,2,6,0,3,1,7,9270,5,676,10
157,3,1,0,0,1,0,0,1,1,0,8,0,1,726,10
158,4,0,0,0,1,0,1,1,0,0,3,168,0,1379,10
159,5,0,0,0,0,0,3,1,3,0,1,606,34,1731,10
160,4,0,0,0,1,0,1,1,4,0,5,700,0,2131,10
161,4,0,0,0,1,0,0,3,3,0,7,0,2,1124,10
162,5,0,0,0,0,1,3,0,1,0,5,0,6,130,10
163,2,2,0,0,1,0,1,0,4,0,1,6645,0,1873,10
164,5,0,0,0,0,0,11,0,4,0,5,1500,0,1217,10
165,5,0,0,0,0,3,11,1,13,0,8,3150,10,136,10
166,4,0,0,0,0,0,4,0,1,1,5,52,10,1652,11
167,4,0,0,0,0,2,11,0,1,0,4,1170,0,1904,11
168,4,0,0,0,0,2,2,0,5,0,2,2132,0,1682,11
169,4,0,0,0,0,0,0,0,0,0,0,0,7,2345,11
170,4,0,0,0,0,3,1,8,2,0,1,810,0,1910,11
171,4,0,0,0,0,1,3,0,2,0,1,0,0,2306,11
172,4,0,0,0,0,4,0,0,2,0,0,7840,0,577,11
173,4,0,0,0,0,2,2,1,2,0,3,297,3,1645,11
174,4,0,0,0,0,1,1,0,1,1,2,1443,0,843,11
175,4,0,0,0,0,2,1,3,2,0,0,140,0,2588,11
176,4,0,0,0,0,0,2,8,1,0,2,442,0,2849,11
177,4,0,0,0,0,2,2,2,0,0,3,0,1,1073,11
178,4,0,0,0,0,1,1,2,6,0,2,0,0,923,11
179,4,0,0,0,0,1,0,0,0,0,5,557,1,1237,11
180,4,0,0,0,0,1,2,5,8,1,0,1700,0,1298,11
181,4,0,0,0,0,1,0,4,1,0,2,657,1,1071,11
182,4,0,0,0,0,2,0,0,5,0,2,0,0,985,11
183,4,0,0,0,0,1,0,0,1,0,3,0,0,1122,11
184,4,0,0,0,0,3,3,2,0,2,6,1043,0,839,11
185,2,0,0,0,0,0,0,0,0,0,0,0,0,1744,11
186,4,0,0,0,0,5,3,1,3,1,1,450,0,745,11
187,2,0,0,0,0,2,4,0,0,0,1,0,0,1345,11
188,4,0,0,0,0,0,4,0,10,0,1,12162,0,2507,11
189,3,1,0,0,1,0,7,0,0,1,0,11079,3,2091,16
190,5,0,0,0,0,0,3,1,7,0,0,2120,0,277,16
191,3,0,0,0,2,2,0,2,3,0,8,340,8,533,16
192,4,0,0,0,1,0,1,0,4,0,10,3097,2,534,16
193,3,2,0,0,0,0,0,0,1,1,4,0,9,516,16
194,5,0,0,0,0,0,5,0,6,0,2,16146,3,850,16
195,5,0,0,0,0,0,0,2,4,0,1,84,0,792,16
196,4,0,1,0,0,5,2,1,0,0,5,200,7,1782,16
197,3,1,0,0,1,0,0,0,1,0,0,52,0,527,16
198,3,1,0,0,1,0,2,0,1,0,1,11330,1,2103,16
199,3,0,0,0,0,0,0,0,1,0,0,0,0,2237,16
200,2,1,0,0,2,1,5,0,0,1,4,2036,7,1790,16
201,5,0,0,0,0,2,2,2,2,0,0,540,5,2061,16
202,4,1,0,0,0,0,3,0,1,0,4,1165,0,2860,16
203,4,0,0,0,1,3,6,4,3,1,8,10433,4,2053,16
204,4,1,0,0,0,0,2,0,3,0,1,1264,2,874,16
205,5,0,0,0,0,2,1,2,3,2,7,0,3,1836,16
206,4,0,0,0,1,1,4,5,2,0,0,514,7,1716,16
207,5,0,0,0,0,0,0,6,4,0,3,523,0,1432,16
208,3,1,0,0,1,0,0,0,0,0,0,0,0,1514,16
209,4,0,0,0,1,0,3,5,2,1,0,0,0,1017,16
210,5,0,0,0,0,0,3,2,5,0,0,2456,0,40,16
211,4,0,0,0,0,0,0,1,0,0,3,0,0,2483,16
212,5,0,0,0,0,6,1,0,4,0,7,278,13,2883,16
213,4,1,0,0,0,1,1,0,3,1,1,0,0,381,16
214,5,0,0,0,0,2,3,1,2,0,7,1840,12,82,16
215,4,0,0,0,1,1,2,0,4,0,3,0,0,105,16
216,4,0,1,0,0,1,3,0,3,0,3,2162,1,1347,16
217,5,0,0,0,0,1,5,0,0,0,3,210,5,79,16
218,5,0,0,0,0,1,6,0,4,0,1,1976,0,1168,16
219,4,1,0,0,0,4,1,0,1,0,3,0,5,1478,16
220,5,0,0,0,0,0,10,0,0,1,6,0,4,2703,16
221,4,1,0,0,0,0,4,2,1,0,4,78453,1,1112,17
222,5,0,0,0,0,0,1,0,0,0,7,0,5,2899,17
223,5,0,0,0,0,0,0,0,3,0,8,0,3,1141,17
224,4,1,0,0,0,0,0,0,0,0,0,0,0,2046,17
225,3,0,0,0,2,0,0,2,1,0,2,0,0,1953,17
226,3,0,0,0,2,2,0,2,0,0,2,961,2,2654,17
227,5,0,0,0,0,1,0,0,1,0,2,0,0,2,17
228,5,0,0,0,0,1,3,0,2,0,9,2014,2,1276,17
229,2,0,0,0,3,0,0,0,3,0,2,438,0,2464,17
230,5,0,0,0,0,0,0,0,0,0,0,0,0,2167,17
231,5,0,0,0,0,1,2,0,1,0,6,45,6,1277,17
232,3,0,0,0,2,0,0,1,0,0,1,850,1,339,17
233,5,0,0,0,0,1,1,2,1,0,5,573,5,60,17
234,4,0,0,0,1,2,3,0,1,0,4,0,0,1359,17
235,3,0,0,0,0,0,1,4,0,1,2,0,1,2500,17
236,1,0,0,0,0,0,0,0,0,0,0,0,0,344,17
237,5,0,0,0,0,0,4,2,4,0,5,110,0,1540,17
238,4,0,0,0,1,2,1,1,2,2,2,250,3,1081,17
239,5,0,0,0,0,3,1,1,1,0,1,300,9,2609,17
240,5,0,0,0,0,2,2,0,0,0,4,1485,3,1740,17
241,4,1,0,0,0,0,0,2,5,0,1,0,0,1896,17
242,3,1,0,0,1,0,2,0,1,0,2,2574,3,2422,17
243,5,0,0,0,0,5,4,0,1,2,5,15030,9,920,17
244,5,0,0,0,0,2,2,1,3,1,17,0,9,562,17
245,5,0,0,0,0,1,2,1,2,1,7,0,0,848,17
246,4,0,0,0,1,0,3,0,4,0,2,3860,0,1253,17
247,5,0,0,0,0,1,3,0,3,1,4,0,2,587,17
248,4,0,0,1,0,0,1,2,7,0,2,0,1,2517,17
249,4,1,0,0,0,3,4,0,0,1,3,5039,0,1413,17
250,5,0,0,0,0,0,5,2,1,0,5,8885,0,1875,17
251,5,0,0,0,0,0,2,0,3,1,7,6158,0,2816,17
252,2,1,0,0,2,0,0,0,0,0,2,0,1,441,17
253,5,0,0,0,0,0,2,0,1,0,8,0,6,2351,17
254,1,0,0,0,0,0,0,0,0,0,3,0,0,2546,18
255,4,0,0,0,1,0,5,0,1,0,10,11446,4,2643,18
256,3,0,0,0,2,0,5,1,1,4,7,330,4,1669,18
257,5,0,0,0,0,1,4,0,2,2,5,8050,7,1095,18
258,5,0,0,0,0,2,2,0,5,0,13,0,6,663,18
259,4,0,0,0,1,0,4,0,7,0,5,1613,3,767,18
260,4,0,0,0,1,1,4,0,6,0,8,600,4,1577,18
261,4,0,0,0,1,0,4,1,8,0,4,9572,5,457,18
262,4,1,0,0,0,0,1,1,7,0,5,859,8,1184,18
263,5,0,0,0,0,0,5,3,2,3,9,485,3,1722,18
264,5,0,0,0,0,0,5,0,12,2,12,395,0,2446,18
265,4,0,0,0,1,0,4,0,2,1,10,0,7,2648,18
266,4,0,0,0,1,1,5,0,2,1,5,14358,1,2906,18
267,5,0,0,0,0,1,5,0,0,0,8,0,9,2145,18
268,5,0,0,0,0,0,6,1,4,1,9,23308,5,2818,18
269,5,0,0,0,0,0,4,0,3,0,5,4824,7,1673,18
270,5,0,0,0,0,0,3,0,0,1,9,0,5,2613,18
271,5,0,0,0,0,0,7,0,0,1,15,197,2,1832,18
272,5,0,0,0,0,1,6,0,3,1,8,406,10,1245,18
273,4,0,0,0,1,1,3,0,0,1,7,964,3,2568,18
274,4,0,1,0,0,1,2,1,4,1,10,2285,2,1384,18
275,5,0,0,0,0,0,2,0,3,0,13,0,17,1173,18
276,4,0,1,0,0,0,4,0,1,0,3,245,0,1314,18
277,3,1,0,0,0,0,2,0,0,0,3,23175,3,1521,22
278,4,0,0,0,0,0,0,0,0,1,0,1100,0,901,22
279,4,0,0,0,0,0,0,0,1,0,6,0,0,2229,22
280,4,0,0,0,0,0,6,0,4,0,5,0,1,567,22
281,3,0,0,0,1,0,2,0,2,0,1,126,5,1465,22
282,4,0,0,0,0,0,1,0,1,0,6,0,3,487,22
283,4,0,0,0,0,0,1,0,0,0,2,242,4,637,22
284,3,0,0,0,1,2,6,1,4,1,8,4751,9,2757,22
285,4,0,0,0,0,0,1,0,1,0,5,0,1,258,22
286,4,0,0,0,0,0,2,0,1,1,6,0,3,2810,22
287,3,0,0,0,1,0,1,0,1,1,5,200,1,99,22
288,3,0,0,0,1,0,2,0,5,0,5,7872,0,2376,22
289,3,1,0,0,0,0,0,0,2,0,7,540,0,1006,22
290,3,1,0,0,0,1,2,0,3,0,5,1987,1,1331,22
291,3,1,0,0,0,0,0,1,0,0,4,0,0,454,22
292,2,0,0,0,2,0,0,0,3,0,3,892,1,1960,22
293,4,0,0,0,0,0,4,0,3,0,5,2411,1,2321,22
294,3,0,0,0,1,2,2,0,0,0,4,2448,0,409,22
295,4,0,0,0,0,0,0,0,1,0,7,0,0,234,22
296,3,1,0,0,0,0,2,0,1,0,3,0,2,962,22
297,4,0,0,0,0,0,1,1,2,2,9,126,4,1519,22
298,4,0,0,0,0,1,4,0,2,0,7,1147,5,1850,22
299,3,0,0,0,1,0,2,0,1,0,2,0,0,517,22
300,3,0,0,0,1,0,0,2,1,0,4,0,6,1688,22
301,4,0,0,0,0,0,3,0,2,0,1,10237,6,2937,22
302,4,0,0,0,0,0,3,0,2,1,7,346,8,1898,22
303,2,0,0,0,2,0,1,0,2,1,4,6660,9,741,22
304,2,0,0,0,0,0,0,0,0,0,4,0,0,1671,22
305,3,0,0,0,1,0,1,1,3,0,6,1832,0,2520,22
306,4,0,0,0,0,0,0,0,0,0,0,25164,0,2581,22
307,4,0,0,0,0,0,3,0,0,0,11,142,0,708,22
308,2,1,0,0,1,0,0,0,1,0,0,852,0,350,22
309,4,0,0,0,0,1,0,0,3,0,7,1460,11,992,22
310,3,0,0,0,1,0,3,0,3,0,2,126,3,2658,22
311,3,0,0,0,1,1,1,0,0,1,5,709,0,2118,22
312,2,2,0,0,0,0,1,1,3,0,3,0,0,972,22
313,4,0,0,0,0,0,1,1,1,2,6,0,11,743,24
314,4,0,0,0,0,3,0,0,2,1,1,0,24,2339,24
315,1,1,0,0,0,0,0,0,0,0,0,0,0,2232,24
316,4,0,0,0,0,0,0,0,1,1,0,0,4,1324,24
317,1,2,1,0,0,0,3,0,2,0,1,0,1,1263,24
318,4,0,0,0,0,2,4,0,0,0,3,64,13,2169,24
319,3,1,0,0,0,0,0,1,2,0,1,0,0,2385,24
320,4,0,0,0,0,0,3,0,3,0,4,514,2,2711,24
321,4,0,0,0,0,2,2,0,0,0,4,151,5,2015,24
322,3,1,0,0,0,0,1,1,1,0,2,147,1,2201,24
323,2,1,0,0,1,1,0,1,1,0,1,890,0,1693,24
324,4,0,0,0,0,1,3,0,1,0,4,234,3,2893,24
325,3,1,0,0,0,0,2,1,1,0,4,0,0,818,24
326,2,0,2,0,0,0,2,0,0,0,5,5194,1,2690,24
327,4,0,0,0,0,1,0,0,1,0,0,199,0,2684,24
328,3,1,0,0,0,0,3,2,1,0,1,0,1,960,24
329,3,0,0,0,1,0,0,1,2,0,1,0,0,1329,24
330,2,2,0,0,0,1,1,0,0,0,0,0,0,229,24
331,4,0,0,0,0,1,3,0,2,0,4,262,8,2518,24
332,3,0,0,0,1,0,2,0,2,0,2,2940,8,1979,24
333,3,1,0,0,0,0,0,2,3,0,4,0,5,2441,24
334,4,0,0,0,0,0,2,1,5,0,6,3360,3,1381,24
335,3,0,0,0,0,0,0,0,0,0,0,430,0,1906,25
336,4,0,0,0,0,1,4,1,0,0,2,1405,1,1630,25
337,4,0,0,0,0,1,2,0,0,0,6,0,3,219,25
338,2,0,0,0,2,0,0,0,0,0,0,0,0,2766,25
339,3,0,0,0,0,0,0,0,0,0,0,0,0,981,25
340,4,0,0,0,0,1,3,2,1,0,6,7414,0,2623,25
341,4,0,0,0,0,0,0,0,0,0,4,230,0,581,25
342,4,0,0,0,0,0,5,3,3,0,5,1395,8,250,25
343,1,0,0,0,3,0,0,1,0,0,0,357,0,423,25
344,4,0,0,0,0,2,5,1,4,0,6,62089,4,2795,25
345,4,0,0,0,0,0,0,1,1,0,3,409,0,2182,25
346,3,1,0,0,0,0,0,0,0,0,3,650,1,570,25
347,4,0,0,0,0,0,0,0,1,0,8,501,0,786,25
348,4,0,0,0,0,1,0,0,1,0,3,437,3,2670,25
349,4,0,0,0,0,0,1,1,3,0,6,175,0,1869,25
350,4,0,0,0,0,2,0,0,3,0,2,1000,0,237,25
351,4,0,0,0,0,1,1,1,5,0,4,0,0,2185,25
352,4,0,0,0,0,2,1,3,3,0,4,11325,5,768,25
353,3,1,0,0,0,0,0,0,1,0,4,500,0,599,25
354,4,0,0,0,0,0,1,0,0,1,2,658,6,840,25
355,4,0,0,0,0,0,4,0,1,0,2,347,1,2221,25
356,4,0,0,0,0,4,2,0,0,0,8,1000,15,758,25
357,4,0,0,0,0,2,0,3,3,0,7,1260,9,1607,25
358,4,0,0,0,0,0,1,0,0,0,3,0,2,1412,25
359,4,0,0,0,0,0,1,2,1,0,4,0,2,1385,25
360,4,0,0,0,0,1,0,0,2,0,4,448,0,1712,25
361,4,0,0,0,0,1,0,1,4,0,3,0,3,1969,25
362,4,0,0,0,0,1,3,1,0,0,6,3172,10,2274,25
363,3,0,0,0,1,3,0,2,1,0,10,0,0,886,25
364,4,0,0,0,0,1,4,0,1,0,0,12321,5,2547,25
365,4,0,0,0,0,0,2,1,1,0,4,225,5,955,25
366,4,0,0,0,0,1,0,2,3,0,3,0,1,1092,25
367,4,0,0,0,0,0,4,1,3,0,6,1089,12,645,25
368,4,0,0,0,0,2,0,0,0,0,3,0,6,2059,25
369,1,2,0,0,2,0,0,1,2,0,0,8313,0,364,30
370,3,1,0,0,1,0,3,3,7,0,5,24,4,1075,30
371,4,0,0,0,1,0,5,0,0,0,1,130,0,385,30
372,5,0,0,0,0,0,5,0,2,0,10,99,0,1848,30
373,3,1,0,0,1,2,2,0,0,1,2,176,3,2334,30
374,5,0,0,0,0,0,7,0,0,0,7,1272,5,1907,30
375,5,0,0,0,0,2,1,0,1,0,4,4210,4,1004,30
376,3,2,0,0,0,0,0,2,0,1,0,0,0,0,30
377,5,0,0,0,0,1,2,1,8,0,4,243,0,922,30
378,3,2,0,0,0,0,0,1,1,0,6,0,0,504,30
379,5,0,0,0,0,0,11,1,4,0,6,1492,1,1008,30
380,4,0,0,1,0,0,3,1,15,1,3,357,4,1985,30
381,4,0,0,0,1,0,6,1,4,0,3,410,0,1763,30
382,5,0,0,0,0,0,5,0,3,2,10,1875,15,1633,30
383,4,0,0,0,1,0,1,0,2,0,1,1300,0,2681,30
384,4,1,0,0,0,0,0,3,8,1,3,12,1,1490,30
385,4,0,0,0,1,0,3,1,3,3,8,95,10,1296,30
386,4,1,0,0,0,5,1,0,0,0,7,40,0,1161,30
387,5,0,0,0,0,0,5,1,6,1,5,182,7,1691,30
388,4,0,0,0,1,1,12,1,1,0,6,1825,6,489,30
389,4,0,0,0,1,0,3,0,4,0,2,555,9,1335,30
390,4,0,0,0,1,0,1,1,3,0,0,506,8,167,30
391,4,0,0,0,1,1,3,0,3,0,1,1100,0,1301,30
392,4,1,0,0,0,0,1,0,0,1,2,353,6,1497,30
393,5,0,0,0,0,2,3,0,3,1,3,100,5,2051,30
394,5,0,0,0,0,0,2,0,3,3,4,3320,8,2276,30
395,3,0,0,0,1,3,0,1,0,0,3,2294,0,2264,31
396,2,1,0,0,1,0,1,1,1,0,4,35,0,1146,31
397,4,0,0,0,0,2,0,10,1,0,0,628,0,2914,31
398,2,0,0,0,2,0,0,4,4,0,2,60,2,2739,31
399,2,0,0,0,2,0,4,0,0,0,1,14207,0,1729,31
400,4,0,0,0,0,1,0,0,2,0,1,0,5,2709,31
401,4,0,0,0,0,2,2,0,0,0,0,120,0,2138,31
402,4,0,0,0,0,5,0,0,4,0,2,4895,0,2911,31
403,2,1,0,0,1,1,1,2,3,0,1,0,0,159,31
404,1,2,0,0,1,1,0,0,0,0,0,0,0,1779,31
405,2,1,0,0,1,1,1,0,1,0,0,115,0,309,31
406,4,0,0,0,0,1,2,3,1,0,2,0,0,2846,31
407,3,0,0,0,1,1,3,1,0,2,3,21,0,1506,31
408,3,1,0,0,0,2,3,1,1,0,0,2815,0,2636,31
409,3,1,0,0,0,3,1,4,2,0,0,521,0,2370,31
410,3,1,0,0,0,0,0,3,4,0,4,0,0,2796,31
411,3,0,0,0,1,2,0,2,0,0,0,3695,0,2905,31
412,3,1,0,0,0,0,0,7,0,0,0,84,0,278,31
413,3,1,0,0,0,1,2,0,2,0,0,5490,0,1699,31
414,3,1,0,0,0,2,1,0,0,0,1,358,0,243,31
415,3,0,0,0,1,3,1,3,0,0,3,3693,1,1643,31
416,3,1,0,0,0,3,0,0,0,0,6,2509,0,1136,31
417,3,1,0,0,0,3,2,2,0,0,6,2670,0,1561,31
418,2,2,0,0,0,5,0,0,1,1,3,0,1,1392,31
419,4,0,0,0,0,4,3,1,3,0,8,1641,0,541,31
