,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,1,0,0,0,0,0,0,3,1,5,1240,8,2415,3
1,4,0,0,0,0,0,1,0,2,1,3,0,6,889,3
2,4,0,0,0,0,0,0,0,0,0,1,0,0,28,3
3,3,0,0,0,0,0,0,0,1,0,3,0,0,1492,3
4,4,0,0,0,0,0,5,0,0,0,7,700,0,187,3
5,3,0,0,0,1,0,1,0,2,3,2,0,3,634,3
6,4,0,0,0,0,0,5,2,2,1,4,350,5,2127,3
7,2,1,1,0,0,1,1,0,1,0,1,400,0,1483,3
8,3,1,0,0,0,1,5,2,2,1,4,892,8,2612,3
9,4,0,0,0,0,0,2,0,0,1,1,8136,4,1948,3
10,3,0,0,0,0,0,0,0,3,0,3,0,0,2406,3
11,2,1,1,0,0,0,0,0,0,1,0,0,0,2791,3
12,3,0,0,0,1,0,2,0,1,0,3,0,5,2764,3
13,4,0,0,0,0,0,3,0,1,0,2,3254,1,2640,3
14,4,0,0,0,0,2,1,0,6,0,1,37865,0,1977,3
15,3,0,0,0,1,0,1,0,2,0,4,6400,2,669,3
16,4,0,0,0,0,0,4,3,3,0,6,375,6,977,5
17,4,0,0,0,0,2,1,1,19,0,5,433,2,682,5
18,4,0,0,0,0,1,6,1,3,0,5,1300,2,649,5
19,2,0,0,0,0,0,0,1,0,0,0,22800,0,1248,5
20,4,0,0,0,0,3,2,0,1,0,1,100,1,1681,5
21,4,0,0,0,0,2,1,0,2,0,2,1085,6,2296,5
22,1,0,0,0,0,0,0,0,0,0,0,0,0,2184,5
23,2,0,0,0,0,0,0,1,1,0,0,1031,0,2184,5
24,2,0,0,0,0,1,1,1,1,0,5,1029,2,2297,5
25,4,0,0,0,0,1,6,0,4,0,4,1028,3,1509,5
26,4,0,0,0,0,0,6,1,3,1,0,15361,2,824,5
27,4,0,0,0,0,2,4,2,1,0,2,4430,3,2721,5
28,4,0,0,0,0,1,5,1,4,0,2,1873,6,948,5
29,3,0,0,0,1,0,4,2,0,0,10,1567,8,2760,5
30,4,0,0,0,0,1,15,0,4,1,3,1232,5,2083,5
31,4,0,0,0,0,1,3,1,4,1,3,245,5,103,5
32,4,0,0,0,0,2,1,0,1,0,1,0,3,1920,5
33,4,0,0,0,0,2,1,5,13,1,6,1442,6,1063,5
34,4,0,0,0,0,0,4,0,0,0,3,9259,18,2336,5
35,4,0,0,0,0,3,44,0,0,1,3,17435,4,1251,5
36,3,1,0,0,0,2,0,0,2,0,2,55,0,16,5
37,4,0,0,0,0,0,5,0,3,0,3,1125,3,1897,5
38,3,0,1,0,0,2,1,2,4,0,3,0,4,2452,5
39,3,0,0,0,1,1,1,0,2,0,2,1654,7,1106,5
40,2,1,0,0,1,1,2,0,2,0,3,5317,1,2063,5
41,4,0,0,0,0,3,2,0,1,0,2,3203,7,2190,5
42,4,0,0,0,0,0,4,0,1,0,2,600,2,1837,5
43,3,1,0,0,0,0,3,2,0,0,3,0,5,2398,5
44,2,0,0,0,0,0,1,1,0,0,0,21591,0,2774,5
45,3,0,0,0,0,1,2,1,2,0,2,3434,4,2034,5
46,4,0,0,0,0,1,1,0,4,0,3,325,4,1018,5
47,3,0,0,0,1,1,2,0,3,0,1,8540,1,2916,5
48,4,0,0,0,0,1,2,2,8,1,5,0,7,925,5
49,4,0,0,0,0,0,4,4,4,0,4,2014,5,1533,5
50,2,2,0,0,0,2,4,5,9,0,2,3260,3,584,5
51,3,0,0,0,1,4,7,8,45,0,16,872,5,484,5
52,4,0,0,0,0,2,5,0,0,0,6,636,2,1363,5
53,4,0,0,0,0,2,3,0,2,1,8,350,5,1742,5
54,4,0,0,0,0,0,3,1,4,0,4,1298,8,221,5
55,5,0,0,0,0,2,0,1,8,0,3,180,4,1853,8
56,5,0,0,0,0,0,2,0,2,0,5,0,0,1468,8
57,5,0,0,0,0,0,5,0,5,1,2,683,3,2115,8
58,5,0,0,0,0,3,7,0,1,0,13,10912,5,2539,8
59,5,0,0,0,0,0,1,1,3,0,15,311,2,2267,8
60,5,0,0,0,0,0,5,1,6,2,8,180,4,99,8
61,5,0,0,0,0,2,0,1,4,1,4,994,0,2676,8
62,5,0,0,0,0,3,3,2,5,0,20,2150,4,475,8
63,4,0,0,0,1,2,0,0,0,0,6,1424,5,947,8
