,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,1,0,2,1,0,1,0,1,790,1
1,2,2,0,0,0,0,0,1,4,0,1,1156,0,2335,1
2,4,0,0,0,0,0,0,1,1,2,5,6404,0,1919,1
3,4,0,0,0,0,0,1,0,1,0,1,4470,0,313,1
4,4,0,0,0,0,2,4,0,0,1,7,0,9,1267,1
5,3,0,0,0,1,0,2,1,0,0,5,0,2,147,1
6,4,0,0,0,0,0,0,2,0,0,5,0,3,1870,1
7,0,1,0,0,0,0,0,0,0,0,0,0,0,432,1
8,4,0,0,0,0,0,0,0,0,1,3,1057,1,1320,1
9,4,0,0,0,0,2,0,0,1,0,5,30,1,740,1
10,3,1,0,0,0,0,0,0,0,0,8,4500,30,2162,1
11,4,0,0,0,0,0,0,0,0,0,4,0,1,1978,1
12,4,0,0,0,0,3,0,0,1,0,1,582,5,2471,1
13,4,0,0,0,0,0,2,1,0,0,0,0,0,941,1
14,5,0,0,0,0,1,5,1,1,3,3,1397,5,2366,3
15,4,1,0,0,0,2,1,0,4,0,2,0,1,1417,3
16,5,0,0,0,0,0,3,1,6,0,3,253,4,2415,3
17,5,0,0,0,0,2,0,0,3,2,7,173,8,889,3
18,1,4,0,0,0,0,0,0,1,0,0,0,0,1371,3
19,1,1,0,3,0,0,0,0,1,0,0,0,0,2431,3
20,1,0,0,0,0,0,0,0,0,0,0,0,0,1492,3
21,4,0,0,0,1,0,0,0,0,2,4,0,0,2292,3
22,5,0,0,0,0,1,0,1,0,0,6,750,12,2127,3
23,4,1,0,0,0,2,1,1,0,0,7,800,1,1581,3
24,3,1,0,0,1,0,3,1,1,4,5,50,5,2612,3
25,5,0,0,0,0,0,4,0,2,0,8,0,8,1948,3
26,4,1,0,0,0,0,3,0,0,0,6,0,23,1738,3
27,4,1,0,0,0,1,1,0,1,0,1,57,6,2791,3
28,5,0,0,0,0,0,5,1,2,1,8,2127,5,2764,3
29,3,2,0,0,0,0,0,0,0,0,0,0,0,5,3
30,4,0,0,0,1,1,1,0,2,0,9,8060,4,979,3
31,5,0,0,0,0,1,11,3,6,3,8,1500,6,556,3
32,4,0,0,0,1,0,3,0,0,1,4,463,5,2640,3
33,5,0,0,0,0,0,2,2,1,0,5,0,2,2153,3
34,1,0,0,0,0,0,0,0,0,0,0,126,0,1229,5
35,5,0,0,0,0,0,5,2,8,0,4,4745,10,682,5
36,5,0,0,0,0,0,5,0,7,0,3,5074,20,1248,5
37,1,0,0,0,0,0,0,0,0,0,0,0,0,1845,5
38,5,0,0,0,0,2,6,0,3,0,4,1048,17,1681,5
39,5,0,0,0,0,1,2,0,3,0,7,105,6,2296,5
40,5,0,0,0,0,1,17,3,26,0,10,6730,8,2184,5
41,5,0,0,0,0,1,4,1,5,1,1,23557,8,1509,5
42,5,0,0,0,0,0,5,0,3,0,3,120,5,824,5
43,4,0,0,0,1,0,14,2,3,0,7,1834,6,2721,5
44,3,0,0,1,1,2,3,0,9,0,0,3215,13,948,5
45,5,0,0,0,0,1,17,2,7,0,8,3182,19,2760,5
46,3,0,1,0,1,0,69,1,3,0,2,1410,8,2083,5
47,5,0,0,0,0,0,5,0,3,1,1,1425,11,103,5
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1920,5
49,5,0,0,0,0,1,1,1,24,1,5,16724,2,1192,5
50,4,1,0,0,0,0,1,0,3,0,5,187,12,2336,5
51,5,0,0,0,0,0,3,0,0,1,4,5365,7,1251,5
52,4,0,1,0,0,0,2,0,6,0,6,451,6,16,5
53,5,0,0,0,0,1,2,3,4,0,6,144,7,2452,5
54,1,0,0,0,0,0,0,0,0,0,0,0,0,1048,5
55,5,0,0,0,0,0,4,1,4,0,7,639,9,1106,5
56,5,0,0,0,0,2,5,1,0,0,0,7184,10,1470,5
57,4,1,0,0,0,1,3,0,3,4,1,3433,6,2063,5
58,4,0,0,0,1,1,3,1,2,0,2,1234,7,2190,5
59,5,0,0,0,0,1,2,1,3,1,4,349,5,1837,5
60,4,1,0,0,0,2,2,0,2,0,3,727,6,2398,5
61,5,0,0,0,0,1,6,0,4,0,7,5268,7,2774,5
62,5,0,0,0,0,3,2,1,10,0,4,0,11,1018,5
63,5,0,0,0,0,0,4,0,5,0,5,6878,6,2916,5
64,5,0,0,0,0,0,11,0,8,0,8,581,6,1533,5
65,5,0,0,0,0,1,9,0,4,0,5,3952,7,2840,5
66,4,1,0,0,0,0,0,0,38,0,1,84,0,239,5
