,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,0,0,0,1,0,1,0,4,0,0,790,1
1,3,0,0,0,0,0,0,1,2,0,1,0,0,733,1
2,2,0,0,0,1,2,3,0,0,0,5,0,5,2335,1
3,3,0,0,0,0,0,0,0,0,0,0,0,0,1150,1
4,3,0,0,0,0,0,0,0,0,0,1,0,2,414,1
5,3,0,0,0,0,0,2,0,0,0,3,2263,0,1919,1
6,2,1,0,0,0,0,1,0,0,1,1,0,0,631,1
7,2,0,0,0,1,0,0,2,1,1,1,1960,0,2260,1
8,3,0,0,0,0,3,1,0,0,0,2,32,0,313,1
9,3,0,0,0,0,1,0,1,0,0,4,0,0,1267,1
10,3,0,0,0,0,0,0,0,3,1,3,0,0,1870,1
11,2,1,0,0,0,1,0,0,0,0,4,0,0,432,1
12,3,0,0,0,0,0,0,0,0,0,1,185,0,1320,1
13,2,0,0,0,1,0,0,0,2,0,2,0,1,740,1
14,2,0,0,0,1,0,0,0,0,0,0,3295,0,1074,1
15,1,0,0,0,2,0,0,1,0,0,1,0,0,2105,1
16,3,0,0,0,0,0,0,1,1,1,2,0,0,1226,1
17,3,0,0,0,0,1,0,2,1,0,6,960,3,2162,1
18,3,0,0,0,0,0,0,0,0,0,3,55,0,1764,1
19,2,0,0,0,1,0,3,0,0,0,2,224,0,2471,1
20,4,0,0,0,0,0,0,2,1,1,4,360,4,945,3
21,4,0,0,0,0,0,0,2,2,0,4,240,0,288,3
22,4,0,0,0,0,0,6,0,0,1,8,0,0,2366,3
23,3,0,0,0,1,1,0,0,0,2,0,992,15,207,3
24,4,0,0,0,0,0,0,0,0,0,3,409,0,2415,3
25,3,0,0,0,1,1,0,0,7,0,2,39,0,540,3
26,4,0,0,0,0,0,2,0,2,1,2,0,1,2794,3
27,3,0,0,0,1,0,4,0,0,1,5,39,3,479,3
28,4,0,0,0,0,0,5,0,3,2,3,1689,0,1617,3
29,4,0,0,0,0,1,0,2,1,0,6,39,6,1224,3
30,4,0,0,0,0,0,0,0,0,0,3,0,0,2797,3
31,3,1,0,0,0,0,2,0,4,0,7,0,2,2612,3
32,2,0,0,0,2,3,1,0,0,0,2,86,0,1619,3
33,4,0,0,0,0,0,0,1,1,0,5,250,2,1738,3
34,1,0,0,0,0,0,0,0,0,0,0,0,0,465,3
35,4,0,0,0,0,1,2,0,0,0,3,3802,1,2852,3
36,4,0,0,0,0,1,0,3,0,0,3,123,1,2014,3
37,3,0,0,0,1,1,0,0,3,0,5,1670,1,2764,3
38,4,0,0,0,0,0,0,1,1,0,5,0,0,5,3
39,2,0,0,0,2,0,2,0,3,4,0,823,2,979,3
40,4,0,0,0,0,1,2,1,0,0,4,20,2,851,3
41,4,0,0,0,0,1,1,0,2,0,1,429,0,1229,5
42,4,0,0,0,0,1,5,0,2,1,8,0,0,108,5
43,4,0,0,0,0,0,4,2,0,0,9,80,0,970,5
44,4,0,0,0,0,2,2,1,1,1,0,2856,4,1248,5
45,4,0,0,0,0,0,7,0,1,1,1,10460,5,337,5
46,4,0,0,0,0,0,5,0,5,0,8,25411,10,1812,5
47,4,0,0,0,0,1,8,0,3,0,2,28675,18,1616,5
48,4,0,0,0,0,2,3,1,10,0,6,3013,2,1509,5
49,4,0,0,0,0,1,3,1,3,0,5,1723,2,824,5
50,4,0,0,0,0,0,7,2,12,0,6,16229,0,282,5
51,3,0,0,1,0,1,14,1,2,0,13,2823,8,2721,5
52,4,0,0,0,0,1,4,1,4,0,3,62548,1,948,5
53,4,0,0,0,0,0,4,0,3,0,7,7176,12,2760,5
54,4,0,0,0,0,3,6,1,5,0,2,4149,5,2083,5
55,4,0,0,0,0,1,3,0,9,0,4,454,5,2529,5
56,4,0,0,0,0,1,7,1,1,0,4,5802,2,1964,5
57,4,0,0,0,0,0,5,1,4,0,5,60,1,1192,5
58,4,0,0,0,0,0,5,0,1,0,7,523,5,2336,5
59,4,0,0,0,0,1,3,0,1,1,6,96,2,1251,5
60,4,0,0,0,0,0,15,2,43,1,9,11301,2,816,5
61,4,0,0,0,0,0,6,2,3,0,4,667,9,1362,5
62,4,0,0,0,0,0,4,0,0,0,2,2359,1,1470,5
63,3,0,0,1,0,1,3,0,1,1,0,232,0,2063,5
64,3,0,0,0,1,0,2,0,3,0,5,860,3,1837,5
65,4,0,0,0,0,0,5,2,8,0,5,210,0,2398,5
66,4,0,0,0,0,0,6,0,3,0,6,1297,1,2774,5
67,3,0,0,0,1,2,1,0,5,1,3,875,4,2916,5
68,4,0,0,0,0,2,4,1,3,0,10,0,2,1211,5
69,4,0,0,0,0,0,9,1,1,0,3,6520,1,2475,5
70,4,0,0,0,0,0,4,0,5,0,7,74,5,1533,5
71,4,0,0,0,0,0,0,2,4,0,3,1008,2,1675,5
72,4,0,0,0,0,0,3,2,6,1,4,15000,3,106,5
73,4,0,0,0,0,1,3,0,3,0,1,10053,2,221,5
74,4,0,0,0,0,3,2,1,1,0,4,815,2,152,5
75,2,0,0,0,0,0,0,0,1,1,2,0,0,443,8
76,4,0,0,0,0,0,0,0,1,0,0,0,0,158,8
77,4,0,0,0,0,1,6,0,1,6,4,6300,0,2539,8
78,4,0,0,0,0,2,2,0,0,1,3,5150,0,947,8
79,4,0,0,0,0,0,0,0,1,1,1,0,0,2641,8
80,4,0,0,0,0,1,1,0,5,1,0,300,1,1614,8
81,4,0,0,0,0,0,2,0,3,1,3,2625,0,1895,8
82,4,0,0,0,0,0,0,0,2,1,1,0,0,2742,8
83,4,0,0,0,0,0,0,0,3,1,1,85,0,2577,8
84,4,0,0,0,0,0,2,0,0,1,3,0,4,1819,8
85,4,0,0,0,0,0,5,0,2,2,3,67,5,2191,8
