,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,4,0,7,1,2,3,63,0,790,1
1,3,1,0,0,0,0,0,0,0,1,3,2694,0,1919,1
2,4,0,0,0,0,1,1,0,0,0,3,1406,0,313,1
3,4,0,0,0,0,1,0,0,1,1,7,0,3,1267,1
4,4,0,0,0,0,0,1,1,0,0,1,0,3,147,1
5,4,0,0,0,0,1,0,3,0,0,4,0,2,1870,1
6,3,0,0,0,1,0,0,0,2,0,1,1260,1,1320,1
7,2,1,0,0,1,6,1,3,1,0,3,735,2,740,1
8,4,0,0,0,0,1,0,0,0,0,4,45,0,2162,1
9,2,0,0,0,0,0,0,0,0,0,0,336,0,1477,1
10,2,0,0,0,0,0,0,0,0,0,1,0,0,2092,1
11,3,1,0,0,0,1,2,1,0,2,4,114,7,2471,1
12,2,0,0,0,0,0,0,0,0,0,0,0,0,2366,3
13,4,0,0,0,0,0,3,0,0,0,2,0,9,1417,3
14,3,0,0,0,1,0,2,0,2,0,3,840,4,2415,3
15,4,0,0,0,0,0,2,0,3,0,5,60,11,889,3
16,4,0,0,0,0,1,4,0,3,0,3,0,4,28,3
17,2,0,0,0,0,0,0,0,1,0,0,0,0,2431,3
18,4,0,0,0,0,1,2,0,9,1,1,20,4,1492,3
19,3,0,0,0,1,0,4,0,0,1,3,7760,0,2292,3
20,4,0,0,0,0,0,3,0,2,6,6,400,4,634,3
21,4,0,0,0,0,1,6,0,2,0,4,1449,18,2127,3
22,4,0,0,0,0,0,6,1,8,1,7,13762,7,1581,3
23,4,0,0,0,0,0,8,2,2,1,6,900,8,2612,3
24,4,0,0,0,0,1,1,1,2,0,3,0,2,1948,3
25,2,0,0,0,0,0,0,0,0,0,0,0,0,1738,3
26,2,1,0,0,1,0,1,1,1,1,1,0,3,2791,3
27,3,0,0,0,1,0,1,0,3,0,2,0,4,2764,3
28,3,0,0,0,1,0,1,0,0,0,4,300,2,979,3
29,4,0,0,0,0,1,1,0,5,0,2,700,9,556,3
30,4,0,0,0,0,0,3,0,2,0,9,0,10,2640,3
31,4,0,0,0,0,0,0,1,2,0,5,0,0,1977,3
32,3,0,0,0,1,0,2,0,1,1,1,0,0,2153,3
33,4,0,0,0,0,7,3,5,5,0,12,166,0,977,5
34,3,0,0,0,1,0,1,0,15,0,17,1556,5,682,5
35,3,0,0,0,1,2,4,0,12,0,9,743,12,1248,5
36,3,0,1,0,0,2,2,0,0,1,4,20,0,1845,5
37,2,1,0,0,1,1,0,0,3,0,1,263,2,1681,5
38,4,0,0,0,0,2,3,0,3,4,6,2163,3,2296,5
39,4,0,0,0,0,1,31,5,17,1,21,3687,4,2184,5
40,1,0,0,0,0,0,0,0,0,0,0,0,0,1576,5
41,3,0,1,0,0,0,3,0,8,1,7,4230,1,1509,5
42,4,0,0,0,0,0,3,0,2,0,5,1369,3,824,5
43,3,0,0,0,1,0,9,0,3,2,7,1129,4,2721,5
44,3,0,0,0,1,0,3,2,7,0,14,2331,4,948,5
45,4,0,0,0,0,1,4,3,3,1,7,1771,12,2760,5
46,4,0,0,0,0,0,5,2,96,1,3,16535,4,2083,5
47,4,0,0,0,0,0,4,0,5,0,11,1188,7,103,5
