,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
193,3,0,0,0,0,0,2,0,0,0,1,0,0,2187,13
194,2,1,0,0,0,0,1,1,0,0,1,0,0,1430,13
195,3,0,0,0,0,0,3,3,2,1,9,0,8,2387,13
196,1,2,0,0,0,0,0,0,0,0,0,0,0,2013,13
197,3,0,0,0,0,1,0,0,1,0,5,20,5,1680,13
198,3,0,0,0,0,1,2,2,1,1,8,0,13,2638,13
199,1,1,0,0,0,0,1,0,1,0,4,0,0,2474,13
200,0,2,0,1,0,0,0,0,0,0,0,500,0,2020,13
201,3,0,0,0,0,1,0,2,1,0,7,0,14,773,13
202,3,0,0,0,0,0,3,0,1,0,8,1580,7,2858,13
203,2,0,0,1,0,2,1,0,0,2,3,1984,7,2225,13
204,3,0,0,0,0,0,1,0,1,0,3,40,0,1167,13
205,4,0,0,0,0,4,4,1,3,0,11,3141,8,375,14
206,4,0,0,0,0,1,5,2,3,0,10,2065,7,829,14
207,3,1,0,0,0,0,7,1,2,0,17,3407,2,1949,14
208,4,0,0,0,0,1,1,5,7,2,4,2915,2,2122,14
209,3,1,0,0,0,0,6,0,1,1,4,4908,7,551,14
210,4,0,0,0,0,4,1,0,0,1,13,670,3,419,14
211,4,0,0,0,0,2,2,1,5,0,11,995,3,1961,14
212,4,0,0,0,0,7,3,2,1,1,7,8382,3,2888,14
213,2,0,0,0,0,0,2,0,2,0,3,0,4,2760,14
214,4,0,0,0,0,1,4,1,3,0,7,2467,5,1510,14
215,4,0,0,0,0,1,8,2,5,1,6,8072,3,806,14
216,4,0,0,0,0,1,3,6,10,0,16,14994,1,559,14
217,4,0,0,0,0,2,2,0,1,0,3,2082,4,1058,14
218,3,1,0,0,0,1,4,1,1,0,11,2945,1,1665,14
219,4,0,0,0,0,1,7,2,5,0,10,2189,4,1710,14
220,4,0,0,0,0,6,1,3,0,0,22,220,7,2541,14
221,1,0,0,0,0,0,2,0,0,0,0,0,0,1396,14
222,3,1,0,0,0,1,3,5,5,0,4,1939,2,315,14
223,4,0,0,0,0,4,3,11,17,0,13,81454,4,2803,14
224,4,0,0,0,0,1,2,1,5,0,15,6905,3,1887,14
225,4,0,0,0,0,3,1,5,9,0,10,375,5,762,14
226,4,0,0,0,0,1,1,1,2,1,10,0,2,1536,14
227,4,0,0,0,0,2,5,4,6,0,6,4200,3,2313,14
228,4,0,0,0,0,2,3,7,8,0,7,1264,4,572,14
229,4,0,0,0,0,2,13,0,2,1,13,9757,8,1212,14
230,1,3,0,0,0,0,2,2,10,0,0,590,0,1546,14
231,4,0,0,0,0,3,1,6,7,0,37,3526,4,1405,14
232,4,0,0,0,0,4,1,0,0,1,16,418,4,656,14
233,3,1,0,0,0,2,0,2,3,0,10,48,4,1103,14
234,4,0,0,0,0,0,1,1,2,0,9,305,4,2042,14
235,4,0,0,0,0,2,2,4,6,0,3,1111,4,2458,14
236,4,0,0,0,0,3,3,0,0,0,11,1735,5,2006,14
237,4,0,0,0,0,2,0,0,0,0,3,8038,3,150,14
238,4,0,0,0,0,3,0,3,1,0,8,824,4,2016,14
239,3,1,0,0,0,4,0,1,2,0,11,696,4,1406,14
240,4,0,0,0,0,1,1,0,2,3,5,645,19,2576,15
241,4,0,0,0,0,0,8,1,0,4,2,4035,4,1465,15
242,4,0,0,0,0,0,8,0,0,0,18,390,17,1888,15
243,4,0,0,0,0,1,4,0,1,1,10,406,18,899,15
244,3,1,0,0,0,0,0,0,2,1,7,0,6,378,15
245,4,0,0,0,0,0,7,4,5,3,8,0,15,847,15
246,4,0,0,0,0,1,1,0,0,1,7,0,10,613,15
247,4,0,0,0,0,1,7,1,6,0,18,120,26,996,15
248,3,0,1,0,0,1,0,0,0,0,9,0,0,2097,15
249,4,0,0,0,0,3,2,1,5,0,4,4697,6,137,15
250,3,1,0,0,0,0,2,1,1,0,2,345,0,1622,15
251,3,1,0,0,0,0,1,0,0,1,4,0,3,2809,15
252,3,1,0,0,0,1,8,3,4,2,2,0,5,393,15
253,2,0,0,0,0,0,0,0,0,0,2,0,0,1799,15
254,4,0,0,0,0,2,2,0,0,2,15,0,20,553,15
255,4,0,0,0,0,0,1,0,3,0,7,0,11,2826,15
256,3,1,0,0,0,0,3,0,10,0,3,3048,5,2239,15
257,1,0,0,0,0,0,0,0,0,0,0,0,0,17,15
258,4,0,0,0,0,0,0,1,3,0,4,20638,9,2409,15
259,4,0,0,0,0,0,2,0,1,3,17,0,9,2319,15
260,4,0,0,0,0,0,0,1,0,0,3,0,5,1254,16
261,1,0,0,0,0,0,0,0,0,0,0,0,0,2195,16
262,4,0,0,0,0,2,2,1,2,2,13,1675,5,1369,16
263,4,0,0,0,0,5,0,1,1,1,7,230,5,1627,16
264,4,0,0,0,0,0,0,0,0,1,6,0,4,614,16
265,3,0,1,0,0,0,0,1,2,1,12,0,5,1842,16
266,4,0,0,0,0,4,4,3,6,2,15,571,8,145,16
267,3,0,1,0,0,3,2,5,2,1,14,135,3,27,16
268,3,1,0,0,0,0,4,1,4,0,17,2974,6,956,16
269,4,0,0,0,0,1,2,0,0,1,10,1027,7,77,16
270,3,0,0,0,1,2,2,0,0,0,3,144,1,1365,16
271,4,0,0,0,0,2,3,1,0,0,8,0,4,476,16
272,3,0,0,0,1,1,3,4,1,0,2,1005,1,1432,16
273,4,0,0,0,0,2,1,1,0,1,10,0,10,1028,16
274,3,0,0,0,1,0,3,1,1,0,10,0,5,2209,16
275,4,0,0,0,0,4,0,0,0,0,7,0,5,1109,16
276,3,0,1,0,0,1,1,2,1,0,17,1035,10,576,16
277,3,0,0,0,0,0,1,0,1,0,2,162,2,624,17
278,3,0,0,0,0,0,0,2,3,0,2,302,0,2,17
279,3,0,0,0,0,0,13,0,1,1,1,3473,2,2709,17
280,3,0,0,0,0,0,0,4,1,0,4,1901,2,35,17
281,3,0,0,0,0,0,3,1,7,0,3,777,0,1177,17
282,3,0,0,0,0,2,0,0,0,0,3,75,3,1277,17
283,1,1,0,1,0,0,6,2,5,0,1,0,3,2513,17
284,2,0,0,1,0,1,0,0,0,0,2,3420,3,1471,17
285,2,1,0,0,0,2,4,0,1,0,3,937,24,2734,17
286,1,0,1,0,1,1,1,2,1,0,1,1776,1,1081,17
287,3,0,0,0,0,0,1,2,0,0,2,1104,0,1643,17
288,3,0,0,0,0,2,0,2,3,1,8,1005,3,2325,17
289,3,0,0,0,0,0,7,0,1,0,1,0,2,1435,17
290,3,0,0,0,0,2,0,0,0,4,0,0,8,512,17
291,3,0,0,0,0,1,1,2,2,0,5,40,4,848,17
292,3,0,0,0,0,0,0,0,0,0,4,0,8,497,17
293,2,1,0,0,0,0,1,1,5,0,1,100,4,878,17
294,2,1,0,0,0,0,1,0,1,0,1,0,0,587,17
295,3,0,0,0,0,6,0,0,1,0,3,3021,4,2066,17
296,2,1,0,0,0,2,2,1,4,1,1,0,21,782,17
297,2,0,0,0,0,0,0,0,0,0,2,0,0,2912,17
298,3,0,0,0,0,0,3,1,1,0,3,809,5,2351,17
299,4,0,0,0,0,1,4,0,3,0,6,200,3,2024,18
300,4,0,0,0,0,0,7,2,7,0,7,4252,6,1183,18
301,4,0,0,0,0,3,1,0,2,0,5,239,4,376,18
302,4,0,0,0,0,3,1,2,4,2,11,745,10,1881,18
303,4,0,0,0,0,3,5,0,2,1,13,0,3,1143,18
304,3,0,0,1,0,2,2,2,1,0,4,153,6,1186,18
305,4,0,0,0,0,1,3,0,5,0,6,2188,4,109,18
306,4,0,0,0,0,3,2,1,0,0,17,300,7,71,18
307,4,0,0,0,0,9,1,7,4,3,13,1465,1,2323,18
308,4,0,0,0,0,2,4,0,3,1,7,2616,4,1095,18
309,4,0,0,0,0,2,1,0,1,0,3,597,2,1654,18
310,3,1,0,0,0,0,3,1,3,0,4,31040,17,2625,18
311,4,0,0,0,0,0,1,4,5,1,10,0,8,1394,18
312,3,0,0,0,1,2,2,1,7,1,5,1408,2,1144,18
313,3,0,0,1,0,2,2,1,2,0,12,3365,4,2778,18
314,0,3,0,1,0,0,0,1,1,0,0,0,0,2478,18
315,4,0,0,0,0,1,2,4,7,1,20,4899,10,1722,18
316,4,0,0,0,0,4,2,3,2,0,4,395,4,1442,18
317,4,0,0,0,0,1,1,0,3,0,5,1262,7,2145,18
318,4,0,0,0,0,3,4,1,3,5,31,1090,6,2304,18
319,4,0,0,0,0,2,0,3,3,0,13,403,2,1636,18
320,4,0,0,0,0,0,1,1,2,0,4,384,3,368,18
321,2,0,1,0,1,0,1,1,5,0,4,110,6,1661,18
322,4,0,0,0,0,1,0,0,1,0,7,274,8,2746,18
323,4,0,0,0,0,0,8,0,0,0,4,1962,1,1823,18
324,4,0,0,0,0,0,4,3,1,0,11,1145,4,2299,18
325,4,0,0,0,0,0,0,4,2,1,7,925,10,53,18
326,4,0,0,0,0,1,3,1,0,0,10,0,10,702,18
327,4,0,0,0,0,4,6,3,13,2,15,1688,4,1639,18
328,4,0,0,0,0,0,2,1,2,0,9,0,8,2775,18
329,2,1,0,1,0,2,0,0,1,2,2,525,13,2925,18
330,3,0,0,1,0,2,0,0,1,0,13,0,2,2075,18
331,4,0,0,0,0,1,3,0,0,0,5,1514,3,1384,18
332,4,0,0,0,0,3,2,2,0,0,10,1161,4,952,18
333,3,0,0,1,0,1,2,3,6,1,9,4090,3,136,18
334,4,0,0,0,0,3,2,3,3,0,20,720,4,2479,18
335,2,0,0,0,0,0,0,0,0,0,0,0,0,144,20
336,4,0,0,0,0,1,4,3,4,0,15,2084,8,1052,20
337,4,0,0,0,0,1,5,0,3,1,5,7326,9,2244,20
338,4,0,0,0,0,0,5,2,2,1,17,2652,1,51,20
339,4,0,0,0,0,2,1,1,1,1,14,719,19,1791,20
340,4,0,0,0,0,0,12,0,1,0,3,990,6,625,20
341,3,0,0,1,0,2,3,0,4,1,8,0,4,2238,20
342,4,0,0,0,0,2,5,0,2,0,10,1469,6,1769,20
343,4,0,0,0,0,2,7,0,0,1,4,4292,3,2906,20
344,4,0,0,0,0,1,1,2,2,2,5,543,3,2844,20
345,4,0,0,0,0,2,2,1,3,0,5,9788,5,1352,20
346,4,0,0,0,0,5,5,4,5,1,10,490,7,304,20
347,4,0,0,0,0,2,1,0,0,0,3,1116,3,696,20
348,4,0,0,0,0,3,2,5,10,1,7,1761,3,2090,20
349,4,0,0,0,0,1,4,3,7,0,3,2285,8,286,20
350,4,0,0,0,0,0,1,1,4,0,1,0,4,1449,20
351,4,0,0,0,0,3,5,3,1,0,8,350,10,1683,20
352,4,0,0,0,0,2,2,3,2,2,17,55,1,2074,20
353,4,0,0,0,0,1,0,3,6,0,0,201,8,371,20
354,2,1,0,0,0,1,0,1,0,0,2,215,4,1521,22
355,2,0,0,0,1,0,1,1,1,0,3,14269,3,567,22
356,3,0,0,0,0,1,3,1,3,0,5,1400,9,2208,22
357,3,0,0,0,0,0,3,0,0,0,4,535,7,107,22
358,3,0,0,0,0,1,0,0,0,0,2,0,4,487,22
359,3,0,0,0,0,0,5,1,0,1,16,2410,3,2461,22
360,3,0,0,0,0,0,1,0,5,0,4,4565,6,2757,22
361,3,0,0,0,0,1,0,1,4,0,7,1650,2,2810,22
362,3,0,0,0,0,4,11,3,5,0,5,0,17,1724,22
363,3,0,0,0,0,2,2,0,0,3,10,3500,0,100,22
364,3,0,0,0,0,1,9,4,3,1,12,0,5,359,22
365,3,0,0,0,0,0,1,0,2,0,5,12000,4,249,22
366,3,0,0,0,0,3,1,1,1,0,5,52250,3,310,22
367,3,0,0,0,0,1,0,1,2,0,3,0,2,1068,22
368,3,0,0,0,0,1,0,1,1,0,4,4863,4,2698,22
369,3,0,0,0,0,2,3,5,2,2,12,0,8,492,22
370,2,0,0,0,1,1,0,0,1,0,5,3600,5,1156,22
371,3,0,0,0,0,0,2,1,3,1,1,0,7,965,22
372,2,1,0,0,0,0,2,0,1,0,5,5553,7,615,22
373,3,0,0,0,0,0,0,0,0,0,9,0,16,1278,22
374,3,0,0,0,0,0,2,1,2,0,2,0,5,2411,22
375,2,0,1,0,0,2,1,0,0,0,8,195,7,677,22
376,3,0,0,0,0,5,3,1,5,0,6,988,2,849,22
377,3,0,0,0,0,0,2,0,1,0,4,0,3,2286,22
378,0,3,0,0,0,0,0,0,0,0,0,210,0,333,22
379,3,0,0,0,0,0,1,1,4,0,5,2269,8,992,22
380,4,0,0,0,0,6,11,0,4,0,7,5592,7,88,23
381,4,0,0,0,0,0,7,0,8,0,2,539,4,2706,23
382,4,0,0,0,0,2,1,0,0,1,9,478,13,508,23
383,4,0,0,0,0,0,1,1,7,0,6,9213,4,1889,23
384,4,0,0,0,0,1,6,3,4,3,4,0,9,131,23
385,1,0,0,0,0,0,0,0,1,0,0,0,0,1030,23
386,4,0,0,0,0,0,5,2,2,2,4,2415,4,582,23
387,4,0,0,0,0,0,4,1,1,0,4,186,4,1818,23
388,4,0,0,0,0,1,1,0,2,1,1,1627,29,2253,23
389,3,0,0,1,0,2,2,0,2,0,2,2083,4,1901,23
390,4,0,0,0,0,1,1,0,0,0,4,949,9,494,23
391,3,0,0,0,1,0,5,0,0,0,4,2346,2,1388,23
392,4,0,0,0,0,0,0,0,3,0,3,1612,4,2077,23
393,3,1,0,0,0,3,2,1,1,0,6,1645,8,2553,23
394,1,0,0,0,0,0,0,0,0,0,0,0,0,1123,23
395,4,0,0,0,0,0,3,2,2,0,4,0,21,870,23
396,4,0,0,0,0,2,1,0,2,0,11,81,10,2400,23
397,1,0,0,0,0,0,0,0,0,0,0,0,0,2896,23
398,4,0,0,0,0,1,0,3,3,0,3,0,4,2291,23
399,4,0,0,0,0,1,1,0,5,0,1,193,8,84,23
400,3,0,0,1,0,1,0,0,4,0,9,82,0,670,24
401,4,0,0,0,0,1,6,1,0,0,3,371,1,28,24
402,4,0,0,0,0,0,0,0,0,1,6,0,0,1200,24
403,4,0,0,0,0,0,7,0,5,0,9,2750,4,505,24
404,4,0,0,0,0,0,0,1,3,1,10,110,5,1787,24
405,4,0,0,0,0,0,3,0,0,0,3,2135,3,605,24
406,4,0,0,0,0,1,3,0,4,0,2,1155,0,2684,24
407,2,2,0,0,0,0,2,1,3,0,3,1097,0,2146,24
408,3,1,0,0,0,0,0,0,1,0,2,75,2,1582,24
409,3,0,1,0,0,0,0,0,2,0,1,152,0,1329,24
410,3,1,0,0,0,1,0,0,0,0,3,12812,7,1239,24
411,4,0,0,0,0,2,2,1,3,0,5,2350,4,439,24
412,2,2,0,0,0,0,1,0,0,0,3,2980,1,838,24
413,4,0,0,0,0,0,1,0,1,0,2,0,4,1678,24
414,4,0,0,0,0,1,1,0,0,0,3,0,1,2572,24
415,4,0,0,0,0,2,2,1,2,0,9,102,1,2322,25
416,4,0,0,0,0,0,0,0,2,0,12,0,9,2601,25
417,4,0,0,0,0,1,4,2,3,0,9,4019,3,2929,25
418,4,0,0,0,0,3,0,3,2,0,11,1386,6,1418,25
419,4,0,0,0,0,0,10,1,16,3,69,608,71,6,25
