,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
119,4,0,0,0,0,0,0,0,0,1,1,524,4,488,9
120,0,3,0,0,0,0,0,0,0,0,1,0,0,411,9
121,3,1,0,0,0,1,0,1,1,0,4,572,6,1294,9
122,4,0,0,0,0,0,5,0,1,1,3,2016,14,2218,9
123,2,2,0,0,0,1,3,0,1,0,10,250,1,1332,9
124,4,0,0,0,0,0,9,1,4,0,5,8849,1,566,9
125,3,0,0,0,1,3,1,6,1,0,6,0,7,194,9
126,4,0,0,0,0,4,5,7,9,1,11,1500,7,27,9
127,2,0,0,0,0,0,0,0,0,0,4,0,0,1502,9
128,4,0,0,0,0,0,5,0,2,1,4,567,28,1528,9
129,4,0,0,0,0,1,1,0,3,0,4,1765,2,2126,9
130,3,1,0,0,0,1,1,0,1,0,2,0,7,2435,9
131,1,3,0,0,0,0,0,0,1,0,0,0,0,2531,9
132,4,0,0,0,0,2,1,1,3,2,4,100,3,2454,9
133,4,0,0,0,0,1,3,0,4,0,11,1050,8,68,9
134,4,0,0,0,0,0,3,0,2,0,3,4151,15,2749,9
135,4,0,0,0,0,2,4,0,4,0,5,199,4,1166,9
136,4,0,0,0,0,1,10,0,6,1,11,14378,7,545,9
137,4,0,0,0,0,0,4,1,0,0,5,1787,10,929,9
138,4,0,0,0,0,0,2,2,2,0,4,3056,7,1313,9
139,4,0,0,0,0,1,1,0,15,0,9,1500,15,714,9
140,3,1,0,0,0,0,3,0,2,0,4,0,20,1798,10
141,3,1,0,0,0,2,1,3,4,0,3,5296,6,950,10
142,3,1,0,0,0,1,1,0,1,0,1,0,9,2293,10
143,4,0,0,0,0,1,1,0,0,1,7,405,7,1454,10
144,4,0,0,0,0,3,8,1,0,1,5,1231,35,1326,10
145,4,0,0,0,0,4,0,8,4,0,7,2593,2,1703,10
146,4,0,0,0,0,1,1,0,1,0,13,374,2,1844,10
147,2,1,0,0,1,1,0,0,1,0,0,761,5,836,10
148,4,0,0,0,0,0,0,3,2,0,4,210,5,2727,10
149,1,0,0,0,0,0,0,2,0,0,1,0,0,101,10
150,4,0,0,0,0,1,3,1,1,0,9,109,3,1737,10
151,4,0,0,0,0,1,1,1,2,0,10,214,6,2679,10
152,4,0,0,0,0,2,1,0,1,0,5,536,7,1822,10
153,4,0,0,0,0,4,1,0,1,1,10,767,12,390,10
154,4,0,0,0,0,3,4,0,2,0,4,1666,0,676,10
155,4,0,0,0,0,0,1,3,3,0,5,739,3,726,10
156,4,0,0,0,0,1,5,0,5,1,11,2094,7,1731,10
157,4,0,0,0,0,0,2,2,2,0,5,0,6,2131,10
158,3,0,0,0,1,2,1,0,0,0,6,140,9,668,10
159,4,0,0,0,0,0,4,4,0,0,11,2566,18,130,10
160,4,0,0,0,0,0,0,0,3,0,3,0,1,1873,10
161,4,0,0,0,0,0,4,0,4,1,3,1486,0,1217,10
162,2,0,0,0,0,0,0,0,1,0,0,0,0,2341,11
163,4,0,0,0,0,4,3,2,3,0,8,78338,5,1652,11
164,1,0,0,2,1,1,2,4,4,1,3,377,4,2600,11
165,4,0,0,0,0,1,3,3,13,0,3,2788,2,1682,11
166,4,0,0,0,0,1,2,0,3,1,5,0,12,1862,11
167,0,1,0,0,3,0,2,0,0,1,0,1575,0,611,11
168,4,0,0,0,0,2,2,0,2,0,4,281,11,1794,11
169,4,0,0,0,0,2,0,3,4,1,7,94,7,2047,11
170,4,0,0,0,0,0,4,1,5,0,2,1650,4,2306,11
171,4,0,0,0,0,4,1,2,4,0,2,279,4,2691,11
172,4,0,0,0,0,1,0,0,0,0,3,1400,2,451,11
173,4,0,0,0,0,2,3,2,4,0,4,1620,4,453,11
174,4,0,0,0,0,1,3,0,2,2,6,62,5,263,11
175,4,0,0,0,0,3,3,0,2,0,7,190,6,37,11
176,4,0,0,0,0,1,0,5,5,0,1,0,30,2849,11
177,3,0,0,0,1,2,1,2,3,1,4,40,8,732,11
178,4,0,0,0,0,4,0,1,4,0,0,0,6,923,11
179,4,0,0,0,0,1,3,3,3,4,5,1382,13,1749,11
180,4,0,0,0,0,5,0,2,1,1,9,633,11,2673,11
181,2,1,0,0,1,0,0,2,1,0,0,100,2,1519,11
182,3,1,0,0,0,11,6,1,3,0,5,801,2,1486,11
183,4,0,0,0,0,2,2,0,5,0,2,84,4,2394,11
184,3,0,1,0,0,0,1,0,2,0,1,1371,0,2396,11
185,4,0,0,0,0,0,3,0,1,0,1,8200,0,2762,11
186,4,0,0,0,0,1,0,3,3,0,7,775,0,1024,11
187,2,0,1,0,1,8,3,8,0,0,3,2059,0,83,11
188,4,0,0,0,0,3,5,0,3,2,3,2611,3,2455,11
189,4,0,0,0,0,1,8,3,0,0,4,23,12,2764,11
190,3,1,0,0,0,3,0,2,1,0,10,104,17,1515,11
191,3,0,0,0,1,1,15,0,0,0,7,2355,6,1345,11
192,4,0,0,0,0,1,4,2,1,0,2,111,6,710,11
193,4,0,0,0,0,1,4,0,2,0,11,1341,6,2479,11
194,2,0,0,0,0,2,0,11,0,0,2,0,0,2032,11
195,4,0,0,0,0,1,3,0,0,1,5,388,6,2820,13
196,4,0,0,0,0,0,1,0,1,0,3,469,0,2463,13
197,4,0,0,0,0,1,4,5,4,0,6,921,1,1883,13
198,2,0,0,0,2,0,1,0,0,1,2,4750,0,2187,13
199,3,0,0,0,1,2,3,0,1,0,6,7659,16,250,13
200,4,0,0,0,0,0,2,0,2,0,1,378,0,1713,13
201,4,0,0,0,0,0,2,0,1,1,1,310,5,779,13
202,4,0,0,0,0,0,1,2,11,0,6,100,1,2119,13
203,4,0,0,0,0,2,8,3,4,0,10,1405,4,1857,13
204,3,1,0,0,0,1,0,0,0,0,7,0,2,2859,13
205,4,0,0,0,0,1,4,0,0,0,7,1381,7,2872,13
206,4,0,0,0,0,0,0,0,0,0,1,1500,0,697,13
207,4,0,0,0,0,2,1,2,1,1,5,0,23,1680,13
208,4,0,0,0,0,0,5,0,3,1,4,1910,1,1686,13
209,4,0,0,0,0,1,3,1,3,1,7,915,3,1771,13
210,1,0,0,0,0,0,0,0,0,0,0,0,0,1480,13
211,3,0,0,0,1,0,3,0,0,0,2,0,4,1121,13
212,1,0,0,0,0,0,0,0,1,0,0,135,0,270,13
213,3,0,0,0,1,0,0,0,9,0,2,0,0,274,13
214,4,0,0,0,0,1,0,1,1,0,5,663,1,2152,13
215,3,0,0,0,0,0,0,0,1,0,0,2100,0,2278,13
216,4,0,0,0,0,2,5,2,2,0,7,5029,22,1241,13
217,3,1,0,0,0,2,1,1,1,0,2,325,0,1172,13
218,4,0,0,0,0,0,0,0,0,0,1,0,0,2058,13
219,3,0,0,0,1,0,5,0,2,0,1,900,6,2504,14
220,3,0,0,0,1,1,10,11,6,0,3,6397,2,2122,14
221,3,0,0,0,1,1,2,2,6,0,0,0,6,2487,14
222,3,1,0,0,0,1,17,0,13,0,4,220,9,1231,14
223,3,1,0,0,0,0,6,1,3,0,0,70,8,1856,14
224,4,0,0,0,0,2,7,0,2,0,6,3563,5,1072,14
225,3,1,0,0,0,1,4,0,0,0,2,15425,6,2908,14
226,4,0,0,0,0,0,2,1,10,0,3,330,7,1961,14
227,4,0,0,0,0,2,5,6,7,0,4,9410,3,542,14
228,1,1,0,0,2,1,5,0,10,0,2,1848,11,665,14
229,2,1,0,0,1,2,3,1,8,1,4,390,7,559,14
230,0,4,0,0,0,6,0,0,0,0,1,0,0,1058,14
231,4,0,0,0,0,0,10,0,1,1,2,687,8,1665,14
232,3,0,0,0,0,1,1,2,9,0,9,0,0,1710,14
233,3,0,0,0,0,0,0,1,0,0,3,0,0,1221,14
234,3,0,0,0,1,1,1,4,7,0,3,5147,2,315,14
235,4,0,0,0,0,0,4,0,3,0,5,2523,8,1887,14
236,1,0,0,0,0,0,0,0,0,0,0,0,0,2312,14
237,2,0,0,0,2,0,5,1,1,0,6,535,0,2106,14
238,4,0,0,0,0,1,2,3,2,0,5,0,6,1767,14
239,4,0,0,0,0,2,0,0,2,0,8,79,10,1930,14
240,4,0,0,0,0,0,7,2,2,3,2,0,6,572,14
241,3,0,0,0,1,1,9,1,0,0,12,41153,10,995,14
242,4,0,0,0,0,3,3,0,2,1,5,48553,5,1212,14
243,1,3,0,0,0,0,0,0,2,0,1,442,0,2150,14
244,4,0,0,0,0,2,0,2,0,1,4,735,6,2042,14
245,4,0,0,0,0,2,5,0,8,0,3,8519,1,2458,14
246,4,0,0,0,0,1,0,2,0,0,5,3900,5,2180,14
247,4,0,0,0,0,3,2,1,2,3,5,577,10,150,14
248,4,0,0,0,0,1,3,0,0,0,3,1426,7,547,14
249,4,0,0,0,0,4,3,0,1,0,5,1299,11,1406,14
250,3,1,0,0,0,0,5,1,2,0,5,2771,2,1127,16
251,4,0,0,0,0,2,3,0,2,0,4,653,0,1327,16
252,4,0,0,0,0,0,6,1,10,0,5,2763,9,140,16
253,2,2,0,0,0,0,1,0,2,1,1,285,2,2695,16
254,3,0,0,0,1,0,4,0,6,3,21,0,8,956,16
255,3,0,0,0,1,0,4,0,2,1,3,0,7,1227,16
256,4,0,0,0,0,1,4,0,0,0,5,349,12,1059,16
257,4,0,0,0,0,0,1,1,1,0,6,612,5,693,16
258,4,0,0,0,0,0,4,3,6,1,2,2998,3,1432,16
259,4,0,0,0,0,1,9,0,4,2,11,2046,12,2787,16
260,4,0,0,0,0,2,2,0,0,0,6,0,0,1925,16
261,3,0,1,0,0,1,2,0,5,0,3,449,0,2130,16
262,4,0,0,0,0,3,3,0,9,0,3,441,9,1562,16
263,4,0,0,0,0,0,5,1,2,1,6,723,3,2331,16
264,4,0,0,0,0,4,23,0,8,1,12,7414,11,603,16
265,3,0,0,0,0,0,5,0,0,1,1,108820,2,1112,17
266,3,0,0,0,0,2,0,2,3,0,3,168,4,2785,17
267,3,0,0,0,0,0,0,1,0,0,6,2200,0,2792,17
268,3,0,0,0,0,1,0,2,0,0,2,0,11,2738,17
269,3,0,0,0,0,0,1,1,1,0,0,105,0,2,17
270,3,0,0,0,0,0,1,1,1,0,7,0,2,1491,17
271,3,0,0,0,0,2,3,0,3,0,4,17,3,1177,17
272,3,0,0,0,0,1,1,0,3,0,7,0,5,1277,17
273,3,0,0,0,0,0,2,0,2,0,0,0,1,160,17
274,3,0,0,0,0,1,1,1,4,3,6,630,2,2513,17
275,3,0,0,0,0,6,1,0,0,1,7,0,3,1471,17
276,3,0,0,0,0,1,3,1,1,1,12,673,65,1201,17
277,3,0,0,0,0,1,3,1,4,0,2,120,0,1081,17
278,3,0,0,0,0,1,2,0,0,2,6,1750,1,1643,17
279,3,0,0,0,0,0,1,0,2,0,4,540,3,1447,17
280,2,0,0,0,1,0,1,0,3,0,0,110,4,1435,17
281,3,0,0,0,0,1,2,0,0,0,5,0,4,1131,17
282,3,0,0,0,0,1,2,4,2,0,3,183,2,848,17
283,3,0,0,0,0,2,1,0,0,0,1,708,2,587,17
284,3,0,0,0,0,0,0,0,0,0,0,0,6,2066,17
285,3,0,0,0,0,0,2,4,2,1,7,2010,1,1023,17
286,3,0,0,0,0,1,3,1,3,0,4,68,7,2351,17
287,3,0,1,0,0,0,6,3,4,0,8,840,3,2024,18
288,4,0,0,0,0,1,6,0,1,1,11,1039,9,2643,18
289,4,0,0,0,0,6,8,4,5,1,11,100,3,2340,18
290,4,0,0,0,0,1,6,0,2,1,4,250,11,1881,18
291,1,1,0,0,0,0,0,0,2,0,3,0,5,1669,18
292,4,0,0,0,0,1,2,1,1,0,5,23751,3,109,18
293,0,1,0,0,0,0,0,0,0,0,0,0,0,2166,18
294,3,0,0,0,1,1,10,0,4,0,4,1869,0,449,18
295,4,0,0,0,0,1,4,1,2,1,5,1354,7,1095,18
296,3,0,0,0,0,0,0,0,0,0,0,0,0,2932,18
297,4,0,0,0,0,2,1,0,3,0,2,866,7,1654,18
298,4,0,0,0,0,2,3,0,4,0,5,470,15,2625,18
299,3,0,0,0,1,1,4,2,9,0,5,900,4,767,18
300,4,0,0,0,0,0,8,0,2,5,7,2665,7,1813,18
301,4,0,0,0,0,1,7,1,11,0,11,10176,0,1029,18
302,3,1,0,0,0,2,4,0,12,0,4,730,2,1890,18
303,4,0,0,0,0,1,4,3,7,0,6,890,6,457,18
304,3,0,0,0,0,0,3,0,1,0,2,0,0,353,18
305,4,0,0,0,0,3,2,0,2,0,11,967,7,1722,18
306,4,0,0,0,0,2,5,0,5,0,1,300,1,2446,18
307,3,1,0,0,0,0,2,3,4,0,1,0,0,2913,18
308,4,0,0,0,0,0,4,0,2,1,2,4885,11,2906,18
309,4,0,0,0,0,1,4,1,4,3,6,261,8,2145,18
310,4,0,0,0,0,1,9,4,6,0,8,2392,2,2304,18
311,0,1,0,0,0,0,0,0,2,0,1,0,0,1097,18
312,4,0,0,0,0,1,8,1,5,2,8,516,31,2818,18
313,1,1,0,0,0,0,0,0,0,0,1,0,0,2837,18
314,2,0,0,0,0,0,0,1,1,0,2,0,0,1661,18
315,1,1,1,1,0,1,0,3,4,0,5,154,2,228,18
316,3,0,1,0,0,0,1,1,2,0,2,0,0,2094,18
317,4,0,0,0,0,1,8,5,3,0,5,2194,3,53,18
318,3,0,1,0,0,3,0,0,2,0,2,519,5,2925,18
319,1,1,0,0,0,0,0,0,1,0,2,2750,0,1168,18
320,4,0,0,0,0,2,5,5,0,0,9,3290,12,1269,18
321,2,0,0,1,1,2,1,0,2,0,2,0,6,866,18
322,4,0,0,0,0,4,1,0,5,1,7,234,14,1384,18
323,4,0,0,0,0,2,2,0,8,0,2,1195,9,1173,18
324,4,0,0,0,0,2,6,0,9,2,5,1850,4,136,18
325,4,0,0,0,0,0,1,0,0,0,2,0,0,903,20
326,4,0,0,0,0,0,15,1,11,0,21,979,5,148,20
327,1,0,0,0,0,0,3,2,1,0,3,94,0,6,20
328,4,0,0,0,0,1,4,1,4,1,7,1273,1,2117,20
329,4,0,0,0,0,0,0,0,3,0,1,0,1,965,20
330,3,1,0,0,0,0,2,0,5,1,3,250,3,1815,20
331,1,0,0,1,0,0,0,0,1,0,0,0,0,2607,20
332,3,0,1,0,0,0,3,18,8,0,3,0,8,2405,20
333,3,0,1,0,0,0,2,0,1,0,2,0,10,2005,20
334,4,0,0,0,0,0,1,0,5,0,6,0,4,1352,20
335,2,1,0,0,1,0,1,0,0,0,1,95,10,396,20
336,4,0,0,0,0,0,2,0,0,0,0,4030,4,696,20
337,1,1,0,0,0,0,0,0,0,0,0,0,0,26,20
338,2,0,0,0,0,2,2,4,3,0,5,996,4,2692,20
339,3,0,0,0,1,4,0,0,2,1,2,229,9,2874,20
340,3,0,0,0,1,0,1,2,5,1,1,260,2,2090,20
341,3,1,0,0,0,0,0,1,5,0,2,0,6,123,20
342,3,1,0,0,0,1,1,0,0,0,3,394,5,2411,20
343,2,0,0,1,0,0,0,0,0,0,0,0,0,2275,20
344,4,0,0,0,0,0,3,0,0,0,2,390,4,2687,20
345,2,1,0,0,1,1,3,1,2,0,4,0,5,1321,20
346,4,0,0,0,0,0,1,0,2,0,8,338,2,1191,20
347,4,0,0,0,0,2,1,0,1,0,0,17,1,718,20
348,4,0,0,0,0,0,0,0,2,0,5,0,4,1449,20
349,4,0,0,0,0,1,2,1,0,0,5,996,5,1683,20
350,4,0,0,0,0,0,3,1,2,0,7,1733,4,1009,20
351,4,0,0,0,0,0,0,5,3,0,2,210,5,2151,20
352,3,1,0,0,0,0,2,0,1,0,2,500,2,2056,20
353,4,0,0,0,0,0,1,4,2,0,3,1163,6,1521,22
354,4,0,0,0,0,1,6,0,0,0,4,1722,5,567,22
355,3,0,0,0,1,2,2,0,3,1,3,190,5,1465,22
356,4,0,0,0,0,0,2,2,4,3,3,0,20,2208,22
357,4,0,0,0,0,2,6,0,1,0,5,1826,6,230,22
358,4,0,0,0,0,2,1,0,0,0,3,256,4,107,22
359,4,0,0,0,0,0,0,2,3,0,4,0,3,487,22
360,3,1,0,0,0,0,1,1,1,0,4,775,6,12,22
361,4,0,0,0,0,0,2,2,4,0,5,0,4,434,22
362,4,0,0,0,0,1,1,0,0,0,9,761,4,2757,22
363,3,0,0,0,1,0,1,1,1,0,1,0,0,2810,22
364,4,0,0,0,0,0,0,0,1,0,1,0,3,2922,22
365,1,0,0,0,0,0,0,0,0,0,0,0,0,249,22
366,3,0,0,0,1,1,1,0,0,0,3,0,2,2603,22
367,4,0,0,0,0,3,2,2,1,0,7,610,9,310,22
368,4,0,0,0,0,2,3,2,9,0,6,544,3,492,22
369,4,0,0,0,0,1,2,1,1,0,9,2249,4,2778,22
370,4,0,0,0,0,0,1,0,3,0,8,400,1,377,22
371,4,0,0,0,0,1,2,2,0,0,5,0,2,2744,22
372,4,0,0,0,0,2,7,0,1,0,6,633,5,1850,22
373,4,0,0,0,0,0,2,1,1,0,8,375,4,517,22
374,3,1,0,0,0,1,1,0,2,0,2,845,2,1443,22
375,4,0,0,0,0,0,1,1,1,0,4,0,0,849,22
376,4,0,0,0,0,2,2,2,2,0,6,450,8,888,22
377,4,0,0,0,0,0,2,2,0,0,6,0,5,333,22
378,4,0,0,0,0,0,0,0,1,0,9,0,2,426,22
379,4,0,0,0,0,1,1,1,2,0,1,0,6,1188,22
380,3,0,0,0,1,0,4,1,0,0,8,1781,28,992,22
381,4,0,0,0,0,0,1,0,1,0,8,135,5,821,22
382,4,0,0,0,0,1,3,2,0,0,7,170,4,1270,22
383,4,0,0,0,0,1,4,2,9,2,5,1964,8,2563,23
384,4,0,0,0,0,1,4,0,0,2,3,1130,31,2082,23
385,3,0,0,0,1,0,3,1,1,0,3,2316,2,2706,23
386,2,0,0,0,2,8,8,0,4,0,5,6345,8,88,23
387,4,0,0,0,0,1,4,0,2,0,4,399,9,1889,23
388,4,0,0,0,0,1,2,1,2,1,4,16,3,35,23
389,4,0,0,0,0,0,0,1,4,0,4,3514,6,344,23
390,4,0,0,0,0,1,7,1,6,0,4,89,5,582,23
391,1,0,0,0,0,0,0,0,0,0,0,0,0,1292,23
392,3,0,1,0,0,0,4,2,7,0,5,9715,9,2473,23
393,4,0,0,0,0,0,3,1,6,0,6,347,12,1593,23
394,4,0,0,0,0,0,3,0,1,0,9,458,6,1818,23
395,4,0,0,0,0,1,0,14,10,1,6,1800,3,1387,23
396,3,0,0,0,1,0,4,0,2,0,4,716,7,1117,23
397,2,2,0,0,0,1,1,0,0,1,5,4,7,161,23
398,3,1,0,0,0,0,0,0,1,1,2,194,1,97,23
399,1,0,0,0,0,0,0,0,0,0,0,0,0,494,23
400,2,2,0,0,0,0,0,0,0,0,0,0,0,1967,23
401,3,0,0,0,1,2,2,0,2,1,4,1559,5,2077,23
402,4,0,0,0,0,1,8,0,0,2,13,4176,8,1388,23
403,3,1,0,0,0,0,5,0,1,0,4,15,2,41,23
404,2,0,0,0,0,0,0,0,0,0,1,0,0,601,23
405,2,1,0,0,1,3,10,0,4,1,8,881,12,1437,23
406,4,0,0,0,0,1,3,1,3,0,5,20,6,374,23
407,3,0,0,0,1,1,2,0,2,1,7,84,5,2400,23
408,3,1,0,0,0,2,1,0,2,0,4,32,3,84,23
409,3,1,0,0,0,0,3,1,10,1,2,950,2,1186,24
410,2,0,0,0,0,0,1,0,1,0,2,0,1,1135,24
411,4,0,0,0,0,1,0,0,1,0,5,0,5,2927,24
412,1,0,0,0,0,0,0,0,1,0,6,0,5,321,24
413,3,0,0,1,0,1,5,0,7,0,6,12809,35,670,24
414,4,0,0,0,0,3,2,0,1,1,8,1547,4,1589,24
415,4,0,0,0,0,0,1,1,6,0,5,150,5,1010,24
416,4,0,0,0,0,0,4,1,0,2,7,0,3,28,24
417,4,0,0,0,0,0,4,4,3,0,3,75,5,1787,24
418,4,0,0,0,0,1,3,1,2,0,1,350,6,1942,24
419,4,0,0,0,0,0,4,4,2,0,3,300,4,2201,24
