,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,1,3,1,9,0,5,8770,2,682,5
1,4,0,0,0,0,0,4,2,0,1,8,37,11,2822,5
2,4,0,0,0,0,1,6,1,7,0,13,3369,5,1810,5
3,3,1,0,0,0,0,4,3,5,2,6,3471,2,2624,5
4,4,0,0,0,0,1,12,0,3,1,23,35459,5,2184,5
5,4,0,0,0,0,1,3,2,8,0,7,1664,8,2057,5
6,4,0,0,0,0,3,1,3,4,0,6,1005,3,212,5
7,4,0,0,0,0,1,2,1,4,1,8,76834,13,2721,5
8,3,0,1,0,0,1,3,0,2,0,7,52,4,1076,5
9,4,0,0,0,0,3,8,0,0,0,3,5326,7,948,5
10,4,0,0,0,0,1,9,1,5,0,7,330,5,2760,5
11,3,0,1,0,0,2,12,1,2,0,4,1708,8,2083,5
12,4,0,0,0,0,0,5,1,1,0,6,150,8,103,5
13,2,1,0,1,0,0,4,0,5,0,2,17691,7,173,5
14,4,0,0,0,0,1,3,1,10,2,7,260,4,490,5
15,4,0,0,0,0,1,7,2,2,0,10,12543,5,1635,5
16,4,0,0,0,0,2,3,1,3,2,8,824,3,2731,5
17,4,0,0,0,0,0,3,0,0,0,2,462,3,1251,5
18,4,0,0,0,0,0,6,1,2,0,12,6032,4,1897,5
19,4,0,0,0,0,1,1,1,5,0,4,1081,1,2228,5
20,3,0,1,0,0,2,2,1,0,1,2,193,6,1106,5
21,4,0,0,0,0,1,2,0,2,1,4,5306,3,2063,5
22,4,0,0,0,0,0,9,0,3,0,3,4608,4,1837,5
23,3,0,0,0,1,0,3,0,5,0,1,44755,6,2398,5
24,4,0,0,0,0,0,4,0,3,1,5,5439,5,2916,5
25,4,0,0,0,0,0,4,0,8,0,5,19223,3,369,5
26,4,0,0,0,0,0,4,3,4,0,3,1287,1,1533,5
27,4,0,0,0,0,0,5,0,3,1,11,577,4,418,5
28,4,0,0,0,0,4,1,0,8,0,6,554,4,2566,5
29,3,0,0,0,1,1,5,1,1,1,4,2473,3,484,5
30,4,0,0,0,0,1,0,0,0,0,2,2213,3,1742,5
31,4,0,0,0,0,0,6,1,3,0,1,2155,4,590,7
32,3,1,0,0,0,1,1,0,0,0,1,492,1,2067,7
33,4,0,0,0,0,0,1,0,1,0,0,0,3,336,7
34,4,0,0,0,0,1,2,0,2,0,6,2874,0,1386,7
35,0,4,0,0,0,0,0,0,0,0,0,0,0,171,7
36,3,1,0,0,0,0,1,3,6,0,4,7488,0,193,7
37,4,0,0,0,0,0,3,3,0,0,1,1925,6,1295,7
38,4,0,0,0,0,1,4,0,1,0,6,3335,0,2271,7
39,2,1,1,0,0,0,0,0,1,0,2,475,0,1867,7
40,4,0,0,0,0,0,0,1,3,0,2,2359,0,1527,7
41,3,1,0,0,0,1,1,0,1,0,4,115,20,116,7
42,4,0,0,0,0,2,1,1,2,0,3,0,6,2835,7
43,4,0,0,0,0,0,4,0,0,0,2,260,8,768,7
44,3,0,1,0,0,0,3,0,3,1,6,250,8,1482,7
45,2,0,0,1,1,0,0,1,0,0,0,0,2,1479,7
46,3,1,0,0,0,0,2,0,1,0,4,48,3,2862,7
47,4,0,0,0,0,3,6,1,1,0,6,70,5,1689,7
48,4,0,0,0,0,0,3,0,1,0,3,279,8,2686,7
49,2,2,0,0,0,0,0,0,1,0,2,225,0,830,7
50,4,0,0,0,0,0,2,0,3,0,4,10472,2,349,7
51,4,0,0,0,0,1,2,1,6,0,8,4176,8,415,7
52,3,1,0,0,0,1,1,0,1,0,2,1589,0,1884,7
53,4,0,0,0,0,0,1,0,2,0,4,39,6,217,7
54,3,0,0,0,1,1,2,0,3,0,4,2918,3,852,7
55,3,1,0,0,0,0,2,1,2,0,3,1720,5,1283,7
56,5,0,0,0,0,2,1,0,6,0,1,699,0,1860,8
57,5,0,0,0,0,0,1,9,8,0,4,0,3,1853,8
58,5,0,0,0,0,2,6,1,7,0,9,2145,10,2115,8
59,4,1,0,0,0,0,3,1,3,0,2,24250,2,287,8
60,5,0,0,0,0,3,2,2,12,0,12,27,5,2676,8
61,5,0,0,0,0,3,1,2,4,0,3,3148,5,475,8
62,5,0,0,0,0,1,2,1,1,0,3,265,8,1539,8
63,3,0,0,0,0,0,0,0,6,0,0,0,3,1393,8
64,5,0,0,0,0,0,10,6,3,0,1,2999,2,1244,8
65,5,0,0,0,0,9,9,0,0,1,12,2020,7,1614,8
66,4,1,0,0,0,1,1,1,0,2,2,13618,3,1895,8
67,4,1,0,0,0,2,10,3,5,0,3,268,10,2577,8
68,5,0,0,0,0,1,3,0,1,0,6,1109,3,1819,8
69,5,0,0,0,0,0,1,3,9,0,4,3541,1,2191,8
70,5,0,0,0,0,1,5,0,4,0,5,5305,6,202,8
71,5,0,0,0,0,0,3,0,0,0,3,5942,2,1204,8
72,5,0,0,0,0,3,3,1,0,8,6,1830,1,1178,8
73,5,0,0,0,0,2,2,0,1,0,14,2096,9,2495,8
74,5,0,0,0,0,0,6,0,1,2,4,4417,3,1286,8
75,5,0,0,0,0,2,3,1,7,0,4,200,19,2883,8
76,5,0,0,0,0,0,11,0,4,0,3,4947,5,420,8
77,5,0,0,0,0,1,8,2,0,1,5,4065,11,727,8
78,5,0,0,0,0,0,4,0,8,0,4,27588,7,1299,8
79,2,0,0,0,0,0,0,0,0,0,0,289,0,43,8
80,5,0,0,0,0,0,15,0,1,15,10,22545,9,2328,8
81,5,0,0,0,0,1,1,2,2,0,4,476,0,1931,8
82,4,1,0,0,0,0,8,2,9,0,4,6400,7,603,8
83,5,0,0,0,0,7,3,0,4,0,8,5240,5,752,8
84,5,0,0,0,0,1,3,13,7,1,3,1239,9,2112,8
85,5,0,0,0,0,1,1,0,3,1,9,5673,8,2401,8
86,5,0,0,0,0,2,3,0,1,0,1,1227,4,2279,8
87,4,1,0,0,0,1,0,0,0,0,3,4090,0,1541,9
88,5,0,0,0,0,3,1,5,4,0,10,2577,7,1094,9
89,5,0,0,0,0,5,1,0,1,1,6,12683,2,488,9
90,5,0,0,0,0,2,2,2,8,0,3,440,5,1788,9
91,3,0,0,1,0,2,0,2,0,0,10,0,5,1142,9
92,5,0,0,0,0,2,0,0,0,0,11,2246,4,2237,9
93,5,0,0,0,0,4,0,2,2,0,7,243,5,456,9
94,4,1,0,0,0,0,1,3,6,0,5,0,11,1382,9
95,5,0,0,0,0,2,1,2,1,1,16,3648,4,2887,9
96,5,0,0,0,0,3,6,1,0,0,3,169,3,1528,9
97,5,0,0,0,0,0,2,3,4,0,3,0,10,1965,9
98,5,0,0,0,0,1,1,1,2,0,4,0,4,2611,9
99,5,0,0,0,0,1,1,0,1,0,7,0,5,1625,9
100,4,0,0,0,0,0,2,0,2,0,1,580,3,536,9
101,5,0,0,0,0,3,1,4,1,1,9,0,1,1767,9
102,5,0,0,0,0,0,4,1,1,0,5,17494,5,2749,9
103,4,1,0,0,0,3,1,3,0,0,6,0,2,1166,9
104,5,0,0,0,0,1,2,1,1,0,4,402,4,2358,9
105,5,0,0,0,0,2,2,7,14,0,0,7229,4,274,9
106,5,0,0,0,0,1,5,2,4,0,9,1749,10,545,9
107,5,0,0,0,0,1,1,3,0,1,11,0,9,2120,9
108,5,0,0,0,0,1,8,0,0,3,3,284,5,929,9
109,5,0,0,0,0,0,0,0,1,1,5,1500,1,912,9
110,5,0,0,0,0,3,0,0,1,0,6,2158,3,714,9
111,4,0,0,0,0,1,1,8,11,0,5,0,4,950,10
112,4,0,0,0,0,1,2,0,1,0,9,4599,5,2293,10
113,4,0,0,0,0,2,0,0,2,0,9,206,26,1326,10
114,3,0,0,1,0,0,0,0,1,0,3,283,5,2414,10
115,4,0,0,0,0,6,4,0,1,0,7,474,2,1844,10
116,3,0,0,1,0,1,0,1,0,0,2,126,5,836,10
117,4,0,0,0,0,2,1,1,0,0,7,312,16,2727,10
118,3,0,0,0,1,1,0,1,0,0,3,682,18,685,10
119,4,0,0,0,0,0,3,1,5,0,7,0,5,1623,10
120,4,0,0,0,0,2,2,2,2,0,7,900,12,101,10
121,4,0,0,0,0,0,3,0,3,0,9,0,3,2194,10
122,3,1,0,0,0,0,8,2,0,0,7,0,0,1670,10
123,4,0,0,0,0,0,3,1,4,0,2,0,0,598,10
124,4,0,0,0,0,0,1,0,0,0,4,460,20,2019,10
125,4,0,0,0,0,1,1,0,1,0,4,3375,0,1822,10
126,4,0,0,0,0,0,2,0,6,0,3,425,4,1476,10
127,4,0,0,0,0,1,2,4,3,0,7,2584,8,390,10
128,4,0,0,0,0,0,4,0,2,0,1,1739,0,676,10
129,3,1,0,0,0,0,1,0,2,0,0,200,5,1293,10
130,4,0,0,0,0,5,2,1,4,0,8,0,5,1731,10
131,4,0,0,0,0,1,3,0,0,0,2,60,8,668,10
132,4,0,0,0,0,1,3,4,1,0,9,0,8,130,10
133,4,0,0,0,0,0,0,1,1,1,4,429,1,1873,10
134,2,1,0,0,1,0,5,1,6,0,2,190,4,52,11
135,4,0,0,0,0,4,2,1,0,0,5,575,3,1652,11
136,4,0,0,0,0,0,6,0,2,0,1,12000,7,1682,11
137,4,0,0,0,0,0,5,1,0,0,3,0,9,2442,11
138,4,0,0,0,0,4,2,0,2,0,4,250,4,1197,11
139,4,0,0,0,0,2,3,1,4,0,17,0,10,446,11
140,1,0,3,0,0,13,11,3,10,2,16,2816,53,2793,11
141,4,0,0,0,0,1,4,1,2,0,6,4914,4,451,11
142,4,0,0,0,0,0,1,1,4,0,4,0,11,290,11
143,4,0,0,0,0,2,2,3,4,3,5,110,3,37,11
144,3,1,0,0,0,2,1,0,2,0,2,1800,2,923,11
145,4,0,0,0,0,6,0,0,1,0,5,0,1,1772,11
146,2,1,1,0,0,0,1,2,3,0,2,7872,6,2096,11
147,4,0,0,0,0,3,1,0,0,0,9,0,6,2250,11
148,3,1,0,0,0,2,0,1,8,1,2,5300,1,644,11
149,4,0,0,0,0,0,7,1,3,2,5,125,7,1838,11
