,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
180,3,0,0,0,1,0,3,0,0,2,2,1540,0,843,11
181,4,0,0,0,0,1,1,0,4,0,2,773,0,2588,11
182,4,0,0,0,0,1,0,2,2,0,0,50,0,2849,11
183,4,0,0,0,0,1,1,1,0,1,3,0,0,1073,11
184,4,0,0,0,0,1,1,0,1,3,2,0,0,923,11
185,4,0,0,0,0,0,5,1,0,1,4,870,0,1237,11
186,4,0,0,0,0,1,1,0,3,0,1,3775,0,1298,11
187,3,1,0,0,0,0,1,0,2,0,0,0,0,1071,11
188,3,1,0,0,0,0,0,0,0,0,0,0,0,2394,11
189,3,1,0,0,0,1,0,0,0,0,1,0,2,985,11
190,2,0,0,0,0,1,0,1,1,0,1,0,0,2455,11
191,2,2,0,0,0,0,0,0,0,0,1,0,0,745,11
192,4,0,0,0,0,0,0,0,0,1,0,2828,0,1345,11
193,3,1,0,0,0,0,0,0,0,0,0,7400,0,2507,11
194,3,1,0,0,0,0,2,0,1,0,2,3329,4,2091,16
195,4,0,0,0,0,0,3,2,1,0,2,453,0,277,16
196,2,0,0,0,0,0,0,0,0,0,1,0,0,327,16
197,3,0,1,0,0,1,1,0,3,0,4,1718,2,533,16
198,2,1,0,0,1,0,1,0,0,0,2,0,3,516,16
199,4,0,0,0,0,1,5,2,8,0,0,4409,6,850,16
200,3,0,1,0,0,1,2,0,7,0,5,83,9,792,16
201,4,0,0,0,0,3,1,1,0,0,9,667,1,1782,16
202,3,0,0,0,0,0,1,1,1,0,2,1230,7,2103,16
203,4,0,0,0,0,0,14,0,0,3,5,1892,4,1790,16
204,4,0,0,0,0,1,1,0,2,0,4,76,13,2061,16
205,2,0,0,0,0,0,0,0,0,0,0,0,0,1846,16
206,4,0,0,0,0,5,2,0,2,2,6,122,14,1836,16
207,4,0,0,0,0,1,2,4,4,0,3,847,10,1716,16
208,4,0,0,0,0,0,0,1,3,0,3,5011,5,1432,16
209,4,0,0,0,0,2,1,0,0,0,1,96,2,1514,16
210,4,0,0,0,0,1,5,0,2,1,2,972,4,1017,16
211,4,0,0,0,0,1,1,0,1,0,2,0,12,2483,16
212,4,0,0,0,0,1,2,0,2,1,2,15,8,2883,16
213,4,0,0,0,0,1,2,1,1,0,8,84,4,381,16
214,3,0,0,0,1,2,1,0,0,1,2,603,14,82,16
215,4,0,0,0,0,2,1,7,4,0,2,0,4,383,16
216,3,0,1,0,0,0,3,0,4,0,2,0,10,105,16
217,4,0,0,0,0,0,1,0,2,0,2,973,5,1347,16
218,2,2,0,0,0,0,0,0,8,0,0,314,0,1168,16
219,3,0,0,0,0,5,18,0,4,0,4,0,0,2399,16
220,2,0,0,0,0,0,0,1,0,0,0,0,0,2703,16
221,4,0,0,0,0,1,6,1,10,0,7,103495,3,1112,17
222,3,1,0,0,0,0,1,0,0,0,7,375,0,2899,17
223,4,0,0,0,0,0,1,0,2,0,1,6215,6,1141,17
224,2,1,0,0,1,1,0,0,0,0,1,250,0,1953,17
225,4,0,0,0,0,1,6,2,3,1,6,4052,0,2654,17
226,4,0,0,0,0,1,7,3,3,0,5,1437,1,2,17
227,3,1,0,0,0,1,2,1,0,0,5,0,5,1276,17
228,2,2,0,0,0,0,0,0,0,0,4,0,0,2464,17
229,4,0,0,0,0,1,2,0,1,1,12,0,17,1916,17
230,4,0,0,0,0,1,1,0,2,0,4,10,6,1277,17
231,4,0,0,0,0,3,1,0,3,0,6,11219,5,339,17
232,4,0,0,0,0,1,4,1,2,0,5,0,3,1359,17
233,4,0,0,0,0,0,1,2,1,0,10,0,3,2513,17
234,3,1,0,0,0,0,0,1,0,0,2,0,6,2500,17
235,3,1,0,0,0,0,1,0,1,0,1,0,1,344,17
236,4,0,0,0,0,4,12,1,6,1,22,175,24,1201,17
237,1,3,0,0,0,0,0,2,0,0,2,0,0,1540,17
238,4,0,0,0,0,1,5,1,2,2,7,11526,4,1081,17
239,4,0,0,0,0,0,3,0,2,0,4,577,10,2609,17
240,4,0,0,0,0,0,0,0,1,0,3,0,7,1740,17
241,3,1,0,0,0,0,0,2,4,0,4,0,0,1896,17
242,3,0,0,0,1,1,1,0,1,1,2,4865,0,2422,17
243,4,0,0,0,0,1,2,1,6,3,6,591,2,920,17
244,3,1,0,0,0,0,3,2,1,0,3,0,17,562,17
245,4,0,0,0,0,1,3,0,4,0,5,0,6,848,17
246,4,0,0,0,0,3,1,3,4,1,4,40,0,1253,17
247,4,0,0,0,0,2,1,0,3,0,22,70,3,1778,17
248,4,0,0,0,0,0,3,0,1,0,6,472,1,587,17
249,4,0,0,0,0,0,0,0,0,0,0,500,0,2517,17
250,3,0,0,0,1,1,4,0,1,0,5,2174,1,1413,17
251,4,0,0,0,0,0,7,0,3,1,5,5161,0,2816,17
252,3,0,0,0,1,0,0,1,2,0,0,2150,0,441,17
253,4,0,0,0,0,0,8,1,5,0,6,0,2,2351,17
254,4,0,0,0,0,4,1,2,9,0,9,0,2,176,17
