,Date/Time,Effective Drop Date,Reason,Drop Type,user_ID,chapter_ID
316,1 October 19 13:30:35,01/10/2019,Personal Reasons,Resigned,194.0,9
317,30 September 19 22:30:22,25/09/2019,Scheduling Conflicts,Resigned,426.0,22
318,26 September 19 22:40:21,01/10/2019,Personal Reasons,Resigned,2600.0,11
319,25 September 19 18:48:42,25/09/2019,Other Reason (see notes),Resigned,2935.0,5
320,23 September 19 21:18:12,23/09/2019,Scheduling Conflicts,Resigned,2792.0,17
321,23 September 19 01:18:25,17/09/2019,Scheduling Conflicts,Resigned,1813.0,18
322,23 September 19 01:16:47,19/09/2019,Other Reason (see notes),Resigned,2932.0,18
323,23 September 19 01:15:07,17/09/2019,No Reason Entered,Resigned,2913.0,18
324,23 September 19 01:12:22,17/09/2019,Scheduling Conflicts,Resigned,457.0,18
325,19 September 19 18:46:15,09/09/2019,Scheduling Conflicts,Resigned,1480.0,13
326,19 September 19 18:42:18,19/09/2019,Scheduling Conflicts,Resigned,1686.0,13
327,18 September 19 22:33:54,18/09/2019,Other Reason (see notes),Resigned,1454.0,10
328,17 September 19 13:31:13,17/09/2019,Other Reason (see notes),Terminated,2706.0,23
329,17 September 19 13:26:45,17/09/2019,Other Reason (see notes),Terminated,2922.0,22
330,17 September 19 13:25:16,17/09/2019,Other Reason (see notes),Terminated,1681.0,5
331,16 September 19 20:38:13,02/09/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,263.0,11
332,13 September 19 19:55:49,05/09/2019,Personal Reasons,Resigned,877.0,8
333,13 September 19 19:10:06,13/09/2019,Personal Reasons,Resigned,1955.0,16
334,13 September 19 16:07:10,12/09/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1321.0,20
335,12 September 19 22:29:40,11/09/2019,Other Reason (see notes),Resigned,767.0,18
336,12 September 19 18:04:30,28/08/2019,Did Not Renew - No reason Given,Resigned,1059.0,16
337,12 September 19 18:02:31,28/08/2019,Personal Reasons,Resigned,2801.0,16
338,10 September 19 23:40:39,10/09/2019,Lost Employee,Resigned,2180.0,14
339,6 September 19 18:18:23,01/09/2019,Did Not Renew - No reason Given,Resigned,2130.0,16
340,6 September 19 17:48:49,01/09/2019,Did Not Renew - No reason Given,Resigned,726.0,10
341,6 September 19 17:25:53,06/09/2019,Not Right Fit with Company,Resigned,2766.0,25
342,6 September 19 01:31:03,26/08/2019,Other Reason (see notes),Resigned,345.0,7
343,4 September 19 22:56:06,04/09/2019,Other Reason (see notes),Resigned,1971.0,16
344,31 August 19 01:19:35,27/08/2019,Left Company,Resigned,2184.0,5
345,31 August 19 01:18:04,27/08/2019,Personal Reasons,Resigned,1260.0,5
346,28 August 19 13:50:29,27/08/2019,Scheduling Conflicts,Resigned,449.0,18
347,27 August 19 18:08:39,21/08/2019,Member Relocated,Resigned,2565.0,5
348,24 August 19 17:26:43,24/08/2019,Scheduling Conflicts,Resigned,2192.0,18
349,21 August 19 09:12:24,21/08/2019,Takes Too Much Time,Resigned,1903.0,7
350,19 August 19 19:25:17,14/08/2019,Member Transferred BNI Chapters,Resigned,274.0,13
351,15 August 19 21:00:15,13/08/2019,Transfer of Membership to different employee,Resigned,1895.0,8
352,9 August 19 16:59:22,08/08/2019,Personal Reasons,Resigned,1176.0,30
353,7 August 19 23:53:57,26/07/2019,Terminated by Chapter - Participation,Terminated,777.0,30
354,7 August 19 00:22:52,31/07/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1798.0,10
355,6 August 19 20:48:54,01/08/2019,Other Reason (see notes),Resigned,1024.0,11
356,6 August 19 18:10:16,06/08/2019,Takes Too Much Time,Resigned,2536.0,7
357,5 August 19 20:07:39,05/08/2019,Other Reason (see notes),Resigned,1313.0,9
358,5 August 19 20:04:01,05/08/2019,Other networking projects,Resigned,2218.0,9
359,1 August 19 18:09:08,01/08/2019,Changed Job,Resigned,2919.0,31
360,1 August 19 16:53:37,01/08/2019,Takes Too Much Time,Resigned,447.0,7
361,1 August 19 16:44:09,01/08/2019,Did Not Renew - No reason Given,Terminated,2396.0,11
362,1 August 19 00:55:48,31/07/2019,Left Company,Resigned,374.0,23
363,31 July 19 08:08:19,31/07/2019,Terminated by Chapter - Code of Ethics,Terminated,1344.0,8
364,31 July 19 01:03:08,16/07/2019,Scheduling Conflicts,Resigned,2312.0,14
365,30 July 19 16:19:54,30/07/2019,Takes Too Much Time,Resigned,1807.0,8
366,30 July 19 15:33:08,24/07/2019,No Reason Entered,Resigned,1055.0,7
367,30 July 19 14:31:39,15/07/2019,No Reason Entered,Resigned,2487.0,14
368,26 July 19 23:25:29,26/07/2019,Takes Too Much Time,Resigned,2119.0,13
369,26 July 19 22:46:58,25/07/2019,Left Company,Resigned,1159.0,31
370,26 July 19 22:42:58,25/07/2019,Takes Too Much Time,Resigned,2370.0,31
371,26 July 19 19:36:58,06/07/2019,Other Reason (see notes),Resigned,1294.0,9
372,26 July 19 17:32:06,26/07/2019,Personal Reasons,Resigned,1217.0,10
373,26 July 19 08:07:51,26/07/2019,Takes Too Much Time,Resigned,15.0,23
374,26 July 19 08:07:51,26/07/2019,Not Enough Referrals,Resigned,601.0,23
375,25 July 19 17:50:41,24/07/2019,Other Reason (see notes),Resigned,1121.0,13
376,25 July 19 17:48:38,24/07/2019,Other networking projects,Resigned,2872.0,13
377,25 July 19 17:46:24,24/07/2019,Takes Too Much Time,Resigned,1713.0,13
378,25 July 19 17:43:51,20/07/2019,Personal Reasons,Resigned,1172.0,13
379,25 July 19 16:32:27,25/07/2019,Other Reason (see notes),Resigned,1816.0,7
380,22 July 19 22:55:21,22/07/2019,Takes Too Much Time,Resigned,2158.0,7
381,22 July 19 22:54:02,22/07/2019,Takes Too Much Time,Resigned,2597.0,7
382,22 July 19 22:51:07,16/07/2019,Takes Too Much Time,Resigned,269.0,7
383,22 July 19 22:49:50,16/07/2019,Takes Too Much Time,Resigned,1874.0,7
384,22 July 19 21:08:18,16/07/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1231.0,14
385,18 July 19 21:08:22,18/07/2019,Did Not Renew - No reason Given,Resigned,2709.0,31
386,18 July 19 18:49:21,03/07/2019,Personal Reasons,Resigned,1915.0,30
387,15 July 19 22:28:27,30/06/2019,Not Enough Referrals,Resigned,1455.0,11
388,15 July 19 22:26:56,30/06/2019,Other Reason (see notes),Resigned,1515.0,11
389,12 July 19 22:34:32,25/06/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2337.0,31
390,11 July 19 17:47:57,09/07/2019,Not Enough Referrals,Resigned,673.0,13
391,10 July 19 01:48:50,30/06/2019,Other Reason (see notes),Resigned,1703.0,10
392,9 July 19 17:14:13,30/06/2019,No Reason Entered,Resigned,2503.0,8
393,6 July 19 15:24:10,01/07/2019,Personal Reasons,Resigned,1269.0,18
394,5 July 19 19:54:09,05/07/2019,Other Reason (see notes),Resigned,1895.0,8
395,5 July 19 19:52:20,05/07/2019,Personal Reasons,Resigned,1234.0,8
396,5 July 19 14:27:43,01/06/2019,Other Reason (see notes),Terminated,1193.0,7
397,4 July 19 22:26:01,03/07/2019,Personal Reasons,Resigned,2117.0,20
398,4 July 19 20:39:08,27/06/2019,Did Not Renew - No reason Given,Resigned,622.0,25
399,4 July 19 20:38:09,27/06/2019,Left Company,Resigned,2318.0,25
400,3 July 19 17:38:18,25/06/2019,Other Reason (see notes),Resigned,2452.0,5
401,28 June 19 00:13:07,26/06/2019,Scheduling Conflicts,Resigned,2504.0,14
402,27 June 19 20:47:29,27/06/2019,Other Reason (see notes),Resigned,693.0,16
403,27 June 19 04:31:03,14/06/2019,Scheduling Conflicts,Resigned,2297.0,5
404,27 June 19 04:28:03,12/06/2019,Changed Job,Resigned,2186.0,5
405,27 June 19 04:25:47,12/06/2019,Scheduling Conflicts,Resigned,1229.0,5
406,27 June 19 00:21:21,11/06/2019,Other Reason (see notes),Resigned,824.0,5
407,26 June 19 16:54:28,19/06/2019,Personal Reasons,Resigned,903.0,20
408,17 June 19 18:35:07,17/06/2019,Terminated by Chapter - Participation,Terminated,344.0,23
409,13 June 19 20:19:13,13/06/2019,Changed Job,Resigned,769.0,7
410,13 June 19 00:04:59,01/06/2019,Member Relocated,Resigned,1443.0,22
411,10 June 19 19:43:56,07/06/2019,Other Reason (see notes),Resigned,2911.0,31
412,10 June 19 19:40:48,10/06/2019,Personal Reasons,Resigned,1437.0,23
413,7 June 19 17:44:16,01/06/2019,Did Not Renew - No reason Given,Resigned,2394.0,11
414,7 June 19 08:10:23,07/06/2019,No Reason Entered,Resigned,2241.0,24
415,5 June 19 02:43:19,03/06/2019,No Reason Entered,Resigned,2705.0,5
416,5 June 19 00:29:49,03/06/2019,No Reason Entered,Resigned,2058.0,13
417,5 June 19 00:19:36,04/06/2019,Takes Too Much Time,Resigned,1942.0,24
418,4 June 19 22:32:38,04/06/2019,Did Not Renew - No reason Given,Resigned,2201.0,24
419,4 June 19 22:32:27,04/06/2019,Did Not Renew - No reason Given,Resigned,1023.0,17
420,4 June 19 22:31:50,04/06/2019,Did Not Renew - No reason Given,Resigned,2742.0,8
421,4 June 19 17:48:35,07/05/2019,Left Company,Resigned,649.0,5
422,29 May 19 13:45:20,23/05/2019,Other Reason (see notes),Resigned,2066.0,17
423,27 May 19 17:57:01,24/05/2019,Not Right Fit with Company,Resigned,942.0,9
424,21 May 19 13:27:32,21/05/2019,Not Enough Referrals,Resigned,1925.0,16
425,16 May 19 21:41:16,16/05/2019,Terminated by Chapter - Code of Ethics,Terminated,779.0,13
426,10 May 19 17:50:55,10/05/2019,No Reason Entered,Resigned,535.0,7
427,10 May 19 03:22:27,09/05/2019,Not Enough Referrals,Resigned,2267.0,8
428,8 May 19 00:17:13,23/04/2019,Not Right Fit with Company,Resigned,2150.0,14
429,2 May 19 18:56:51,30/04/2019,Scheduling Conflicts,Resigned,453.0,11
430,2 May 19 18:55:42,30/04/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2673.0,11
431,2 May 19 18:54:09,30/04/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2849.0,11
432,30 April 19 21:57:34,09/04/2019,Personal Reasons,Resigned,90.0,5
433,30 April 19 21:56:10,09/04/2019,Personal Reasons,Resigned,1509.0,5
434,30 April 19 17:18:33,30/04/2019,Not Enough Referrals,Resigned,1856.0,14
435,28 April 19 02:40:11,27/04/2019,Personal Reasons,Resigned,2838.0,31
436,18 April 19 02:59:16,17/04/2019,Member Relocated,Resigned,542.0,14
437,12 April 19 17:43:47,09/04/2019,Other Reason (see notes),Resigned,2341.0,11
438,11 April 19 00:42:12,31/03/2019,Not Right Fit with Company,Resigned,995.0,14
439,11 April 19 00:39:05,31/03/2019,Takes Too Much Time,Resigned,2908.0,14
440,5 April 19 22:50:27,05/04/2019,Other Reason (see notes),Resigned,1815.0,20
441,5 April 19 01:15:00,04/04/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2435.0,9
442,3 April 19 14:18:17,03/04/2019,Other Reason (see notes),Resigned,866.0,18
443,3 April 19 14:15:31,03/04/2019,Did Not Renew - No reason Given,Resigned,1029.0,18
444,3 April 19 14:11:03,03/04/2019,Changed Job,Resigned,2426.0,24
445,3 April 19 14:09:21,03/04/2019,Did Not Renew - No reason Given,Resigned,2690.0,24
446,2 April 19 23:49:26,02/04/2019,Other Reason (see notes),Terminated,2324.0,5
447,2 April 19 18:33:27,01/04/2019,Affordability of Costs,Resigned,510.0,30
448,2 April 19 16:19:11,01/04/2019,Personal Reasons,Resigned,1190.0,31
449,1 April 19 08:08:18,01/04/2019,Takes Too Much Time,Resigned,2859.0,13
450,29 March 19 19:42:47,29/03/2019,Not Enough Referrals,Resigned,1737.0,10
451,29 March 19 14:20:32,27/03/2019,Not Enough Referrals,Resigned,2047.0,11
452,29 March 19 14:19:21,27/03/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1862.0,11
453,28 March 19 22:14:54,25/03/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1857.0,13
454,28 March 19 22:11:47,28/03/2019,Other Reason (see notes),Resigned,123.0,20
455,22 March 19 15:45:07,18/03/2019,Other Reason (see notes),Resigned,718.0,20
456,21 March 19 20:40:42,16/03/2019,Did Not Renew - No reason Given,Resigned,1186.0,24
457,20 March 19 19:37:18,07/03/2019,Takes Too Much Time,Resigned,1893.0,7
458,19 March 19 15:56:25,19/03/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1393.0,8
459,18 March 19 11:51:22,18/03/2019,Changed Job,Resigned,353.0,18
460,17 March 19 20:32:24,17/03/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,888.0,22
461,15 March 19 15:54:24,16/02/2019,Did Not Renew - No reason Given,Resigned,944.0,25
462,15 March 19 15:53:24,16/02/2019,Did Not Renew - No reason Given,Resigned,2463.0,13
463,11 March 19 22:57:58,11/03/2019,Member Relocated,Resigned,160.0,17
464,11 March 19 15:36:35,11/03/2019,No Reason Entered,Resigned,1332.0,9
465,4 March 19 23:52:56,28/02/2019,Other Reason (see notes),Resigned,2795.0,25
466,4 March 19 19:56:14,04/03/2019,Other Reason (see notes),Resigned,83.0,11
467,4 March 19 19:55:44,04/03/2019,Other Reason (see notes),Resigned,947.0,8
468,25 February 19 21:55:36,20/02/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,925.0,5
469,21 February 19 18:57:09,21/02/2019,No Reason Entered,Resigned,2603.0,22
470,21 February 19 16:03:15,21/02/2019,Not Enough Referrals,Resigned,732.0,11
471,21 February 19 11:46:59,19/02/2019,Terminated by Chapter - Participation,Terminated,616.0,5
472,19 February 19 16:30:47,19/02/2019,Other Reason (see notes),Terminated,1260.0,24
473,19 February 19 15:32:59,29/01/2019,Other networking projects,Resigned,1058.0,14
474,15 February 19 07:10:10,01/01/2019,,System,2190.0,5
475,14 February 19 19:47:44,08/02/2019,Not Right Fit with Company,Resigned,161.0,23
476,14 February 19 19:42:54,08/02/2019,Personal Reasons,Resigned,41.0,23
477,8 February 19 18:24:41,29/01/2019,Personal Reasons,Resigned,1519.0,11
478,5 February 19 16:45:19,05/02/2019,Not Right Fit with Company,Resigned,2695.0,16
479,5 February 19 15:41:37,29/01/2019,Other Reason (see notes),Resigned,665.0,14
480,4 February 19 21:29:13,04/02/2019,No Reason Entered,Resigned,191.0,31
481,4 February 19 21:28:38,04/02/2019,No Reason Entered,Resigned,1063.0,5
482,2 February 19 22:06:02,31/01/2019,Personal Reasons,Resigned,1010.0,24
483,1 February 19 15:48:59,30/01/2019,Lost Employee,Resigned,1967.0,23
484,1 February 19 14:56:51,30/01/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2405.0,20
485,1 February 19 14:54:48,31/01/2019,Did Not Renew - No reason Given,Resigned,2151.0,20
486,1 February 19 14:38:25,31/01/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,611.0,11
487,25 January 19 16:24:13,25/01/2019,Not Right Fit with Company,Resigned,2531.0,9
488,24 January 19 23:02:52,01/01/2019,Other Reason (see notes),Terminated,2944.0,25
489,23 January 19 23:48:49,23/01/2019,No Reason Entered,Resigned,411.0,9
490,22 January 19 16:50:58,22/01/2019,Changed Job,Resigned,1135.0,24
491,18 January 19 16:52:35,09/01/2019,Changed Job,Resigned,2278.0,13
492,17 January 19 17:19:48,17/01/2019,Personal Reasons,Resigned,2275.0,20
493,16 January 19 22:25:57,16/01/2019,No Reason Entered,Resigned,2456.0,31
494,16 January 19 16:06:40,16/01/2019,Member Transferred BNI Chapters,Resigned,2692.0,20
495,12 January 19 16:29:17,12/01/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1168.0,18
496,12 January 19 16:26:06,12/01/2019,Personal Reasons,Resigned,2837.0,18
497,12 January 19 16:24:19,12/01/2019,Personal Reasons,Resigned,1669.0,18
498,11 January 19 17:01:05,10/01/2019,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,26.0,20
499,11 January 19 16:59:39,10/01/2019,Personal Reasons,Resigned,2607.0,20
500,10 January 19 21:43:11,07/01/2019,Personal Reasons,Resigned,1615.0,7
501,10 January 19 20:06:10,10/01/2019,Other Reason (see notes),Resigned,2251.0,31
502,9 January 19 03:22:51,08/01/2019,No Reason Entered,Resigned,321.0,24
503,8 January 19 18:24:08,08/01/2019,Scheduling Conflicts,Resigned,1097.0,18
504,8 January 19 12:30:28,08/01/2019,Personal Reasons,Resigned,2166.0,18
505,7 January 19 22:49:30,07/01/2019,Personal Reasons,Resigned,6.0,20
506,5 January 19 14:08:27,02/01/2019,Other Reason (see notes),Resigned,489.0,30
507,3 January 19 21:38:37,19/12/2018,Not Right Fit with Company,Resigned,1243.0,7
508,27 December 18 23:12:44,20/12/2018,Not Enough Referrals,Resigned,270.0,13
509,21 December 18 23:32:55,06/12/2018,Terminated by Chapter - Attendance,Terminated,846.0,30
510,21 December 18 16:24:20,21/12/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2052.0,20
511,20 December 18 22:42:55,20/12/2018,Scheduling Conflicts,Resigned,1292.0,23
512,19 December 18 19:35:09,18/12/2018,Did Not Renew - No reason Given,Resigned,16.0,5
513,17 December 18 22:32:30,14/12/2018,Personal Reasons,Resigned,1075.0,30
514,14 December 18 15:25:12,28/11/2018,Did Not Renew - No reason Given,Resigned,1295.0,23
515,14 December 18 00:29:13,12/12/2018,Takes Too Much Time,Resigned,1380.0,13
516,13 December 18 16:43:27,01/11/2018,Did Not Renew - No reason Given,Terminated,278.0,31
517,13 December 18 15:26:14,03/12/2018,Scheduling Conflicts,Resigned,477.0,7
518,13 December 18 15:06:29,11/12/2018,Scheduling Conflicts,Resigned,2440.0,14
519,11 December 18 16:16:04,07/11/2018,Changed Job,Resigned,977.0,5
520,7 December 18 21:58:54,03/12/2018,Other Reason (see notes),Resigned,1354.0,13
521,7 December 18 17:41:03,30/11/2018,Other Reason (see notes),Terminated,2805.0,20
522,6 December 18 07:09:21,06/12/2018,Other Reason (see notes),Resigned,1788.0,9
523,4 December 18 22:30:23,04/12/2018,Left Company,Resigned,363.0,18
524,30 November 18 07:07:27,30/11/2018,Other Reason (see notes),Resigned,66.0,10
525,29 November 18 14:40:30,14/11/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1018.0,5
526,26 November 18 22:26:44,01/11/2018,Did Not Renew - No reason Given,Resigned,2370.0,31
527,26 November 18 22:22:26,01/11/2018,Did Not Renew - No reason Given,Resigned,2137.0,23
528,22 November 18 15:24:02,22/11/2018,No Reason Entered,Resigned,2830.0,24
529,22 November 18 15:22:37,22/11/2018,No Reason Entered,Resigned,2309.0,24
530,20 November 18 19:51:48,20/11/2018,No Reason Entered,Resigned,2169.0,24
531,19 November 18 23:58:03,19/11/2018,Scheduling Conflicts,Resigned,2770.0,10
532,15 November 18 22:51:47,15/11/2018,Other Reason (see notes),Resigned,2902.0,31
533,15 November 18 07:08:40,01/10/2018,,System,1607.0,25
534,14 November 18 17:43:06,14/11/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,256.0,30
535,14 November 18 17:41:41,07/11/2018,Changed Job,Resigned,1554.0,30
536,14 November 18 05:04:31,13/11/2018,Not Enough Referrals,Resigned,2497.0,18
537,9 November 18 21:10:15,07/11/2018,No Reason Entered,Resigned,875.0,16
538,8 November 18 18:24:40,16/10/2018,Scheduling Conflicts,Resigned,2715.0,23
539,7 November 18 05:20:05,06/11/2018,Takes Too Much Time,Resigned,2294.0,31
540,6 November 18 15:26:23,05/11/2018,Terminated by Chapter - Attendance,Terminated,2779.0,14
541,5 November 18 19:31:29,31/10/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,743.0,24
542,5 November 18 17:59:22,01/11/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2938.0,20
543,2 November 18 23:35:19,02/11/2018,Personal Reasons,Resigned,2747.0,10
544,31 October 18 01:38:41,30/10/2018,Scheduling Conflicts,Resigned,1487.0,10
545,30 October 18 18:46:52,30/10/2018,Scheduling Conflicts,Resigned,353.0,18
546,30 October 18 14:33:43,05/10/2018,Other Reason (see notes),Resigned,1385.0,25
547,24 October 18 17:38:30,24/10/2018,Other Reason (see notes),Resigned,1077.0,17
548,22 October 18 17:34:12,18/10/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1653.0,11
549,18 October 18 00:57:37,17/10/2018,No Reason Entered,Resigned,2867.0,22
550,17 October 18 02:18:23,16/10/2018,Transfer of Membership to different employee,Resigned,1703.0,10
551,16 October 18 21:02:42,16/10/2018,Other Reason (see notes),Resigned,772.0,14
552,16 October 18 08:08:11,01/09/2018,,System,1124.0,10
553,12 October 18 21:54:55,12/10/2018,Changed Job,Resigned,409.0,22
554,10 October 18 00:13:43,09/10/2018,Takes Too Much Time,Resigned,890.0,10
555,4 October 18 22:13:01,04/10/2018,Not Enough Referrals,Resigned,690.0,18
556,4 October 18 17:35:54,27/09/2018,Did Not Renew - No reason Given,Resigned,895.0,8
557,4 October 18 17:06:32,27/09/2018,Other Reason (see notes),Resigned,2080.0,8
558,2 October 18 23:12:07,01/10/2018,Did Not Renew - No reason Given,Resigned,425.0,20
559,2 October 18 19:30:00,02/10/2018,No Reason Entered,Resigned,2658.0,22
560,1 October 18 23:38:09,21/09/2018,Other Reason (see notes),Resigned,2539.0,8
561,1 October 18 03:37:18,30/09/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1476.0,10
562,30 September 18 08:06:54,30/09/2018,Other Reason (see notes),Resigned,564.0,10
563,28 September 18 17:07:36,27/09/2018,Other Reason (see notes),Terminated,2831.0,11
564,27 September 18 18:10:51,24/09/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1920.0,5
565,24 September 18 02:24:28,23/09/2018,Other Reason (see notes),Resigned,1064.0,18
566,21 September 18 23:04:03,21/09/2018,Other Reason (see notes),Resigned,309.0,31
567,21 September 18 22:56:05,21/09/2018,Member Relocated,Resigned,2943.0,17
568,21 September 18 22:51:14,21/09/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1413.0,17
569,21 September 18 19:07:08,01/08/2018,,System,1777.0,20
570,20 September 18 00:24:24,10/09/2018,Terminated by Chapter - Code of Ethics,Terminated,984.0,13
571,18 September 18 18:31:00,18/09/2018,Going back to School,Resigned,9.0,18
572,18 September 18 14:56:40,18/09/2018,Scheduling Conflicts,Resigned,20.0,10
573,18 September 18 14:54:23,18/09/2018,Other Reason (see notes),Resigned,1395.0,10
574,14 September 18 23:31:40,14/09/2018,Other Reason (see notes),Terminated,136.0,18
575,12 September 18 16:34:37,12/09/2018,Other Reason (see notes),Terminated,2184.0,5
576,12 September 18 16:24:26,12/09/2018,Other Reason (see notes),Resigned,136.0,18
577,11 September 18 18:15:15,01/09/2018,Did Not Renew - No reason Given,Resigned,1922.0,23
578,11 September 18 18:12:58,24/07/2018,Takes Too Much Time,Resigned,2772.0,23
579,11 September 18 17:19:04,11/09/2018,Member Transferred BNI Chapters,Resigned,1666.0,8
580,10 September 18 17:27:16,10/09/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2863.0,20
581,10 September 18 02:53:40,15/08/2018,Takes Too Much Time,Resigned,1129.0,8
582,7 September 18 19:01:55,07/09/2018,Other Reason (see notes),Resigned,2427.0,16
583,6 September 18 21:59:05,06/09/2018,Member Transferred BNI Chapters,Resigned,2883.0,16
584,6 September 18 17:57:58,05/09/2018,Personal Reasons,Resigned,2017.0,20
585,6 September 18 16:22:20,06/09/2018,Did Not Renew - No reason Given,Resigned,831.0,24
586,6 September 18 16:16:26,06/09/2018,Did Not Renew - No reason Given,Resigned,1659.0,24
587,4 September 18 00:12:46,30/08/2018,Changed Job,Resigned,1898.0,22
588,30 August 18 14:58:28,28/08/2018,Personal Reasons,Resigned,398.0,11
589,29 August 18 22:18:28,29/08/2018,Other Reason (see notes),Resigned,2846.0,31
590,20 August 18 21:20:49,20/08/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,2034.0,5
591,15 August 18 22:26:18,28/07/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,139.0,30
592,9 August 18 18:29:13,08/08/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,1248.0,5
593,8 August 18 17:32:12,07/08/2018,Personal Reasons,Resigned,2774.0,5
594,8 August 18 17:28:25,01/08/2018,Left Company,Resigned,2184.0,5
595,3 August 18 23:27:35,01/08/2018,Takes Too Much Time,Resigned,157.0,23
596,2 August 18 17:38:34,02/08/2018,Other Reason (see notes),Resigned,2942.0,31
597,2 August 18 17:35:23,02/08/2018,Member Relocated,Resigned,2729.0,18
598,1 August 18 13:45:18,01/08/2018,Not Enough Referrals,Resigned,2728.0,9
599,31 July 18 08:01:41,31/07/2018,Not Right Fit with Company,Resigned,867.0,20
600,31 July 18 08:01:41,31/07/2018,Other Reason (see notes),Terminated,612.0,20
601,31 July 18 08:01:41,31/07/2018,Did Not Renew - No reason Given,Terminated,2487.0,20
602,30 July 18 22:47:25,01/07/2018,Other Reason (see notes),Resigned,1017.0,16
603,27 July 18 15:50:31,27/07/2018,Other Reason (see notes),Resigned,104.0,31
604,25 July 18 17:21:08,18/07/2018,Not Enough Referrals,Resigned,2263.0,8
605,18 July 18 01:26:58,17/07/2018,Personal Reasons,Resigned,1877.0,22
606,16 July 18 08:07:29,01/06/2018,,System,136.0,10
607,16 July 18 08:07:29,01/06/2018,,System,2842.0,23
608,16 July 18 08:07:29,01/06/2018,,System,701.0,23
609,16 July 18 08:07:29,01/06/2018,,System,675.0,23
610,16 July 18 08:07:29,01/06/2018,,System,557.0,31
611,13 July 18 00:24:15,04/07/2018,Other Reason (see notes),Resigned,2544.0,11
612,13 July 18 00:21:22,10/07/2018,"Company related (e.g. Changed Jobs, Left Company, Lost Employee)",Resigned,910.0,11
613,13 July 18 00:19:55,10/07/2018,Other Reason (see notes),Resigned,857.0,11
614,10 July 18 00:20:18,04/07/2018,Takes Too Much Time,Resigned,127.0,25
615,7 July 18 02:15:25,30/06/2018,No Reason Entered,Resigned,2542.0,23
616,6 July 18 17:42:04,06/07/2018,No Reason Entered,Resigned,2276.0,30
617,6 July 18 14:20:30,06/07/2018,Other Reason (see notes),Resigned,940.0,9
618,4 July 18 22:20:44,04/07/2018,Not Enough Referrals,Resigned,778.0,17
619,4 July 18 20:10:47,28/06/2018,Affordability of Costs,Resigned,1820.0,13
620,4 July 18 19:35:23,26/06/2018,Changed Job,Resigned,2040.0,30
621,30 June 18 00:11:00,29/06/2018,Other Reason (see notes),Resigned,680.0,22
622,26 June 18 23:44:51,21/06/2018,No Reason Entered,Resigned,2545.0,17
623,22 June 18 23:32:39,21/06/2018,No Reason Entered,Resigned,1869.0,25
624,22 June 18 23:30:17,21/06/2018,Not Enough Referrals,Resigned,1855.0,23
625,21 June 18 20:18:09,21/06/2018,Other Reason (see notes),Resigned,902.0,18
626,19 June 18 15:23:46,05/06/2018,No Reason Entered,Resigned,770.0,20
627,19 June 18 02:20:16,11/06/2018,Not Enough Referrals,Resigned,1846.0,16
628,18 June 18 23:29:57,05/06/2018,Not Right Fit with Company,Resigned,1433.0,13
629,15 June 18 18:36:55,15/06/2018,No Reason Entered,Resigned,1237.0,11
630,15 June 18 08:07:02,01/05/2018,,System,1943.0,10
631,15 June 18 02:16:33,14/06/2018,Personal Reasons,Resigned,2441.0,24
