,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,0,1,2,1,1,5,0,0,790,1
1,3,0,0,0,1,0,0,2,1,0,0,0,0,733,1
2,3,1,0,0,0,1,0,1,1,0,3,430,10,1150,1
3,4,0,0,0,0,0,0,0,1,1,9,12,4,414,1
4,0,1,0,0,3,0,0,0,0,0,0,0,0,1721,1
5,4,0,0,0,0,3,3,1,2,0,3,1123,0,1919,1
6,4,0,0,0,0,1,2,0,0,1,7,1340,0,631,1
7,3,0,0,0,1,0,1,1,2,1,2,0,0,2260,1
8,3,1,0,0,0,0,1,0,3,0,4,0,2,313,1
9,4,0,0,0,0,0,2,0,0,0,8,62,5,1267,1
10,4,0,0,0,0,0,2,0,1,0,8,200,0,1870,1
11,1,0,0,0,0,0,0,0,0,0,0,0,0,920,1
12,3,1,0,0,0,1,0,1,0,0,8,105,2,1320,1
13,3,0,0,0,1,0,1,2,0,0,7,0,0,740,1
14,3,1,0,0,0,2,0,0,1,0,6,6590,1,1074,1
15,4,0,0,0,0,1,0,1,1,0,6,1220,0,2105,1
16,3,1,0,0,0,0,0,0,0,0,1,0,0,1226,1
17,3,1,0,0,0,1,0,0,1,0,4,800,41,2162,1
18,4,0,0,0,0,0,3,3,1,0,6,37,0,1764,1
19,3,1,0,0,0,4,0,0,0,0,1,580,25,2471,1
20,5,0,0,0,0,0,0,1,2,0,4,0,0,945,3
21,5,0,0,0,0,0,0,0,2,0,3,0,0,288,3
22,5,0,0,0,0,1,2,0,0,0,0,0,1,207,3
23,4,1,0,0,0,0,1,0,0,1,4,0,0,2415,3
24,4,1,0,0,0,0,0,0,0,0,2,0,4,2410,3
25,5,0,0,0,0,0,4,0,4,1,3,0,0,540,3
26,4,0,0,0,1,4,0,1,0,0,0,7875,0,2794,3
27,5,0,0,0,0,0,3,0,2,0,2,0,2,479,3
28,5,0,0,0,0,0,6,0,3,2,1,12300,1,1617,3
29,2,3,0,0,0,0,0,1,1,0,0,0,0,2307,3
30,5,0,0,0,0,1,0,1,0,0,6,0,8,1224,3
31,5,0,0,0,0,1,1,0,1,0,5,0,0,2797,3
32,5,0,0,0,0,0,2,0,0,0,2,0,8,2612,3
33,4,0,1,0,0,0,1,0,2,0,2,3158,0,1619,3
34,5,0,0,0,0,0,0,0,0,0,0,750,0,1738,3
35,4,0,1,0,0,0,0,0,1,0,0,909,0,465,3
36,5,0,0,0,0,1,2,0,3,0,8,300,30,2852,3
37,5,0,0,0,0,0,2,0,2,0,6,10000,9,2764,3
38,5,0,0,0,0,0,2,1,0,0,2,900,1,5,3
39,5,0,0,0,0,1,2,1,2,0,6,120,5,979,3
40,1,4,0,0,0,0,0,0,0,0,0,0,0,851,3
41,5,0,0,0,0,2,4,0,1,0,5,11340,2,1229,5
42,5,0,0,0,0,3,0,1,0,1,7,0,1,108,5
43,4,0,0,0,0,0,0,0,0,0,0,0,0,1247,5
44,2,0,0,0,0,0,0,1,0,0,5,0,0,970,5
45,5,0,0,0,0,4,6,2,8,1,9,3310,12,1248,5
46,5,0,0,0,0,2,9,3,4,1,14,8342,7,337,5
47,4,0,0,0,1,0,4,0,4,0,3,10000,8,1812,5
48,5,0,0,0,0,5,7,0,0,0,14,13042,78,1616,5
49,4,0,0,0,1,4,9,1,6,2,3,342,3,1509,5
50,5,0,0,0,0,2,2,1,3,0,5,2791,15,824,5
51,4,0,0,0,1,1,5,1,4,0,10,40,5,282,5
52,2,0,0,0,0,1,0,0,0,0,5,0,0,2721,5
53,5,0,0,0,0,5,3,2,8,1,4,5831,0,948,5
54,5,0,0,0,0,4,2,0,2,0,14,2019,16,2760,5
55,5,0,0,0,0,1,12,4,13,0,4,1436,3,2083,5
56,5,0,0,0,0,3,3,3,6,0,16,20,0,2529,5
57,5,0,0,0,0,3,3,2,3,0,5,428,3,1964,5
58,5,0,0,0,0,4,1,2,1,0,22,0,10,1192,5
59,5,0,0,0,0,0,9,1,3,5,8,21043,6,2336,5
60,4,0,0,0,1,3,6,2,1,2,3,821,3,1251,5
61,5,0,0,0,0,4,3,18,42,2,14,573,1,816,5
62,5,0,0,0,0,5,23,3,6,1,19,180,12,1362,5
63,4,0,0,0,0,1,4,4,1,0,7,0,1,1470,5
64,5,0,0,0,0,0,7,1,6,1,2,831,0,2063,5
65,5,0,0,0,0,3,3,1,0,0,10,744,2,1837,5
66,3,0,0,0,0,2,6,3,0,0,9,11755,0,2398,5
67,3,1,0,0,1,0,6,3,3,0,0,10086,0,2774,5
68,4,0,0,0,1,0,7,2,14,3,3,20691,3,2916,5
69,5,0,0,0,0,5,2,2,1,1,11,3066,17,2475,5
70,3,0,0,0,0,1,0,1,2,4,11,53,0,1211,5
71,5,0,0,0,0,2,0,4,1,0,8,0,6,1533,5
72,5,0,0,0,0,1,3,2,4,0,12,922,3,1675,5
73,5,0,0,0,0,1,3,5,3,2,20,20,7,106,5
74,5,0,0,0,0,1,2,2,2,0,9,1400,7,221,5
75,5,0,0,0,0,4,3,0,4,0,8,1807,1,152,5
76,4,0,0,0,0,0,3,0,6,0,2,4568,2,158,8
77,4,0,0,0,0,0,1,1,2,0,2,2249,0,2539,8
78,4,0,0,0,0,0,0,0,0,0,1,0,0,2139,8
79,4,0,0,0,0,0,5,0,1,1,2,5150,0,947,8
80,4,0,0,0,0,0,1,0,4,2,1,7763,0,2641,8
81,4,0,0,0,0,2,3,0,2,2,4,96933,0,1614,8
82,4,0,0,0,0,1,5,1,2,1,2,1949,0,1895,8
83,4,0,0,0,0,0,0,0,3,1,1,249,0,2742,8
84,4,0,0,0,0,0,2,4,4,0,0,0,0,2577,8
85,3,0,0,0,1,2,10,0,1,4,1,85,0,1819,8
