,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,1,0,10,5,0,4,86,0,790,1
1,4,0,0,0,0,0,3,0,0,0,7,338,0,1919,1
2,3,0,0,0,1,0,2,0,0,0,2,304,2,313,1
3,4,0,0,0,0,0,1,0,1,2,3,2175,0,1267,1
4,4,0,0,0,0,1,1,0,0,0,5,61,2,147,1
5,4,0,0,0,0,0,0,0,2,0,6,125,2,1870,1
6,4,0,0,0,0,1,1,1,1,0,4,563,1,1320,1
7,4,0,0,0,0,9,5,1,1,0,5,1223,10,740,1
8,4,0,0,0,0,1,0,0,2,1,3,0,1,2162,1
9,4,0,0,0,0,0,0,0,1,1,5,0,0,1477,1
10,4,0,0,0,0,1,0,2,0,0,6,0,0,2092,1
11,0,4,0,0,0,0,0,0,0,0,0,0,0,2471,1
12,4,0,0,0,0,0,2,0,1,0,7,11793,6,1417,3
13,3,0,1,0,0,0,1,1,5,0,5,975,8,2415,3
14,4,0,0,0,0,0,0,1,9,0,4,20,11,889,3
15,3,0,0,0,1,0,0,0,1,0,1,0,4,28,3
16,4,0,0,0,0,4,3,1,1,0,3,10,0,1492,3
17,1,3,0,0,0,0,0,0,0,0,2,200,0,2292,3
18,4,0,0,0,0,1,4,0,0,2,2,1044,6,634,3
19,4,0,0,0,0,0,0,1,2,0,5,1000,4,2127,3
20,3,1,0,0,0,1,8,0,3,2,6,4670,14,1581,3
21,3,0,0,0,0,0,0,1,2,1,2,20,0,1483,3
22,4,0,0,0,0,0,4,0,4,2,6,100,8,2612,3
23,4,0,0,0,0,1,2,0,3,1,11,624,13,1948,3
24,4,0,0,0,0,1,1,0,1,1,1,20,13,2791,3
25,4,0,0,0,0,0,5,1,1,0,4,115,4,2764,3
26,4,0,0,0,0,0,2,0,0,1,8,0,3,979,3
27,3,1,0,0,0,0,2,1,4,0,1,0,3,556,3
28,4,0,0,0,0,0,4,0,0,0,9,0,8,2640,3
29,4,0,0,0,0,0,0,0,0,0,7,0,0,1977,3
