,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,0,0,1,0,3,3,1,1,4024,0,790,1
1,3,0,0,0,0,0,1,1,0,1,1,0,2,733,1
2,3,0,0,0,0,1,1,3,0,1,7,294,0,2335,1
3,2,1,0,0,0,0,0,1,1,0,0,0,0,1150,1
4,3,0,0,0,0,0,1,0,5,0,6,0,2,414,1
5,3,0,0,0,0,3,2,0,2,2,2,3000,5,1919,1
6,3,0,0,0,0,0,1,1,1,1,5,12318,0,631,1
7,3,0,0,0,0,3,1,2,0,0,1,5579,1,2260,1
8,3,0,0,0,0,3,0,1,0,1,5,0,1,2114,1
9,3,0,0,0,0,3,0,1,2,0,2,39,0,313,1
10,3,0,0,0,0,0,2,1,1,0,2,0,5,1267,1
11,3,0,0,0,0,0,5,1,2,0,1,9366,5,1870,1
12,0,3,0,0,0,0,1,0,1,0,0,0,0,432,1
13,3,0,0,0,0,0,0,1,1,2,4,500,1,1320,1
14,3,0,0,0,0,1,3,0,3,1,7,0,1,740,1
15,2,1,0,0,0,1,0,0,2,0,2,94,0,1826,1
16,3,0,0,0,0,1,0,1,1,0,2,106,2,1074,1
17,3,0,0,0,0,0,1,0,0,0,1,0,0,2105,1
18,3,0,0,0,0,0,3,0,3,0,2,178,1,1226,1
19,3,0,0,0,0,0,0,0,2,0,1,725,43,2162,1
20,3,0,0,0,0,0,7,0,0,0,8,18,0,1764,1
21,3,0,0,0,0,0,1,0,0,0,0,0,0,2471,1
22,4,0,0,0,0,0,0,1,4,0,3,0,2,945,3
23,3,0,0,0,1,1,1,0,1,0,5,215,10,288,3
24,4,0,0,0,0,2,1,0,0,0,7,0,1,2366,3
25,4,0,0,0,0,0,5,0,0,0,1,0,3,207,3
26,2,0,0,0,2,2,3,0,2,2,5,1620,6,2415,3
27,3,0,1,0,0,1,4,0,4,0,5,325,0,540,3
28,3,0,0,0,0,0,0,0,0,0,0,0,0,2794,3
29,4,0,0,0,0,0,5,2,5,2,4,11532,3,1617,3
30,4,0,0,0,0,1,3,0,3,1,5,0,10,1224,3
31,3,1,0,0,0,0,1,1,0,0,1,0,2,2797,3
32,1,0,0,0,0,0,0,0,3,0,0,0,0,1421,3
33,4,0,0,0,0,0,3,1,1,0,5,105,15,2612,3
34,4,0,0,0,0,0,8,0,1,0,3,0,2,1738,3
35,4,0,0,0,0,0,0,0,0,0,3,0,3,2791,3
36,4,0,0,0,0,0,2,0,1,1,4,0,7,2852,3
37,2,0,0,0,2,0,1,2,1,0,4,0,32,2014,3
38,2,0,0,0,0,0,0,0,2,0,0,0,0,554,3
39,3,0,0,0,1,0,1,0,1,1,3,0,14,2764,3
40,3,1,0,0,0,1,0,1,1,0,2,0,0,5,3
41,1,0,0,0,0,0,0,0,0,0,0,0,0,658,3
42,4,0,0,0,0,0,1,0,1,0,4,4803,2,979,3
43,3,0,0,0,1,1,1,0,3,0,7,0,3,751,3
44,4,0,0,0,0,1,1,0,0,0,3,0,3,851,3
45,3,1,0,0,0,0,1,0,0,0,6,0,5,1708,3
46,1,0,0,0,0,0,0,0,0,0,3,0,0,2640,3
47,4,0,0,0,0,1,2,1,2,0,6,100,5,1551,3
48,1,0,0,0,0,0,0,0,0,0,0,0,0,1229,5
49,3,0,0,0,0,1,2,0,0,0,2,518,3,1229,5
50,2,0,0,0,0,0,0,2,6,0,7,73,0,682,5
51,3,1,0,0,0,0,0,0,1,0,0,3700,0,970,5
52,3,1,0,0,0,0,4,0,6,1,0,1132,0,1248,5
53,4,0,0,0,0,1,0,0,0,0,7,0,0,1681,5
54,4,0,0,0,0,1,20,3,23,1,19,6533,1,2184,5
55,4,0,0,0,0,1,5,1,1,0,1,33964,3,337,5
56,3,1,0,0,0,1,1,0,2,0,1,0,5,1812,5
57,2,2,0,0,0,0,4,0,0,1,3,44798,1,1616,5
58,4,0,0,0,0,1,2,1,3,0,23,47,7,45,5
59,3,1,0,0,0,1,3,1,48,1,9,3448,1,1509,5
60,4,0,0,0,0,3,2,4,3,0,11,2249,3,824,5
61,4,0,0,0,0,1,3,0,7,0,12,31007,6,282,5
