,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,0,2,2,4,1,12,0,8,1926,8,1229,5
1,3,0,0,0,2,0,6,0,30,0,1,1409,12,682,5
2,5,0,0,0,0,0,5,0,5,1,14,0,4,1810,5
3,4,1,0,0,0,1,1,2,2,0,9,222,2,649,5
4,4,0,0,1,0,2,4,0,5,0,6,13327,7,1681,5
5,5,0,0,0,0,1,5,1,1,0,3,3287,6,2296,5
6,5,0,0,0,0,3,15,1,1,0,21,45920,5,2184,5
7,5,0,0,0,0,3,2,3,6,1,12,0,3,2057,5
8,5,0,0,0,0,6,1,1,4,0,6,0,4,2297,5
9,1,0,0,4,0,0,14,0,14,0,2,10294,0,1509,5
10,1,0,0,4,0,0,3,1,1,0,1,845,0,90,5
11,4,1,0,0,0,1,5,0,19,0,1,108844,4,824,5
12,5,0,0,0,0,3,9,2,5,1,10,1624,3,2721,5
13,4,1,0,0,0,0,3,0,3,0,5,101,14,2705,5
14,5,0,0,0,0,0,5,2,16,0,13,248,4,1076,5
15,5,0,0,0,0,3,11,2,3,0,3,4337,5,948,5
16,5,0,0,0,0,2,11,1,8,0,11,737,13,2760,5
17,5,0,0,0,0,3,21,0,8,1,2,30620,3,2083,5
18,5,0,0,0,0,2,4,0,6,0,2,185,8,103,5
19,4,0,0,0,1,0,29,1,1,0,8,2007,10,173,5
20,4,1,0,0,0,0,26,2,8,0,7,12684,7,490,5
21,5,0,0,0,0,1,4,1,5,0,9,580,5,1635,5
22,5,0,0,0,0,0,13,0,2,0,4,658,10,2336,5
23,5,0,0,0,0,0,6,1,4,2,4,33277,6,1251,5
24,4,0,0,0,1,1,9,0,8,0,5,18790,9,1897,5
25,4,1,0,0,0,1,5,2,8,0,6,1324,3,2565,5
26,4,1,0,0,0,0,4,4,9,0,3,600,5,2452,5
27,4,0,0,0,1,2,8,1,1,0,5,780,6,1106,5
28,5,0,0,0,0,1,5,3,8,0,13,110,5,2516,5
29,1,0,0,4,0,0,1,0,4,0,0,2314,0,2063,5
30,4,1,0,0,0,3,4,0,3,0,11,112398,6,1260,5
31,5,0,0,0,0,0,5,0,1,4,2,7541,5,1837,5
32,4,0,0,0,1,0,7,0,10,0,4,1088,8,2398,5
