,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
95,5,0,0,0,0,0,0,4,1,0,3,990,0,2112,8
96,4,0,0,0,1,1,5,5,9,3,7,610,1,2080,8
97,5,0,0,0,0,1,2,0,5,4,11,2097,14,2901,8
98,5,0,0,0,0,1,5,1,10,0,5,295,0,788,8
99,5,0,0,0,0,1,0,2,11,1,3,1500,0,11,8
100,5,0,0,0,0,2,5,1,4,1,6,407,9,1102,9
101,5,0,0,0,0,0,1,2,4,0,1,2300,3,1032,9
102,5,0,0,0,0,1,6,0,9,0,8,8042,6,1996,9
103,4,1,0,0,0,1,4,1,0,0,1,1334,6,1800,9
104,5,0,0,0,0,8,1,0,2,0,6,812,13,1541,9
105,5,0,0,0,0,0,0,0,0,0,0,655,0,1186,9
106,1,0,0,0,0,0,0,0,0,0,0,0,0,165,9
107,4,0,1,0,0,1,3,0,0,1,8,417,2,488,9
108,4,1,0,0,0,0,3,1,6,0,10,0,6,1198,9
109,5,0,0,0,0,0,2,1,3,2,5,1714,12,1294,9
110,5,0,0,0,0,0,0,4,1,0,9,170,0,688,9
111,4,0,0,1,0,1,0,0,0,0,1,0,2,722,9
112,5,0,0,0,0,1,2,0,3,0,0,0,0,1419,9
113,4,0,0,0,1,0,3,0,0,2,1,1000,0,1997,9
114,5,0,0,0,0,1,9,4,4,0,11,15568,3,566,9
115,5,0,0,0,0,0,6,1,0,2,0,2470,0,2348,9
116,4,0,0,0,1,0,10,0,1,0,9,0,19,1528,9
117,5,0,0,0,0,0,4,2,3,1,6,0,6,2882,9
118,4,1,0,0,0,1,2,0,2,0,6,4764,3,700,9
119,5,0,0,0,0,2,5,0,3,3,7,866,6,1925,9
120,5,0,0,0,0,0,1,0,0,1,2,210,0,2659,9
121,4,1,0,0,0,0,0,0,1,0,1,428,0,1928,9
122,5,0,0,0,0,3,2,1,3,0,5,3720,3,438,9
123,1,0,0,0,0,0,0,0,0,0,0,171,0,245,9
124,5,0,0,0,0,2,3,0,2,1,0,3085,3,2749,9
125,3,0,2,0,0,0,5,4,7,2,5,217,37,317,9
126,5,0,0,0,0,1,1,3,3,2,4,3390,5,2437,9
127,5,0,0,0,0,1,5,4,8,3,6,4974,3,2621,9
128,5,0,0,0,0,2,3,2,8,0,0,729,4,1313,9
129,5,0,0,0,0,0,5,0,6,6,18,0,13,1798,10
130,5,0,0,0,0,0,0,4,2,0,7,205,0,950,10
131,4,0,0,1,0,2,0,0,2,0,8,0,10,1325,10
132,4,0,1,0,0,1,2,0,0,1,8,3882,6,2029,10
133,5,0,0,0,0,4,7,0,0,0,10,1697,5,1326,10
134,4,0,0,0,1,2,3,1,1,0,12,1905,0,3,10
135,5,0,0,0,0,0,4,0,7,0,7,500,8,890,10
136,5,0,0,0,0,2,3,1,3,1,6,0,1,437,10
137,5,0,0,0,0,0,5,0,1,1,9,225,17,2143,10
138,5,0,0,0,0,4,5,0,8,0,22,3083,5,1395,10
139,5,0,0,0,0,0,9,1,1,1,16,1738,25,1476,10
140,4,0,0,1,0,1,5,0,4,0,10,400,5,121,10
141,4,0,0,1,0,0,0,2,4,0,17,3450,0,170,10
142,1,0,0,0,0,0,0,0,0,0,3,0,0,676,10
143,4,0,0,0,0,0,0,1,3,0,7,0,5,726,10
144,5,0,0,0,0,0,3,3,2,0,11,210,0,1379,10
145,5,0,0,0,0,3,6,3,7,1,13,723,3,1731,10
146,5,0,0,0,0,1,0,0,2,2,9,0,9,2131,10
147,1,0,0,0,0,0,0,0,0,0,0,0,0,1640,10
148,5,0,0,0,0,0,4,3,1,0,23,0,10,1124,10
149,5,0,0,0,0,0,2,2,5,2,14,2000,7,130,10
150,5,0,0,0,0,0,2,0,0,0,8,1208,3,1873,10
151,1,0,0,0,0,0,1,0,0,0,1,0,0,1217,10
152,5,0,0,0,0,2,6,1,11,3,18,4496,6,136,10
153,4,0,0,0,0,1,3,0,0,1,7,145,0,1652,11
154,4,0,0,0,0,1,4,1,2,0,9,1510,0,1904,11
155,4,0,0,0,0,2,1,0,4,2,0,420,0,1682,11
156,4,0,0,0,0,0,1,0,0,1,0,0,0,2345,11
157,1,0,0,0,0,0,0,0,0,0,0,0,0,2726,11
158,4,0,0,0,0,1,0,1,1,0,0,140,0,1910,11
159,4,0,0,0,0,1,3,1,2,1,3,830,0,2306,11
160,4,0,0,0,0,1,0,0,3,1,1,70,0,577,11
161,4,0,0,0,0,0,3,0,3,0,10,100,3,1645,11
162,3,0,0,0,1,2,4,0,4,1,3,2272,3,843,11
163,4,0,0,0,0,1,7,3,2,0,0,1253,0,2588,11
164,4,0,0,0,0,2,0,2,5,0,3,0,0,1139,11
165,4,0,0,0,0,3,0,3,2,0,1,0,0,2849,11
166,4,0,0,0,0,2,1,2,3,0,4,663,9,1073,11
167,4,0,0,0,0,1,2,0,1,0,1,1741,0,923,11
168,3,0,0,0,1,0,3,1,4,1,0,0,0,1298,11
169,4,0,0,0,0,1,3,9,0,0,3,2096,2,1071,11
170,2,0,0,0,0,0,0,1,0,0,1,0,0,1802,11
171,4,0,0,0,0,2,5,0,3,0,1,1127,7,911,11
172,4,0,0,0,0,1,1,0,4,0,4,450,0,985,11
173,4,0,0,0,0,0,0,2,7,0,1,0,0,1122,11
174,1,0,0,0,0,0,1,0,0,0,0,0,0,839,11
175,4,0,0,0,0,0,1,1,2,0,2,0,0,1744,11
176,4,0,0,0,0,0,0,0,1,0,0,50,0,745,11
177,3,0,0,0,1,1,4,0,1,1,2,6319,0,1345,11
178,4,0,0,0,0,5,9,0,4,1,7,1454,0,2507,11
179,3,2,0,0,0,1,1,0,1,0,0,35084,0,2091,16
180,5,0,0,0,0,2,2,3,9,0,7,1365,7,277,16
181,5,0,0,0,0,0,2,3,3,0,3,1521,5,2873,16
182,5,0,0,0,0,4,2,1,0,1,7,2379,10,534,16
183,5,0,0,0,0,0,2,2,1,1,10,8032,4,516,16
184,4,0,0,0,1,0,5,3,5,3,1,403,6,850,16
185,4,1,0,0,0,1,0,0,2,0,1,210,63,792,16
186,5,0,0,0,0,1,0,0,1,0,4,711,1,1782,16
187,5,0,0,0,0,0,5,1,6,2,1,6693,5,527,16
188,5,0,0,0,0,3,2,0,3,0,8,20819,23,491,16
189,5,0,0,0,0,1,4,2,3,1,5,3152,13,2103,16
190,4,0,0,0,1,1,2,3,6,0,3,0,14,2237,16
191,4,0,0,1,0,1,6,0,1,0,8,22636,5,1790,16
192,5,0,0,0,0,1,4,0,2,0,3,872,4,2061,16
193,5,0,0,0,0,2,7,0,3,1,4,7285,3,2693,16
194,4,0,0,0,1,2,4,0,0,0,4,14275,12,2860,16
195,5,0,0,0,0,1,1,1,7,0,5,14286,0,1923,16
196,4,0,0,0,1,0,3,0,2,0,2,5347,8,874,16
197,5,0,0,0,0,0,3,8,3,0,5,119,2,1836,16
198,5,0,0,0,0,1,3,0,6,0,4,1316,7,1716,16
199,5,0,0,0,0,1,0,0,8,3,6,261,0,1432,16
200,5,0,0,0,0,0,3,0,2,1,4,195,0,2364,16
201,4,0,0,0,1,0,0,1,6,0,0,705,0,1514,16
202,5,0,0,0,0,1,3,3,2,0,1,705,5,1017,16
203,5,0,0,0,0,0,4,0,4,2,2,236,0,40,16
204,4,0,0,0,1,0,3,0,0,0,4,30,17,2883,16
205,4,0,0,0,0,4,6,1,3,2,5,0,0,381,16
206,5,0,0,0,0,3,2,1,1,0,4,417,6,82,16
207,5,0,0,0,0,0,7,1,3,0,6,303,9,105,16
208,5,0,0,0,0,2,6,0,1,1,4,748,9,1347,16
209,5,0,0,0,0,2,5,1,2,2,5,60,7,79,16
210,4,0,0,0,1,1,1,0,2,0,5,2782,8,2599,16
211,5,0,0,0,0,3,2,1,6,0,7,2930,13,1478,16
212,3,0,0,0,0,1,1,1,1,0,2,7368,14,2279,16
213,2,2,0,0,1,0,5,0,3,0,5,2700,5,2703,16
214,4,0,0,0,1,3,14,2,3,0,3,157887,0,1112,17
215,3,1,0,0,1,0,2,1,0,0,6,0,0,2899,17
216,1,0,0,2,0,0,0,1,1,0,2,0,0,1141,17
217,3,2,0,0,0,0,4,2,0,0,1,0,0,2046,17
218,5,0,0,0,0,1,4,2,1,1,0,2500,0,2654,17
219,3,2,0,0,0,0,4,2,5,0,2,0,0,2,17
220,3,0,0,0,0,0,7,0,0,0,8,0,0,1276,17
221,3,0,0,0,0,0,0,0,2,0,6,367,0,2464,17
222,5,0,0,0,0,1,1,2,2,1,5,0,0,2167,17
223,5,0,0,0,0,2,1,0,1,0,5,0,7,1277,17
224,5,0,0,0,0,1,0,1,0,0,3,0,0,339,17
225,5,0,0,0,0,0,2,2,6,0,1,0,0,60,17
226,5,0,0,0,0,8,9,1,6,1,9,1063,2,1359,17
227,5,0,0,0,0,2,0,3,3,0,1,1234,0,1540,17
228,5,0,0,0,0,2,1,0,1,2,5,928,7,2609,17
229,5,0,0,0,0,0,2,0,4,0,5,549,5,1740,17
230,4,1,0,0,0,1,0,1,6,0,3,0,4,1896,17
231,5,0,0,0,0,0,2,1,2,0,2,2200,0,2422,17
232,1,1,1,0,0,1,1,5,8,0,3,0,0,561,17
233,5,0,0,0,0,1,12,0,5,0,8,0,1,848,17
234,5,0,0,0,0,3,12,7,4,0,2,1765,0,1253,17
235,4,1,0,0,0,2,2,1,3,0,1,0,0,587,17
236,4,0,0,0,1,3,0,4,6,1,7,250,4,2517,17
237,5,0,0,0,0,4,5,0,0,0,5,1025,0,1413,17
238,4,0,1,0,0,1,1,1,15,0,2,1196,0,1875,17
239,1,4,0,0,0,0,0,3,0,0,2,250,2,416,17
240,4,0,0,0,1,1,11,0,1,0,3,13363,0,2816,17
241,4,0,0,0,1,1,0,0,2,0,5,0,0,441,17
242,1,0,0,2,0,0,0,0,0,0,0,0,0,1573,17
243,4,1,0,0,0,0,2,1,1,1,6,3535,0,2351,17
244,4,0,0,0,1,1,7,0,2,0,3,846,11,2643,18
245,4,0,0,0,1,0,3,0,0,2,5,1109,7,1669,18
246,4,1,0,0,0,2,2,0,3,0,3,228,25,794,18
247,3,1,0,0,1,0,2,0,2,0,1,0,8,475,18
248,5,0,0,0,0,1,0,2,3,0,9,0,0,2183,18
249,5,0,0,0,0,0,7,1,0,2,2,2421,5,1095,18
250,5,0,0,0,0,1,3,1,6,0,2,988,6,767,18
251,4,0,0,0,1,1,3,2,7,0,11,0,1,1577,18
252,4,0,0,0,1,0,5,3,10,0,7,0,4,457,18
253,4,1,0,0,0,1,1,1,6,0,2,240,33,1184,18
254,0,2,0,0,0,0,0,0,1,0,0,0,0,113,18
255,5,0,0,0,0,0,6,0,7,2,5,255,8,1722,18
256,5,0,0,0,0,2,4,0,5,0,9,0,9,2446,18
257,5,0,0,0,0,0,7,0,1,5,3,20,3,2906,18
258,3,0,0,0,2,2,2,0,2,0,6,143,11,2145,18
259,0,0,0,0,1,0,0,0,2,0,0,150,0,2053,18
260,5,0,0,0,0,0,14,0,6,9,6,3113,8,2818,18
261,4,0,0,0,1,0,10,1,1,1,2,3270,8,1673,18
262,2,0,0,0,1,0,1,0,0,0,7,40,0,2472,18
263,4,0,0,0,1,1,3,1,3,2,6,120,17,2062,18
264,1,0,0,0,0,0,0,0,0,0,0,0,0,2613,18
265,0,2,0,0,0,0,0,0,0,0,0,0,0,2248,18
266,5,0,0,0,0,0,3,0,7,0,7,214,5,2344,18
267,0,2,0,0,0,0,0,0,3,0,0,0,0,1565,18
268,1,0,0,0,0,0,0,0,0,0,0,0,0,2164,18
269,4,0,0,0,1,0,6,0,3,0,6,60,12,709,18
270,5,0,0,0,0,1,3,0,3,1,4,4876,10,1384,18
271,5,0,0,0,0,1,4,0,1,0,6,0,3,1690,18
272,5,0,0,0,0,1,3,1,1,1,12,320,3,1173,18
273,2,0,0,0,0,0,0,0,1,0,0,0,0,1314,18
274,3,1,0,0,0,1,5,0,0,2,1,998,5,1521,22
275,4,0,0,0,0,0,0,1,2,2,11,7650,6,2229,22
276,4,0,0,0,0,0,3,0,3,2,6,221,3,567,22
277,4,0,0,0,0,0,4,0,2,0,4,546,6,1465,22
278,2,2,0,0,0,0,0,0,2,0,7,0,0,297,22
279,4,0,0,0,0,1,2,2,3,0,7,0,2,487,22
280,3,0,0,0,1,1,1,1,0,1,2,4303,3,637,22
281,4,0,0,0,0,1,6,0,7,5,11,6232,28,2757,22
282,4,0,0,0,0,1,1,1,0,0,5,369,2,2810,22
283,3,1,0,0,0,2,3,1,4,0,2,2276,0,99,22
284,3,0,0,0,1,2,3,1,1,1,5,564,2,2376,22
285,1,0,0,0,3,0,0,2,2,0,1,0,0,2140,22
286,0,0,0,4,0,0,0,0,0,0,0,1554,0,254,22
287,2,0,0,0,2,1,1,1,1,0,6,3383,10,436,22
288,2,1,0,0,1,1,0,0,3,0,1,143,0,1331,22
289,2,0,0,0,0,0,0,0,1,0,4,0,0,454,22
290,3,1,0,0,0,0,2,0,2,0,2,63,3,1960,22
291,2,1,0,0,1,0,1,1,1,0,2,0,0,2321,22
292,4,0,0,0,0,0,4,0,2,0,6,8837,10,409,22
293,4,0,0,0,0,0,0,0,3,0,1,0,1,234,22
294,4,0,0,0,0,0,3,0,2,0,5,203,4,962,22
295,4,0,0,0,0,1,2,0,3,1,4,769,4,1850,22
296,3,0,0,1,0,0,2,0,0,1,9,2879,11,517,22
297,4,0,0,0,0,1,0,1,1,0,4,816,5,1688,22
298,2,1,0,0,1,0,0,1,1,1,5,1440,0,2937,22
299,4,0,0,0,0,0,3,0,1,1,7,476,8,1898,22
300,4,0,0,0,0,0,2,0,0,1,6,252,0,741,22
301,4,0,0,0,0,1,2,3,7,0,11,0,15,2520,22
302,4,0,0,0,0,0,4,0,0,1,5,20371,3,2581,22
303,4,0,0,0,0,0,0,1,1,0,2,210,0,350,22
304,3,0,0,0,1,1,1,1,2,1,4,21284,1,992,22
305,3,1,0,0,0,0,1,0,0,0,3,40,0,2658,22
306,4,0,0,0,0,3,2,1,1,0,15,135,4,2118,22
307,3,0,1,0,0,0,2,0,1,0,8,0,4,972,22
308,5,0,0,0,0,3,7,1,12,1,4,2867,8,743,24
309,4,1,0,0,0,0,0,0,0,1,1,2212,29,2339,24
310,5,0,0,0,0,2,1,0,2,0,3,117,9,2232,24
311,3,1,1,0,0,3,0,1,2,0,10,154,0,1324,24
312,5,0,0,0,0,0,3,0,2,0,0,0,1,198,24
313,4,0,1,0,0,0,3,2,2,0,4,0,0,1263,24
314,4,1,0,0,0,3,0,1,3,0,1,1126,4,2169,24
315,1,1,2,0,0,0,1,0,0,0,0,0,0,2385,24
316,4,1,0,0,0,1,0,5,1,0,4,5000,0,2711,24
317,5,0,0,0,0,2,2,3,1,0,0,0,5,1693,24
318,5,0,0,0,0,0,5,1,1,0,6,1504,1,2893,24
319,5,0,0,0,0,3,0,2,6,0,6,80,0,818,24
320,3,1,1,0,0,1,3,1,1,1,3,184,5,2690,24
321,4,1,0,0,0,0,0,0,0,0,5,0,0,2798,24
322,4,0,1,0,0,3,2,0,1,1,3,3262,8,2684,24
323,2,1,0,0,0,0,0,0,2,0,3,369,0,960,24
324,5,0,0,0,0,0,0,0,0,0,0,2268,0,971,24
325,5,0,0,0,0,0,5,2,1,1,3,0,0,2771,24
326,5,0,0,0,0,0,0,0,0,0,2,0,0,1329,24
327,5,0,0,0,0,6,2,0,0,1,4,9636,14,2518,24
328,5,0,0,0,0,2,1,1,0,0,1,525,9,1979,24
329,5,0,0,0,0,0,5,2,1,1,3,240,6,2441,24
330,5,0,0,0,0,2,4,7,13,0,6,0,0,1181,24
331,5,0,0,0,0,1,2,1,5,0,4,2550,21,2459,24
332,1,0,0,0,0,0,0,0,0,0,0,0,0,1381,24
333,4,0,0,0,1,3,4,3,3,2,10,216,8,1906,25
334,4,0,0,0,1,2,5,2,1,0,4,2392,5,1630,25
335,3,0,0,0,0,1,0,2,0,1,0,0,0,2766,25
336,4,1,0,0,0,3,7,1,0,2,4,666,12,2623,25
337,2,2,0,0,0,0,1,0,1,0,2,0,0,232,25
338,5,0,0,0,0,2,4,2,0,1,2,0,0,581,25
339,5,0,0,0,0,0,0,7,4,0,1,563,2,250,25
340,5,0,0,0,0,1,2,3,0,3,3,1768,5,423,25
341,5,0,0,0,0,12,1,0,4,0,2,1771,0,907,25
342,5,0,0,0,0,4,7,2,7,3,2,28853,7,2795,25
343,5,0,0,0,0,5,2,0,3,1,0,67,5,2182,25
344,5,0,0,0,0,1,1,0,0,2,12,1632,9,570,25
345,5,0,0,0,0,4,1,0,0,0,0,0,0,786,25
346,5,0,0,0,0,5,1,4,6,0,8,1060,0,2670,25
347,2,1,0,0,2,1,0,2,3,0,1,0,2,65,25
348,5,0,0,0,0,4,3,6,11,2,4,4826,8,2722,25
349,5,0,0,0,0,11,1,2,3,0,1,1250,0,237,25
350,5,0,0,0,0,0,4,7,5,0,4,1719,3,2185,25
351,5,0,0,0,0,1,1,2,0,0,3,0,0,599,25
352,5,0,0,0,0,2,0,0,4,2,1,35,0,840,25
353,4,0,0,0,1,0,2,0,2,0,3,2073,0,2221,25
354,4,0,0,0,0,0,2,1,2,1,4,0,0,698,25
355,4,0,0,0,1,3,1,1,2,1,2,0,0,758,25
356,5,0,0,0,0,0,4,1,2,0,3,35,14,1607,25
357,5,0,0,0,0,7,6,0,5,0,8,507,6,1412,25
358,5,0,0,0,0,2,7,10,2,2,4,535,7,1385,25
359,5,0,0,0,0,2,1,1,1,2,0,543,4,1969,25
360,5,0,0,0,0,2,11,2,4,0,4,2785,10,2274,25
361,4,0,1,0,0,6,1,1,4,2,1,0,9,1567,25
362,3,1,0,0,1,2,3,2,2,0,0,126,13,2226,25
363,5,0,0,0,0,4,3,1,2,2,3,2130,0,2547,25
364,5,0,0,0,0,2,1,8,3,3,4,113,4,955,25
365,5,0,0,0,0,0,5,5,1,0,6,3879,0,1092,25
366,4,1,0,0,0,1,0,6,6,2,4,3175,3,645,25
367,3,0,0,0,2,1,0,0,0,2,5,662,4,2059,25
368,5,0,0,0,0,1,4,0,2,1,3,245,5,364,30
369,5,0,0,0,0,5,18,16,14,0,3,1151,3,1075,30
370,4,0,0,0,1,2,0,0,1,0,4,1311,0,385,30
371,4,1,0,0,0,2,2,0,1,0,2,9627,0,2334,30
372,5,0,0,0,0,0,7,5,6,0,3,2934,5,1907,30
373,5,0,0,0,0,8,5,0,3,2,10,5795,1,1004,30
374,5,0,0,0,0,2,1,9,4,1,6,170,3,0,30
375,5,0,0,0,0,1,5,5,6,0,2,11118,0,922,30
376,3,1,0,0,1,1,2,0,1,0,2,1494,0,1789,30
377,5,0,0,0,0,3,9,2,4,1,4,3025,3,1008,30
378,5,0,0,0,0,4,9,9,24,0,8,488,4,1985,30
379,5,0,0,0,0,0,2,0,2,0,2,285,0,1763,30
380,5,0,0,0,0,3,5,0,1,0,7,0,0,1296,30
381,5,0,0,0,0,4,2,0,9,0,5,115,5,1691,30
382,5,0,0,0,0,2,7,4,8,1,3,612,5,489,30
383,5,0,0,0,0,6,4,2,4,1,10,1228,9,1335,30
384,5,0,0,0,0,2,0,1,0,0,1,0,5,1434,30
385,5,0,0,0,0,3,3,1,6,0,3,2783,10,167,30
386,4,1,0,0,0,3,1,2,2,0,4,0,4,1301,30
387,5,0,0,0,0,1,3,0,0,0,2,704,3,1497,30
388,4,0,1,0,0,1,6,0,6,0,6,100,5,2051,30
389,5,0,0,0,0,0,9,1,4,4,2,1133,3,2276,30
390,5,0,0,0,0,2,0,0,1,1,3,0,1,2617,30
391,4,1,0,0,0,2,0,0,0,0,5,50,5,799,30
392,3,0,0,0,2,1,1,2,2,0,0,5771,0,2264,31
393,5,0,0,0,0,6,0,5,5,0,4,683,0,2914,31
394,4,0,0,0,1,4,4,7,2,0,1,15916,0,340,31
395,4,0,0,0,1,0,5,2,8,3,2,445,0,1729,31
396,3,0,0,0,0,0,0,0,0,0,0,3000,0,1696,31
397,5,0,0,0,0,2,2,1,0,0,0,0,0,2138,31
398,2,0,0,0,0,0,0,0,0,0,1,0,0,2911,31
399,4,1,0,0,0,1,1,0,0,0,1,290,0,1274,31
400,5,0,0,0,0,4,5,3,2,0,2,2000,0,159,31
401,3,2,0,0,0,2,0,1,0,0,3,200,0,1779,31
402,4,0,0,0,1,3,0,0,0,0,5,656,0,309,31
403,3,1,0,0,1,2,4,3,3,0,2,35,0,2846,31
404,2,3,0,0,0,4,6,1,1,1,1,2182,0,1506,31
405,4,0,0,0,1,2,1,0,3,4,8,1685,0,2636,31
406,4,1,0,0,0,0,0,1,0,1,0,786,0,2370,31
407,4,1,0,0,0,0,0,0,0,0,0,0,0,2741,31
408,5,0,0,0,0,1,1,3,0,0,13,3145,2,2796,31
409,4,0,0,0,1,2,1,1,2,3,2,3796,0,2905,31
410,5,0,0,0,0,0,0,0,0,0,1,45,0,1459,31
411,5,0,0,0,0,1,0,8,3,0,1,489,0,278,31
412,5,0,0,0,0,2,2,3,0,0,4,2014,0,1699,31
413,5,0,0,0,0,2,1,0,1,0,1,300,0,243,31
414,5,0,0,0,0,2,5,4,1,0,3,3029,0,1643,31
415,2,0,0,0,0,1,0,0,0,0,1,0,0,1136,31
416,5,0,0,0,0,0,5,2,0,0,3,187,0,1561,31
417,3,2,0,0,0,1,0,1,1,0,0,269,0,652,31
418,2,0,0,0,0,0,0,1,1,0,0,0,0,430,31
419,4,0,0,0,1,2,1,0,3,0,1,679,0,541,31
