,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,0,5,1,10,0,8,7028,4,682,5
1,4,0,0,0,0,4,3,2,2,0,14,525,17,2822,5
2,4,0,0,0,0,0,11,2,11,0,18,2855,13,1810,5
3,3,1,0,0,0,1,7,1,7,0,5,1307,3,2624,5
4,4,0,0,0,0,5,29,3,9,1,27,7429,5,2184,5
5,4,0,0,0,0,2,1,0,5,0,4,514,4,2057,5
6,4,0,0,0,0,4,3,2,4,0,13,368,5,212,5
7,4,0,0,0,0,2,6,2,11,0,9,1530,8,2721,5
8,2,1,1,0,0,1,2,0,2,0,1,189,2,1076,5
9,3,1,0,0,0,2,9,1,2,0,4,61951,3,948,5
10,4,0,0,0,0,0,8,1,3,0,6,2004,23,2760,5
11,4,0,0,0,0,1,6,0,3,1,3,6859,10,2083,5
12,2,2,0,0,0,0,3,0,0,0,4,3905,4,103,5
13,1,2,0,0,1,1,12,1,6,0,5,2655,2,173,5
14,4,0,0,0,0,0,6,0,5,0,8,1096,8,490,5
15,4,0,0,0,0,0,5,5,7,0,9,871,7,1635,5
16,3,0,1,0,0,0,3,1,12,0,9,0,4,2731,5
17,3,0,0,0,1,0,1,1,3,0,3,2953,1,1251,5
18,2,1,0,1,0,0,8,0,2,0,7,3001,4,1897,5
19,4,0,0,0,0,5,7,1,8,1,10,711,1,2228,5
20,4,0,0,0,0,2,0,1,2,0,6,570,7,1106,5
21,4,0,0,0,0,1,2,1,8,0,5,9594,1,2063,5
22,4,0,0,0,0,0,16,0,4,0,13,977,3,1837,5
23,4,0,0,0,0,1,2,0,5,0,3,4465,4,2398,5
24,3,1,0,0,0,0,7,2,1,0,3,16008,4,2916,5
25,4,0,0,0,0,2,9,0,5,0,5,9902,7,369,5
26,4,0,0,0,0,1,7,2,7,0,5,2219,5,1533,5
27,3,0,0,0,0,1,2,1,1,0,4,20,18,418,5
28,3,0,1,0,0,2,1,3,10,0,5,0,25,2566,5
29,3,0,0,0,1,3,1,0,3,0,7,3276,1,484,5
30,2,2,0,0,0,0,3,1,3,0,1,245,5,1742,5
31,1,1,2,0,0,2,5,0,3,0,4,714,0,590,7
32,3,1,0,0,0,2,3,0,0,0,1,18,0,2067,7
33,4,0,0,0,0,0,1,0,1,0,4,67,3,336,7
34,3,1,0,0,0,3,0,1,1,1,4,342,7,1386,7
35,4,0,0,0,0,5,2,0,1,0,3,282,0,171,7
36,0,0,0,4,0,0,1,3,1,0,2,0,0,193,7
37,3,1,0,0,0,5,1,4,8,0,8,1575,13,1295,7
38,4,0,0,0,0,2,11,1,2,3,5,4100,2,2271,7
39,2,2,0,0,0,1,0,0,0,0,4,7058,0,1867,7
40,4,0,0,0,0,1,4,1,0,0,6,629,0,1527,7
41,2,2,0,0,0,1,5,6,21,0,3,20,7,2671,7
42,4,0,0,0,0,0,0,0,0,0,2,0,5,116,7
43,4,0,0,0,0,0,0,2,1,0,3,350,3,2835,7
44,4,0,0,0,0,1,0,0,0,0,2,371,2,768,7
