,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,2,0,1,0,3,4,0,2,0,0,790,1
1,5,0,0,0,0,0,2,0,0,1,3,924,5,733,1
2,4,1,0,0,0,0,7,0,1,0,7,1026,5,2335,1
3,5,0,0,0,0,1,0,1,4,0,6,1050,0,1919,1
4,4,1,0,0,0,1,0,0,0,0,10,0,0,631,1
5,5,0,0,0,0,0,0,1,1,0,12,0,3,2114,1
6,4,1,0,0,0,1,2,2,5,0,6,0,6,313,1
7,5,0,0,0,0,0,4,0,0,1,8,50,5,1267,1
8,4,0,0,1,0,2,1,1,2,0,3,0,6,1870,1
9,5,0,0,0,0,1,0,0,2,0,11,0,11,1320,1
10,5,0,0,0,0,2,1,1,5,0,9,220,4,740,1
11,5,0,0,0,0,0,1,0,2,0,4,4300,6,1074,1
12,5,0,0,0,0,2,1,2,1,0,8,3952,3,2105,1
13,4,0,0,0,1,0,3,0,0,0,2,834,0,1226,1
14,5,0,0,0,0,2,3,0,4,0,12,832,1,2162,1
15,5,0,0,0,0,0,0,0,1,0,11,0,2,1978,1
16,4,1,0,0,0,0,4,1,0,0,17,0,19,2471,1
17,5,0,0,0,0,0,3,1,0,0,7,0,5,941,1
18,4,0,0,0,0,0,1,3,2,0,3,0,3,945,3
19,2,0,0,0,0,2,3,0,1,0,0,260,1,288,3
20,3,0,1,0,0,0,0,0,1,0,5,0,3,2432,3
21,4,0,0,0,0,1,4,0,1,1,5,0,5,2366,3
22,3,0,1,0,0,0,2,0,6,0,4,843,0,2415,3
23,4,0,0,0,0,2,5,0,4,1,4,350,3,540,3
24,4,0,0,0,0,0,2,2,2,0,7,360,0,1371,3
25,4,0,0,0,0,1,5,0,3,2,4,9473,12,1617,3
26,3,0,0,0,0,0,0,0,0,0,0,35685,0,1714,3
27,3,1,0,0,0,2,2,1,4,1,2,87,2,1224,3
28,3,0,0,0,1,3,1,1,1,1,3,200,0,2292,3
29,4,0,0,0,0,0,3,0,2,0,2,75,8,1421,3
