,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,5,0,0,0,0,0,4,2,14,0,4,521,8,682,5
1,4,0,0,0,1,0,7,0,11,2,8,7074,4,1810,5
2,5,0,0,0,0,3,1,6,14,0,13,139,2,2624,5
3,5,0,0,0,0,4,0,0,3,0,7,592,5,163,5
4,0,2,0,0,0,0,0,0,1,0,0,1731,0,2296,5
5,5,0,0,0,0,2,11,5,22,0,20,27569,7,2184,5
6,5,0,0,0,0,0,8,0,3,0,5,181,13,2057,5
7,5,0,0,0,0,0,5,1,0,1,3,80,5,354,5
8,5,0,0,0,0,2,9,0,1,0,7,7755,2,2721,5
9,5,0,0,0,0,1,4,0,6,0,6,719,3,1076,5
10,4,0,0,0,1,3,6,2,6,0,2,4021,8,948,5
11,5,0,0,0,0,0,6,1,8,0,1,4120,16,2760,5
12,5,0,0,0,0,1,20,0,4,0,7,11586,5,2083,5
13,5,0,0,0,0,0,5,1,3,0,9,412,8,103,5
14,5,0,0,0,0,4,5,2,6,0,16,276,15,1559,5
15,4,0,1,0,0,1,20,4,7,0,9,8100,4,173,5
16,3,1,0,0,1,2,5,1,4,0,4,397,4,490,5
17,5,0,0,0,0,0,6,3,9,0,4,1089,6,1635,5
18,3,2,0,0,0,0,9,0,4,1,8,120,5,2336,5
19,5,0,0,0,0,0,8,1,2,1,2,14737,5,1251,5
20,5,0,0,0,0,0,7,0,5,2,8,30792,5,1897,5
21,5,0,0,0,0,2,3,1,2,0,4,2913,2,1106,5
22,5,0,0,0,0,1,3,1,1,0,3,1588,9,2516,5
23,5,0,0,0,0,1,6,0,4,1,8,17704,6,2063,5
24,5,0,0,0,0,1,1,0,0,2,3,4616,4,1837,5
25,5,0,0,0,0,1,3,1,10,0,2,6593,4,2398,5
26,2,0,0,0,0,1,0,1,1,0,2,0,2,2222,5
27,5,0,0,0,0,0,7,0,1,0,2,5942,9,2916,5
28,5,0,0,0,0,1,12,1,2,0,7,1436,1,369,5
29,5,0,0,0,0,1,4,1,5,2,7,2519,10,1533,5
30,2,2,0,0,0,0,2,0,4,0,1,0,0,584,5
31,3,1,0,0,1,1,5,1,11,0,1,375,5,2566,5
32,5,0,0,0,0,4,4,2,9,0,9,943,7,484,5
33,3,1,0,0,0,0,0,0,0,0,0,1035,0,1363,5
34,1,0,0,0,0,0,0,1,0,0,1,0,1,1806,5
35,5,0,0,0,0,2,3,0,3,1,6,6673,13,1742,5
36,5,0,0,0,0,1,3,1,4,1,3,263,7,221,5
37,5,0,0,0,0,3,2,0,2,0,4,530,5,2067,7
38,5,0,0,0,0,1,1,0,0,0,0,190,4,336,7
39,5,0,0,0,0,1,1,3,7,0,3,80,0,2379,7
40,4,0,0,0,0,0,0,0,0,0,0,0,0,2430,7
41,1,2,0,0,2,0,4,5,2,0,1,227,4,1440,7
42,5,0,0,0,0,2,9,0,2,1,10,80,12,1386,7
43,5,0,0,0,0,4,8,0,2,1,9,195,10,171,7
44,4,1,0,0,0,1,4,0,0,0,5,519,7,1839,7
45,4,1,0,0,0,3,2,5,8,0,3,2922,5,193,7
46,4,0,0,0,1,3,3,2,0,0,7,680,10,1295,7
47,2,0,0,0,3,2,6,2,1,0,12,2683,12,2271,7
48,2,0,0,0,0,1,4,0,6,0,4,8080,0,1867,7
49,5,0,0,0,0,2,4,2,4,0,7,330,8,458,7
50,5,0,0,0,0,1,1,1,5,0,4,80,0,1527,7
51,3,1,0,0,1,0,0,3,8,0,2,763,5,2671,7
52,5,0,0,0,0,3,7,5,2,1,4,9813,2,2680,7
53,5,0,0,0,0,0,2,1,4,2,3,463,3,116,7
54,4,0,0,0,1,1,1,3,2,0,3,80,10,2835,7
55,5,0,0,0,0,1,3,0,1,1,6,467,7,768,7
56,5,0,0,0,0,1,0,3,6,0,3,80,0,1656,7
