,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,1,0,0,0,3,1,0,3,0,2,6995,4,1417,3
1,3,0,0,0,1,0,0,0,3,0,2,0,3,2415,3
2,4,0,0,0,0,2,3,1,3,0,1,0,3,889,3
3,4,0,0,0,0,0,5,0,0,0,8,0,0,28,3
4,3,1,0,0,0,4,1,1,5,0,2,2978,52,1492,3
5,2,2,0,0,0,0,0,0,0,0,0,0,0,2292,3
6,4,0,0,0,0,0,3,1,1,0,7,0,4,634,3
7,4,0,0,0,0,1,1,1,3,0,4,618,8,2127,3
8,3,1,0,0,0,0,7,0,2,0,4,2267,7,1581,3
9,4,0,0,0,0,0,2,0,1,1,5,0,3,1483,3
10,4,0,0,0,0,0,0,0,1,0,5,0,13,2612,3
11,2,0,0,0,2,0,1,0,1,0,7,248,3,1948,3
12,4,0,0,0,0,0,2,4,1,0,1,0,3,2791,3
13,4,0,0,0,0,0,3,1,0,1,4,961,5,2764,3
14,4,0,0,0,0,1,4,1,1,0,2,1599,3,979,3
15,4,0,0,0,0,1,0,0,4,0,5,0,4,556,3
16,4,0,0,0,0,0,5,1,1,1,5,3862,4,2640,3
17,4,0,0,0,0,1,1,0,2,0,5,539,0,1977,3
18,4,0,0,0,0,0,4,4,5,0,5,2087,9,977,5
19,4,0,0,0,0,1,4,2,13,0,4,6992,5,682,5
20,4,0,0,0,0,0,2,2,1,4,0,21646,5,1248,5
21,4,0,0,0,0,3,2,0,3,0,3,616,10,1681,5
22,4,0,0,0,0,0,3,0,0,1,4,6274,1,2296,5
23,4,0,0,0,0,1,33,5,23,1,24,14611,6,2184,5
24,3,0,0,0,1,0,9,3,9,0,7,674,5,1509,5
25,4,0,0,0,0,0,8,1,2,1,0,2078,1,824,5
26,4,0,0,0,0,4,9,0,4,0,11,4662,9,2721,5
27,4,0,0,0,0,1,3,1,1,0,4,4483,11,948,5
28,4,0,0,0,0,0,4,1,3,0,0,2935,8,2760,5
29,3,0,1,0,0,1,4,0,1,1,1,1545,3,2083,5
30,4,0,0,0,0,0,3,0,3,0,6,0,5,103,5
31,3,1,0,0,0,4,2,0,4,0,4,87,4,1920,5
32,2,1,0,0,1,1,4,3,5,0,2,180,2,1063,5
33,3,0,0,0,0,0,0,0,0,0,0,20713,0,1192,5
34,4,0,0,0,0,0,7,0,0,3,6,5558,11,2336,5
35,3,0,0,0,1,0,5,1,1,0,5,814,3,1251,5
36,2,1,1,0,0,1,2,0,8,0,5,415,1,16,5
37,4,0,0,0,0,1,2,1,4,1,3,459,4,2452,5
38,4,0,0,0,0,1,2,0,8,1,7,2487,7,1106,5
39,4,0,0,0,0,2,3,0,0,1,0,3630,6,1470,5
40,4,0,0,0,0,0,5,0,4,3,9,2629,2,2063,5
41,4,0,0,0,0,1,2,0,2,0,4,0,2,2190,5
42,4,0,0,0,0,0,4,0,2,0,0,47,3,1837,5
43,4,0,0,0,0,1,2,0,1,0,5,0,4,2398,5
44,4,0,0,0,0,0,6,2,8,2,1,4635,7,2774,5
45,3,0,0,0,1,0,8,0,4,1,4,179,4,2034,5
46,4,0,0,0,0,1,2,1,10,0,7,240,3,1018,5
47,3,0,1,0,0,1,2,0,9,0,5,4577,2,2916,5
48,2,0,0,0,0,3,4,1,12,0,10,546,1,925,5
49,4,0,0,0,0,1,2,1,5,2,12,1731,3,1533,5
50,1,0,0,0,0,0,0,0,0,0,0,0,0,2840,5
51,1,0,0,0,0,0,0,0,0,0,1,0,2,1363,5
52,2,0,0,0,0,0,0,0,1,0,0,0,0,1728,5
53,3,0,0,0,0,2,1,0,0,0,3,0,3,1742,5
54,4,0,0,0,0,0,2,0,3,1,8,310,6,221,5
55,4,0,0,0,0,0,0,2,3,0,1,0,3,1853,8
56,4,0,0,0,0,2,3,0,7,1,7,34241,4,2539,8
57,3,1,0,0,0,0,0,0,0,0,0,179,1,2802,8
58,4,0,0,0,0,1,2,0,0,0,6,234,1,99,8
59,4,0,0,0,0,1,3,0,7,0,4,68,2,475,8
60,4,0,0,0,0,1,2,0,0,0,9,5719,4,947,8
61,4,0,0,0,0,1,3,2,0,0,12,0,2,1539,8
62,4,0,0,0,0,4,4,0,2,1,12,3431,4,1614,8
63,4,0,0,0,0,3,4,0,3,1,14,355,1,1895,8
64,4,0,0,0,0,0,3,1,4,1,10,25900,2,2742,8
65,4,0,0,0,0,0,0,1,5,0,4,0,4,2577,8
66,4,0,0,0,0,0,3,0,1,1,4,4471,10,1084,8
67,4,0,0,0,0,0,2,0,0,0,3,401,7,1819,8
68,4,0,0,0,0,0,4,3,9,0,10,11069,2,2191,8
69,4,0,0,0,0,0,4,1,2,0,8,655,4,202,8
70,4,0,0,0,0,3,1,0,3,0,6,3840,5,1204,8
71,4,0,0,0,0,0,0,0,1,0,0,0,0,1033,8
72,4,0,0,0,0,0,4,0,0,0,3,11629,7,2495,8
73,4,0,0,0,0,0,6,0,1,0,0,6250,3,1286,8
74,4,0,0,0,0,0,1,0,1,0,10,0,16,2263,8
75,4,0,0,0,0,1,4,1,8,0,8,0,1,2543,8
76,4,0,0,0,0,0,1,1,2,1,5,885,15,895,8
77,4,0,0,0,0,2,6,2,6,0,4,1340,12,420,8
78,4,0,0,0,0,0,2,0,0,2,6,0,2,727,8
79,4,0,0,0,0,2,5,2,2,2,7,11813,3,1299,8
80,4,0,0,0,0,0,10,0,2,2,11,16619,8,2328,8
81,4,0,0,0,0,2,4,0,1,0,6,740,4,752,8
82,4,0,0,0,0,1,1,4,3,0,5,980,5,2112,8
83,3,1,0,0,0,0,0,0,0,0,4,0,0,2004,8
84,4,0,0,0,0,2,1,5,10,0,8,6826,4,2080,8
85,4,0,0,0,0,1,0,0,1,0,8,0,3,1344,8
86,4,0,0,0,0,3,1,3,2,0,10,505,9,2279,8
87,4,0,0,0,0,0,2,0,1,0,10,3165,2,1448,9
88,3,0,1,0,0,0,3,0,1,0,5,741,2,1541,9
89,4,0,0,0,0,2,6,0,4,0,17,619,17,1601,9
90,3,1,0,0,0,0,2,0,0,0,3,7107,0,488,9
91,4,0,0,0,0,1,4,1,2,0,7,0,0,1788,9
92,4,0,0,0,0,2,5,0,1,0,9,4173,8,411,9
93,2,1,1,0,0,0,0,1,4,0,2,0,27,1294,9
94,4,0,0,0,0,1,1,0,1,0,2,760,16,2218,9
95,4,0,0,0,0,1,9,2,4,0,10,10154,9,566,9
96,3,0,0,0,1,3,3,2,3,0,7,348,10,194,9
97,4,0,0,0,0,2,5,5,4,0,18,4131,7,27,9
98,4,0,0,0,0,0,14,1,0,0,7,150,4,1528,9
99,3,1,0,0,0,0,3,0,2,0,4,2500,2,2126,9
100,4,0,0,0,0,2,2,1,5,0,5,2083,0,2531,9
101,4,0,0,0,0,1,3,0,5,0,7,2485,8,2454,9
102,4,0,0,0,0,0,2,0,1,0,9,0,2,68,9
103,4,0,0,0,0,0,6,2,4,0,2,137,8,2749,9
104,1,0,0,0,0,0,0,0,0,0,0,0,0,1166,9
105,2,0,0,0,0,0,0,0,0,0,0,0,0,2358,9
106,4,0,0,0,0,0,0,3,11,0,4,0,1,940,9
107,3,0,0,0,1,1,4,0,2,0,6,1142,10,929,9
108,3,1,0,0,0,2,3,0,3,0,11,0,0,2728,9
109,3,0,1,0,0,0,1,0,0,0,2,0,4,1313,9
110,4,0,0,0,0,1,2,0,11,0,14,0,2,714,9
111,2,1,0,0,0,0,3,0,0,0,3,560,10,1798,10
112,2,1,0,0,0,2,0,2,3,0,3,392,0,950,10
113,3,0,0,0,0,1,2,3,1,0,6,1426,6,2293,10
114,2,0,0,0,1,0,1,1,0,0,3,0,0,1487,10
115,3,0,0,0,0,2,2,0,1,2,5,84,2,1454,10
116,3,0,0,0,0,2,0,0,0,0,3,157,18,1326,10
117,2,1,0,0,0,0,1,2,1,0,6,506,30,1703,10
