,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,4,0,0,0,0,0,6,3,10,0,3,720,3,682,5
1,4,0,0,0,0,0,4,2,3,1,9,1601,6,2822,5
2,4,0,0,0,0,1,11,2,6,0,11,2130,3,1810,5
3,4,0,0,0,0,3,2,1,4,0,2,1938,5,2624,5
4,4,0,0,0,0,5,18,3,6,0,24,25437,4,2184,5
5,4,0,0,0,0,1,2,2,0,0,4,544,6,2057,5
6,4,0,0,0,0,2,3,1,18,0,8,1852,3,212,5
7,4,0,0,0,0,3,7,4,6,1,12,740,3,2721,5
8,3,0,0,0,1,0,4,0,2,0,5,682,5,1076,5
9,3,1,0,0,0,0,6,0,2,0,2,1426,6,948,5
10,3,0,0,1,0,1,4,1,3,0,5,1068,7,2760,5
11,3,0,1,0,0,2,10,1,2,0,4,2037,4,2083,5
12,3,0,1,0,0,0,4,1,1,0,7,761,4,103,5
13,2,0,1,1,0,0,6,0,6,0,3,12544,5,173,5
14,4,0,0,0,0,0,6,0,0,1,7,1073,4,490,5
15,4,0,0,0,0,0,8,4,5,1,7,9791,4,1635,5
16,4,0,0,0,0,2,2,0,6,0,4,2456,4,2731,5
17,3,0,1,0,0,0,2,0,0,0,3,7906,2,1251,5
18,0,1,0,3,0,0,5,0,3,0,4,4474,7,1897,5
19,4,0,0,0,0,1,5,3,9,1,11,2980,1,2228,5
20,4,0,0,0,0,3,0,0,3,0,4,2652,4,1106,5
21,4,0,0,0,0,0,4,0,3,0,4,3914,9,2063,5
22,4,0,0,0,0,2,2,0,0,2,3,684,3,1837,5
23,4,0,0,0,0,1,2,0,1,0,3,1007,4,2398,5
24,4,0,0,0,0,1,3,0,2,0,6,4385,5,2916,5
25,3,1,0,0,0,0,13,0,2,0,3,6798,5,369,5
26,3,0,0,1,0,1,2,0,4,1,4,2286,5,1533,5
27,4,0,0,0,0,3,2,2,3,0,17,2018,3,418,5
28,4,0,0,0,0,2,2,2,5,0,2,2158,5,2566,5
29,4,0,0,0,0,2,1,0,2,0,3,3847,17,484,5
30,3,1,0,0,0,1,3,0,2,0,3,2747,9,1742,5
31,3,0,0,0,0,1,0,0,1,0,2,2520,10,590,7
32,2,0,0,0,1,2,0,1,1,1,3,301,0,2067,7
33,3,0,0,0,0,0,0,0,0,0,5,0,1,336,7
34,3,0,0,0,0,2,2,0,2,1,3,10642,0,1386,7
35,2,0,0,1,0,2,1,9,7,0,5,693,2,193,7
36,1,0,0,2,0,0,2,2,0,0,3,0,25,1295,7
37,3,0,0,0,0,1,5,1,3,1,4,2982,6,2271,7
38,0,2,0,0,0,0,0,0,0,0,1,215,0,1867,7
39,1,1,0,0,0,0,0,1,2,0,0,1549,0,1527,7
40,3,0,0,0,0,0,3,0,2,1,1,70,22,116,7
41,3,0,0,0,0,4,3,1,0,1,2,0,10,2835,7
42,1,2,0,0,0,0,0,0,0,0,1,326,0,768,7
43,3,0,0,0,0,0,5,0,2,1,1,6093,2,1482,7
44,2,1,0,0,0,0,0,0,0,0,0,0,0,1479,7
45,1,1,0,0,0,0,1,0,0,0,3,44,2,2862,7
46,3,0,0,0,0,1,0,1,2,1,3,0,6,1689,7
47,3,0,0,0,0,1,3,0,2,1,4,0,15,2686,7
48,0,2,0,0,0,0,0,0,0,0,0,6458,0,830,7
49,2,1,0,0,0,2,2,0,2,0,5,15939,7,349,7
50,3,0,0,0,0,1,1,1,4,0,3,0,5,415,7
51,0,0,0,2,1,0,0,2,2,0,0,0,0,1884,7
52,2,1,0,0,0,3,5,1,2,1,1,521,8,217,7
53,3,0,0,0,0,2,2,1,3,1,0,2388,3,852,7
54,1,1,0,1,0,0,3,0,2,0,4,0,0,1283,7
55,4,0,0,0,0,1,2,1,2,2,2,50,0,1860,8
56,4,0,0,0,0,1,0,7,3,1,4,306,5,1853,8
57,4,0,0,0,0,0,3,4,4,0,3,710,6,2115,8
58,4,0,0,0,0,2,2,2,0,0,5,0,11,287,8
59,4,0,0,0,0,0,9,2,7,1,7,742,7,2676,8
60,4,0,0,0,0,2,1,0,7,0,3,82273,4,475,8
61,4,0,0,0,0,1,3,2,4,0,8,3617,9,1539,8
62,4,0,0,0,0,4,1,1,2,0,5,0,12,1393,8
63,3,1,0,0,0,4,2,1,3,0,4,1320,2,1244,8
64,4,0,0,0,0,0,4,0,1,1,3,0,5,1614,8
65,3,1,0,0,0,2,1,1,6,0,4,8707,1,1895,8
66,4,0,0,0,0,1,2,4,6,0,2,499,1,2577,8
67,4,0,0,0,0,0,2,0,0,3,5,390,2,1819,8
68,4,0,0,0,0,0,1,3,4,0,7,0,0,2191,8
69,4,0,0,0,0,1,6,0,2,0,5,6649,10,202,8
70,4,0,0,0,0,0,5,0,2,2,4,20047,5,1204,8
71,4,0,0,0,0,1,4,1,3,0,10,9476,10,1178,8
72,4,0,0,0,0,4,6,1,4,0,10,2952,5,2495,8
73,0,0,0,4,0,0,0,1,0,0,0,3316,0,1286,8
74,2,0,0,0,0,0,0,1,0,0,0,0,0,1885,8
75,4,0,0,0,0,2,2,0,0,0,9,357,19,2883,8
76,3,1,0,0,0,0,8,0,16,0,3,8236,8,420,8
77,4,0,0,0,0,5,4,1,1,1,3,3105,10,727,8
78,4,0,0,0,0,2,5,4,6,0,4,19148,4,1299,8
79,4,0,0,0,0,0,18,0,2,0,8,1273,5,2328,8
80,4,0,0,0,0,3,3,2,3,0,9,1501,4,1931,8
81,2,2,0,0,0,1,2,0,6,0,4,1501,3,603,8
82,4,0,0,0,0,2,5,0,3,0,3,2805,4,752,8
83,4,0,0,0,0,2,0,6,2,1,23,1053,7,2112,8
84,4,0,0,0,0,1,1,1,0,0,6,1473,6,2401,8
85,4,0,0,0,0,1,1,1,0,0,7,476,5,2279,8
86,3,0,1,0,0,1,1,0,0,0,8,1470,11,1541,9
87,4,0,0,0,0,0,2,5,2,0,7,4300,6,1094,9
88,3,0,1,0,0,0,2,0,2,0,2,12560,5,488,9
89,2,1,0,1,0,0,1,2,1,0,1,240,0,1788,9
90,0,0,0,4,0,0,1,0,4,0,3,0,0,1142,9
91,4,0,0,0,0,0,3,0,1,0,3,2073,10,2237,9
