,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,5,0,0,0,0,2,1,8,4,0,1,63,0,790,1
1,5,0,0,0,0,2,1,7,5,0,3,0,27,733,1
2,5,0,0,0,0,2,1,0,5,0,14,531,12,2335,1
3,4,0,0,0,0,0,0,0,0,0,0,0,0,414,1
4,5,0,0,0,0,2,2,0,2,0,9,316,0,1919,1
5,4,0,0,0,1,2,1,0,0,0,2,570,1,631,1
6,5,0,0,0,0,2,2,7,0,0,3,2892,2,2260,1
7,5,0,0,0,0,0,1,2,1,0,5,0,4,2114,1
8,4,0,0,0,1,4,1,1,3,0,0,40,1,313,1
9,5,0,0,0,0,0,2,0,0,0,9,0,8,1267,1
10,5,0,0,0,0,0,1,1,2,0,3,0,4,1870,1
11,5,0,0,0,0,1,1,1,1,0,9,2090,2,1320,1
12,5,0,0,0,0,2,3,3,0,0,7,158,3,740,1
13,5,0,0,0,0,7,1,1,3,0,7,0,15,1826,1
14,5,0,0,0,0,2,1,0,1,0,7,5321,5,1074,1
15,4,0,0,0,1,0,0,0,1,0,0,8,0,2105,1
16,5,0,0,0,0,2,1,0,1,0,11,120,9,1226,1
17,5,0,0,0,0,1,0,0,0,0,8,600,0,2162,1
18,4,1,0,0,0,1,18,0,1,0,6,0,0,1764,1
19,4,0,0,0,0,0,0,0,0,0,6,0,11,1978,1
20,5,0,0,0,0,0,3,0,10,0,3,0,7,2471,1
21,5,0,0,0,0,0,0,0,0,0,3,0,0,941,1
22,1,0,0,0,0,0,0,0,0,0,1,0,0,941,1
23,4,0,0,0,0,0,4,1,3,0,0,0,2,945,3
24,3,0,0,0,1,0,1,1,1,0,4,180,1,288,3
25,4,0,0,0,0,2,1,0,0,1,10,0,1,2366,3
26,4,0,0,0,0,0,2,0,0,0,4,94660,2,207,3
27,3,0,0,0,1,0,0,0,1,1,3,0,3,2415,3
28,2,1,0,0,1,0,0,0,4,0,4,8000,1,540,3
29,3,1,0,0,0,0,4,2,4,0,5,0,2,1617,3
30,3,1,0,0,0,0,7,0,1,0,3,0,0,1714,3
31,4,0,0,0,0,0,3,1,7,0,3,485,3,1224,3
32,4,0,0,0,0,0,1,0,0,1,9,0,0,2292,3
33,2,2,0,0,0,0,0,0,0,0,1,0,2,2797,3
34,4,0,0,0,0,0,3,0,1,0,7,0,3,1421,3
35,3,0,0,0,1,0,1,0,0,0,5,2200,5,2612,3
36,4,0,0,0,0,0,2,0,0,0,5,100,0,1738,3
37,4,0,0,0,0,0,0,0,5,0,3,0,2,2791,3
38,4,0,0,0,0,0,3,0,1,2,2,4386,2,2852,3
39,3,0,1,0,0,0,0,1,2,0,5,0,0,2014,3
40,3,0,1,0,0,0,0,0,2,0,4,0,1,554,3
41,4,0,0,0,0,1,4,0,1,1,3,4180,4,2764,3
42,4,0,0,0,0,0,2,0,0,0,3,0,4,5,3
43,2,1,0,0,1,0,0,0,1,0,1,0,0,658,3
44,4,0,0,0,0,1,3,0,0,0,2,599,2,979,3
45,2,0,0,0,0,0,0,1,1,0,1,0,0,556,3
46,3,1,0,0,0,0,0,0,4,0,2,0,1,751,3
47,4,0,0,0,0,1,2,0,0,0,2,0,3,851,3
48,3,1,0,0,0,0,1,0,0,0,3,0,13,1708,3
49,4,0,0,0,0,1,0,0,1,0,5,0,3,2640,3
50,3,1,0,0,0,1,0,0,1,0,2,0,1,1551,3
51,3,0,0,0,0,1,2,0,0,0,2,27469,0,1229,5
52,3,0,0,0,0,1,2,1,2,0,4,1549,8,682,5
53,3,0,0,0,0,1,2,0,7,0,2,321,5,1248,5
54,2,1,0,0,0,2,0,1,2,0,2,470,7,1681,5
55,3,0,0,0,0,2,7,5,26,2,4,3710,1,2184,5
56,3,0,0,0,0,0,0,0,0,0,0,1576,0,337,5
57,3,0,0,0,0,1,4,1,1,0,1,78,6,1812,5
58,2,0,0,1,0,1,4,0,1,1,3,3051,1,1616,5
59,2,0,0,0,1,0,9,0,1,0,9,3386,4,45,5
60,2,0,0,0,1,2,1,2,26,0,1,3678,6,1509,5
61,2,1,0,0,0,1,3,1,6,0,2,1394,2,824,5
62,2,1,0,0,0,0,4,1,4,0,4,19133,2,282,5
63,2,0,0,0,1,0,7,0,2,0,2,1109,0,2721,5
64,3,0,0,0,0,2,7,0,3,0,2,2584,3,948,5
65,3,0,0,0,0,1,3,2,5,0,5,3160,5,2760,5
66,1,0,1,0,1,2,1,0,7,0,2,619,4,2083,5
67,3,0,0,0,0,0,2,1,0,0,8,596,0,2529,5
68,1,0,0,0,0,0,0,0,0,0,0,0,0,2529,5
69,1,2,0,0,0,0,0,1,2,0,0,40,0,2910,5
70,3,0,0,0,0,3,18,0,3,0,3,1148,2,1964,5
71,3,0,0,0,0,2,1,3,5,0,4,25064,2,1192,5
72,3,0,0,0,0,0,5,0,2,0,4,8498,9,2336,5
73,3,0,0,0,0,2,4,1,1,0,2,96,2,1251,5
74,3,0,0,0,0,1,0,5,6,0,6,210,0,16,5
75,1,0,0,0,2,0,2,1,1,0,3,5082,0,1362,5
76,3,0,0,0,0,1,1,5,2,0,9,126,2,1048,5
77,3,0,0,0,0,1,0,4,4,0,6,485,1,1879,5
78,3,0,0,0,0,1,6,5,1,0,1,3550,1,1470,5
79,3,0,0,0,0,2,2,0,0,0,2,1358,0,2063,5
80,3,0,0,0,0,2,2,2,1,2,3,925,4,1837,5
81,3,0,0,0,0,4,2,0,8,0,2,1226,1,2398,5
82,3,0,0,0,0,4,30,1,4,0,0,6006,2,2774,5
83,2,0,0,0,1,1,5,0,2,0,2,10758,6,2916,5
84,2,0,0,0,1,0,4,0,3,0,2,18350,3,1211,5
85,2,0,0,0,1,0,5,2,2,1,2,2202,1,2475,5
86,3,0,0,0,0,4,1,1,4,0,1,743,26,1533,5
87,3,0,0,0,0,2,6,1,1,2,8,3421,0,2840,5
88,3,0,0,0,0,0,1,1,0,0,2,0,0,633,5
89,1,2,0,0,0,2,4,0,1,2,0,673,0,1675,5
90,3,0,0,0,0,0,2,1,3,0,5,685,1,106,5
91,3,0,0,0,0,0,2,0,2,2,7,1142,4,221,5
92,3,0,0,0,0,0,3,0,7,0,7,1930,5,152,5
93,3,0,0,0,0,3,0,3,0,0,3,0,0,1853,8
94,3,0,0,0,0,0,3,0,0,0,9,9040,0,2539,8
95,1,0,0,0,0,0,0,0,0,0,0,0,0,475,8
96,3,0,0,0,0,0,0,0,0,0,0,4331,0,947,8
97,3,0,0,0,0,0,0,0,2,0,1,0,0,2641,8
98,3,0,0,0,0,2,3,0,0,0,3,355758,1,1614,8
99,3,0,0,0,0,1,3,1,2,0,7,2104,0,1895,8
100,3,0,0,0,0,0,2,1,2,0,6,0,0,2742,8
101,2,1,0,0,0,0,0,3,2,0,0,0,0,2577,8
102,2,1,0,0,0,0,6,0,1,0,4,2363,0,1819,8
103,3,0,0,0,0,0,2,1,2,2,3,2125,3,2191,8
104,3,0,0,0,0,0,2,0,3,0,3,85,0,202,8
105,3,0,0,0,0,1,0,1,2,0,2,4500,0,1318,8
106,2,1,0,0,0,2,2,0,1,0,3,756,0,1236,8
107,2,0,0,1,0,0,2,0,0,0,0,668,0,2786,8
108,3,0,0,0,0,2,1,0,3,0,2,440,0,1033,8
109,3,0,0,0,0,0,1,0,1,0,3,291,6,2495,8
110,2,1,0,0,0,0,1,1,1,0,4,68,0,1286,8
111,3,0,0,0,0,0,0,1,3,0,6,2240,0,2543,8
112,3,0,0,0,0,0,0,0,2,0,2,0,0,895,8
113,2,1,0,0,0,1,0,0,0,0,2,0,1,2205,8
114,1,0,0,2,0,0,0,0,0,0,0,0,0,2697,8
115,2,1,0,0,0,0,1,0,0,0,1,168,0,420,8
116,3,0,0,0,0,0,0,0,0,0,0,918,0,727,8
117,3,0,0,0,0,3,3,2,1,0,0,1500,0,1299,8
118,3,0,0,0,0,2,1,0,0,1,1,0,0,602,8
119,3,0,0,0,0,0,3,1,2,1,1,2531,2,2328,8
120,3,0,0,0,0,1,1,0,0,0,2,2735,0,1140,8
121,3,0,0,0,0,0,1,1,1,0,4,0,0,2112,8
122,3,0,0,0,0,1,1,5,5,0,5,7217,0,2080,8
123,3,0,0,0,0,1,1,1,5,0,1,100,0,2868,8
124,3,0,0,0,0,0,1,0,0,0,1,1500,5,2901,8
125,3,0,0,0,0,1,0,0,1,0,1,4527,2,2279,8
126,3,0,0,0,0,0,1,0,2,0,4,0,1,788,8
127,2,1,0,0,0,0,1,0,1,0,0,0,0,11,8
128,3,0,0,0,0,0,0,1,4,0,3,78,1,1102,9
129,3,0,0,0,0,0,3,1,2,0,2,2300,2,1032,9
130,2,1,0,0,0,0,6,1,9,0,5,495,0,1996,9
131,2,0,1,0,0,0,1,0,0,0,4,133481,2,1541,9
132,1,2,0,0,0,0,1,0,0,0,2,925,0,488,9
133,3,0,0,0,0,0,1,1,0,0,12,0,0,411,9
134,2,0,1,0,0,1,1,0,4,0,1,6477,9,1294,9
135,1,1,1,0,0,0,3,0,1,1,4,0,3,1997,9
136,3,0,0,0,0,5,0,0,0,0,3,451,1,651,9
137,3,0,0,0,0,0,9,2,7,0,2,7070,0,566,9
138,3,0,0,0,0,0,5,0,2,1,2,1075,2,1528,9
139,2,1,0,0,0,1,0,0,0,0,1,140,2,2126,9
140,2,0,1,0,0,0,3,0,0,2,3,1976,2,1925,9
141,3,0,0,0,0,1,5,0,1,0,4,260,1,438,9
142,3,0,0,0,0,0,1,0,1,0,2,0,0,2749,9
143,2,0,1,0,0,0,0,0,3,0,0,55,0,317,9
144,2,1,0,0,0,1,0,0,0,0,2,70,1,2358,9
145,1,2,0,0,0,0,5,1,3,0,0,0,0,2621,9
146,3,0,0,0,0,0,0,1,3,0,2,0,0,1346,9
147,3,0,0,0,0,1,4,1,0,0,2,68,10,1313,9
148,1,0,0,0,1,0,1,0,2,0,4,0,2,902,10
149,1,1,0,0,0,0,1,0,4,0,1,0,0,1798,10
150,2,0,0,0,0,1,0,2,0,0,1,435,0,950,10
151,2,0,0,0,0,0,0,0,0,0,5,600,0,1325,10
152,1,0,0,0,1,1,4,0,0,0,0,1843,6,1326,10
153,2,0,0,0,0,1,2,0,0,0,2,73,0,3,10
154,0,0,0,2,0,0,0,0,0,0,0,0,0,890,10
155,2,0,0,0,0,0,0,3,3,0,0,2500,0,981,10
156,1,0,0,0,1,0,0,0,0,0,0,0,0,836,10
157,2,0,0,0,0,0,0,1,0,0,4,0,2,1737,10
158,1,1,0,0,0,0,0,0,0,0,0,0,0,210,10
159,2,0,0,0,0,0,0,1,0,0,2,309,0,2143,10
160,2,0,0,0,0,0,1,0,1,0,3,2938,0,2679,10
161,2,0,0,0,0,0,0,0,1,0,0,0,0,1646,10
162,2,0,0,0,0,0,0,0,1,2,2,0,0,2109,10
163,2,0,0,0,0,0,1,0,1,0,0,11300,0,1395,10
164,1,0,0,0,1,0,7,0,1,0,4,16462,0,1476,10
165,2,0,0,0,0,1,0,0,3,0,2,0,7,121,10
166,2,0,0,0,0,4,3,0,2,0,5,2388,0,676,10
167,2,0,0,0,0,0,0,1,2,0,4,3007,0,726,10
168,2,0,0,0,0,0,0,0,1,0,4,0,0,1379,10
169,2,0,0,0,0,1,1,0,2,0,3,607,0,1731,10
170,2,0,0,0,0,0,0,0,1,0,0,0,0,295,10
171,2,0,0,0,0,0,0,0,1,0,2,1022,14,2131,10
172,2,0,0,0,0,0,1,0,2,1,6,0,0,1124,10
173,1,1,0,0,0,0,0,0,0,0,1,0,0,774,10
174,2,0,0,0,0,0,1,2,0,0,2,120,1,130,10
175,1,1,0,0,0,0,0,0,0,0,1,0,0,1873,10
176,1,0,0,0,1,0,2,0,1,0,3,0,0,1217,10
177,2,0,0,0,0,1,4,1,5,0,9,80,0,136,10
178,1,1,0,0,0,0,0,0,0,0,0,150,0,1652,11
179,1,1,0,0,0,0,0,0,0,0,1,1240,0,1904,11
180,2,0,0,0,0,2,0,0,1,0,0,0,0,1682,11
181,2,0,0,0,0,0,0,0,0,0,1,0,0,1910,11
182,2,0,0,0,0,1,2,1,1,0,0,0,2,2306,11
183,2,0,0,0,0,0,0,0,0,0,2,729,0,577,11
184,2,0,0,0,0,0,0,0,2,0,1,0,0,1645,11
185,2,0,0,0,0,0,3,0,0,0,1,1125,0,843,11
186,2,0,0,0,0,0,0,0,0,0,3,730,0,2588,11
187,2,0,0,0,0,0,1,2,0,0,0,0,0,2849,11
188,2,0,0,0,0,0,0,1,2,0,4,0,0,1073,11
189,1,1,0,0,0,0,0,0,0,1,0,0,0,923,11
190,2,0,0,0,0,0,2,0,1,0,3,3950,3,1237,11
191,1,0,0,0,1,0,0,0,1,0,0,0,0,1298,11
192,1,1,0,0,0,0,1,0,0,0,2,0,0,1071,11
193,1,1,0,0,0,0,0,0,0,0,0,0,0,2394,11
194,2,0,0,0,0,0,0,0,1,0,0,0,0,985,11
195,2,0,0,0,0,0,0,0,1,0,1,0,0,745,11
196,2,0,0,0,0,0,0,0,0,1,0,4600,0,1345,11
197,2,0,0,0,0,0,0,0,3,0,0,0,0,2507,11
198,4,0,0,0,0,1,3,0,1,3,4,7685,4,2091,16
199,4,0,0,0,0,0,2,2,3,0,5,2041,0,277,16
200,4,0,0,0,0,1,0,0,0,0,4,348,4,533,16
201,4,0,0,0,0,0,14,1,1,0,6,5916,4,516,16
202,4,0,0,0,0,0,1,2,1,2,2,5725,0,850,16
203,4,0,0,0,0,1,4,1,2,0,5,204,58,792,16
204,4,0,0,0,0,3,0,1,0,0,3,5686,10,1782,16
205,4,0,0,0,0,1,2,1,2,0,1,2295,19,2103,16
206,4,0,0,0,0,0,2,0,0,1,4,12150,4,1790,16
207,4,0,0,0,0,0,3,1,1,0,3,80,3,2061,16
208,2,0,0,0,0,0,0,0,0,0,0,538,0,2860,16
209,4,0,0,0,0,3,2,0,0,2,6,10121,3,1836,16
210,4,0,0,0,0,0,1,1,3,1,3,0,4,1716,16
211,4,0,0,0,0,0,0,2,0,0,2,6411,0,1432,16
212,3,1,0,0,0,0,0,0,0,0,0,1748,0,1514,16
213,4,0,0,0,0,0,3,0,2,0,3,210,13,1017,16
214,4,0,0,0,0,0,0,0,1,0,2,155,0,2483,16
215,4,0,0,0,0,3,1,1,0,0,10,0,7,2883,16
216,3,1,0,0,0,0,1,0,0,0,0,582,0,381,16
217,4,0,0,0,0,2,1,0,0,1,3,2200,12,82,16
218,4,0,0,0,0,2,0,4,4,0,4,0,3,383,16
219,4,0,0,0,0,0,1,0,1,0,2,7169,4,105,16
220,4,0,0,0,0,1,0,0,0,0,1,3751,21,1347,16
221,3,0,0,0,1,0,2,0,5,0,0,5242,0,1168,16
222,4,0,0,0,0,0,3,1,1,0,6,0,4,2703,16
223,2,0,0,0,0,0,0,0,1,0,3,31116,2,1112,17
224,2,0,0,0,0,0,1,0,0,0,2,0,0,2899,17
225,2,0,0,0,0,0,0,0,0,1,2,0,2,1141,17
226,2,0,0,0,0,4,1,1,0,0,0,0,5,1953,17
227,2,0,0,0,0,0,3,1,1,0,0,7470,1,2654,17
228,2,0,0,0,0,0,2,0,0,0,0,3066,0,2,17
229,2,0,0,0,0,1,3,0,3,0,0,572,5,1276,17
230,0,0,0,1,1,3,0,0,2,0,1,643,5,2464,17
231,2,0,0,0,0,0,3,0,1,0,7,0,2,1916,17
232,2,0,0,0,0,1,0,0,0,0,1,41,6,1277,17
233,2,0,0,0,0,0,1,2,3,1,2,516,6,339,17
234,0,0,0,0,2,0,0,1,1,0,0,750,0,1359,17
235,2,0,0,0,0,1,0,5,2,0,4,0,2,2513,17
236,0,2,0,0,0,0,0,0,0,0,1,246,5,2500,17
237,2,0,0,0,0,0,3,0,1,0,1,0,7,344,17
238,2,0,0,0,0,1,4,1,0,0,13,0,6,1201,17
239,2,0,0,0,0,0,0,3,1,0,1,988,0,1540,17
240,1,0,0,0,1,1,2,0,2,0,2,2289,2,1081,17
241,2,0,0,0,0,0,2,0,1,0,4,235,2,2609,17
242,2,0,0,0,0,1,1,0,0,0,2,4865,2,1740,17
243,2,0,0,0,0,1,0,2,0,0,0,41,2,1896,17
244,2,0,0,0,0,0,1,0,2,2,2,2318,0,2422,17
245,2,0,0,0,0,0,0,0,1,0,4,941,5,920,17
246,2,0,0,0,0,0,0,0,2,1,1,0,0,562,17
247,2,0,0,0,0,1,1,0,2,1,9,148,1,848,17
248,1,0,0,0,1,1,2,1,1,0,2,383,0,1253,17
249,1,1,0,0,0,0,0,0,2,0,1,0,0,1778,17
250,2,0,0,0,0,0,1,1,0,0,1,918,2,587,17
251,2,0,0,0,0,0,0,0,1,0,4,386,0,2517,17
252,2,0,0,0,0,0,1,1,0,0,0,5146,0,1413,17
253,2,0,0,0,0,3,4,0,2,0,2,3025,0,2816,17
254,2,0,0,0,0,2,0,0,1,1,0,178,1,441,17
255,2,0,0,0,0,0,2,0,1,0,3,2632,1,2351,17
256,1,1,0,0,0,2,0,3,3,0,2,602,1,176,17
257,2,0,0,0,0,0,1,3,2,1,6,1128,2,2024,18
258,2,0,0,0,0,1,0,1,2,0,1,405,1,2546,18
259,2,0,0,0,0,0,1,0,1,1,2,2701,8,2643,18
260,2,0,0,0,0,0,3,0,0,0,1,229,0,1669,18
261,2,0,0,0,0,2,0,0,1,0,3,220,0,2497,18
262,2,0,0,0,0,0,4,0,0,0,3,521,2,1095,18
263,2,0,0,0,0,0,0,1,1,0,1,796,0,663,18
264,2,0,0,0,0,1,2,1,1,0,2,218,3,767,18
265,2,0,0,0,0,2,0,0,2,0,1,0,10,1577,18
266,2,0,0,0,0,2,0,0,0,0,2,0,3,457,18
267,1,0,0,0,1,2,3,0,2,0,5,1252,6,1722,18
268,1,0,0,0,1,0,3,1,1,0,2,0,1,2446,18
269,1,1,0,0,0,0,1,0,3,0,5,725,2,2648,18
270,2,0,0,0,0,4,1,0,0,1,2,3367,4,2906,18
271,0,0,0,2,0,0,0,0,0,0,0,0,0,2145,18
272,1,0,0,0,0,0,0,0,0,0,0,0,0,690,18
273,1,0,0,0,1,0,3,0,2,0,0,135,0,2818,18
274,2,0,0,0,0,0,2,0,0,0,1,0,8,1268,18
275,2,0,0,0,0,2,0,0,2,0,0,0,0,9,18
276,2,0,0,0,0,0,3,0,1,0,5,40,3,1673,18
277,2,0,0,0,0,1,0,4,1,1,1,249,0,844,18
278,2,0,0,0,0,0,5,2,0,0,2,0,5,1205,18
279,1,0,0,0,1,0,0,2,1,0,1,0,0,2891,18
280,2,0,0,0,0,0,2,0,0,1,3,1095,25,2613,18
281,2,0,0,0,0,1,2,0,0,0,4,0,6,1832,18
282,1,0,0,0,1,1,0,1,3,0,3,0,1,1245,18
283,1,0,0,1,0,0,0,0,2,0,4,1297,1,2568,18
284,1,0,0,0,1,0,1,1,1,0,1,3750,1,1384,18
285,0,1,1,0,0,0,1,0,1,0,4,0,4,1173,18
286,0,0,0,0,2,0,0,0,2,0,0,1350,0,1314,18
287,3,0,0,0,0,2,3,0,1,1,6,36400,2,1521,22
288,3,0,0,0,0,1,3,1,2,3,3,0,0,2229,22
289,3,0,0,0,0,0,1,0,1,2,2,8210,4,567,22
290,3,0,0,0,0,1,0,0,1,1,0,1400,2,1465,22
291,3,0,0,0,0,1,1,1,1,0,4,220,4,487,22
292,3,0,0,0,0,0,1,0,1,1,6,1343,1,637,22
293,3,0,0,0,0,1,1,0,4,5,3,1467,5,2757,22
294,3,0,0,0,0,0,2,0,1,1,20,570,6,258,22
295,3,0,0,0,0,0,2,1,7,3,7,4191,1,2810,22
296,3,0,0,0,0,0,4,0,1,2,3,5598,0,2376,22
297,2,1,0,0,0,0,1,0,0,0,1,0,0,1006,22
298,3,0,0,0,0,0,3,1,2,0,0,2200,2,1331,22
299,3,0,0,0,0,0,0,0,1,0,1,1074,0,1960,22
300,2,1,0,0,0,0,0,2,0,0,2,1872,6,2321,22
301,3,0,0,0,0,0,0,0,1,1,5,1163,1,2102,22
302,3,0,0,0,0,1,0,0,3,4,3,2630,5,409,22
303,3,0,0,0,0,0,0,0,2,1,4,0,0,234,22
304,2,1,0,0,0,0,0,0,5,0,2,8870,0,479,22
305,3,0,0,0,0,0,3,0,2,1,2,878,1,962,22
306,3,0,0,0,0,0,0,0,0,1,3,1318,3,1519,22
307,3,0,0,0,0,0,3,0,1,1,4,1676,1,1850,22
308,3,0,0,0,0,0,1,0,1,9,3,2718,0,517,22
309,3,0,0,0,0,1,0,1,1,0,2,25,2,1688,22
310,2,0,0,0,1,0,3,0,2,0,4,250,6,1898,22
311,3,0,0,0,0,1,4,0,1,4,5,3200,0,741,22
312,2,0,0,0,1,1,6,0,3,0,8,531,0,1671,22
313,3,0,0,0,0,0,1,1,3,2,9,1720,3,2520,22
314,3,0,0,0,0,0,0,0,0,5,5,4025,0,708,22
315,1,2,0,0,0,0,0,0,3,0,3,1246,0,350,22
316,3,0,0,0,0,0,1,1,3,0,11,1774,1,992,22
317,1,2,0,0,0,0,3,0,0,2,2,6570,2,2658,22
318,0,2,0,0,0,0,0,0,0,0,0,1050,0,972,22
319,3,0,0,0,0,0,4,1,2,0,6,24674,0,135,22
320,4,0,0,0,0,0,4,1,0,0,10,180,10,743,24
321,4,0,0,0,0,0,2,0,1,0,3,95,0,2339,24
322,4,0,0,0,0,0,3,0,0,1,3,0,0,1324,24
323,3,0,1,0,0,3,0,0,0,0,5,142,3,1263,24
324,3,0,0,0,1,3,2,0,1,0,4,100,0,2169,24
325,4,0,0,0,0,0,4,0,2,0,2,27759,7,2711,24
326,4,0,0,0,0,2,0,0,1,0,5,865,2,2015,24
327,4,0,0,0,0,0,0,2,2,0,2,465,1,2201,24
328,4,0,0,0,0,1,0,0,1,2,2,0,1,1693,24
329,2,1,0,0,1,0,0,0,0,0,4,94,2,2893,24
330,2,0,0,0,0,0,0,0,1,0,0,0,0,2465,24
331,4,0,0,0,0,1,0,0,2,0,3,1501,0,818,24
332,3,1,0,0,0,2,2,0,2,0,7,1410,1,2690,24
333,3,0,0,0,1,1,1,0,0,0,3,639,1,2684,24
334,4,0,0,0,0,0,1,2,1,0,1,55,2,960,24
335,2,1,0,0,1,0,0,1,0,0,4,0,5,2309,24
336,4,0,0,0,0,0,1,0,2,0,1,0,1,1329,24
337,4,0,0,0,0,1,2,0,0,0,2,379,6,2518,24
338,4,0,0,0,0,0,3,1,2,0,3,5721,16,1979,24
339,4,0,0,0,0,0,3,8,2,0,10,0,7,2441,24
340,2,2,0,0,0,0,0,0,3,0,1,2322,2,1659,24
341,4,0,0,0,0,5,0,3,2,0,14,176,4,1381,24
342,4,0,1,0,0,2,0,0,1,4,7,330,0,532,25
343,5,0,0,0,0,1,4,0,0,0,3,1000,5,1630,25
344,5,0,0,0,0,1,1,0,2,0,2,64,4,219,25
345,5,0,0,0,0,0,4,1,0,0,12,158,0,2766,25
346,5,0,0,0,0,0,6,1,3,0,3,84,0,2623,25
347,3,0,0,2,0,0,0,0,0,0,0,0,0,581,25
348,5,0,0,0,0,0,0,1,1,0,5,2023,3,250,25
349,5,0,0,0,0,1,2,0,4,1,2,5352,1,423,25
350,5,0,0,0,0,0,1,0,0,0,7,454,2,2549,25
351,5,0,0,0,0,4,2,2,1,0,5,21329,3,2795,25
352,5,0,0,0,0,0,1,1,2,0,6,1175,19,570,25
353,5,0,0,0,0,1,2,0,3,0,3,0,0,786,25
354,5,0,0,0,0,0,1,0,1,0,7,332,3,2670,25
355,5,0,0,0,0,0,2,3,1,2,5,1312,0,1869,25
356,5,0,0,0,0,0,2,0,2,0,7,0,0,2185,25
357,5,0,0,0,0,1,0,1,1,3,2,3465,0,768,25
358,5,0,0,0,0,3,3,0,2,2,4,925,0,599,25
359,4,0,0,0,1,1,0,1,1,0,3,419,1,840,25
360,5,0,0,0,0,0,1,0,1,0,1,485,12,2221,25
361,5,0,0,0,0,0,1,1,3,0,3,135,7,1607,25
362,5,0,0,0,0,1,0,0,1,0,3,238,0,1412,25
363,5,0,0,0,0,0,2,1,0,0,3,309,5,1385,25
364,5,0,0,0,0,0,3,0,1,0,3,0,0,1712,25
365,3,0,0,0,0,1,0,0,0,1,0,10,2,1969,25
366,5,0,0,0,0,1,2,0,2,0,7,2197,5,2274,25
367,5,0,0,0,0,5,5,5,18,0,3,1500,2,886,25
368,3,0,0,0,0,0,0,1,0,0,1,0,0,143,25
369,5,0,0,0,0,2,4,0,1,0,5,672,11,2547,25
370,5,0,0,0,0,1,1,1,1,0,2,0,5,955,25
371,5,0,0,0,0,1,0,1,1,0,2,0,1,1092,25
372,5,0,0,0,0,0,0,2,6,7,2,474,6,645,25
373,2,1,0,0,0,0,2,0,2,0,3,725,0,364,30
