,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,2,0,2,0,0,0,5,1,2,0,6,0,4,2415,3
1,4,0,0,0,0,0,2,0,3,0,2,0,8,889,3
2,4,0,0,0,0,0,1,1,1,0,1,0,5,28,3
3,4,0,0,0,0,0,1,0,2,0,10,0,6,2412,3
4,4,0,0,0,0,0,3,0,0,3,4,0,0,187,3
5,4,0,0,0,0,1,1,0,2,1,5,0,1,634,3
6,4,0,0,0,0,0,0,1,2,0,0,693,0,2127,3
7,0,4,0,0,0,0,0,0,0,0,0,0,0,1483,3
8,2,0,0,0,2,0,2,0,0,0,1,4548,10,2612,3
9,4,0,0,0,0,0,4,0,1,2,7,3095,6,1948,3
10,4,0,0,0,0,1,1,3,0,0,3,0,16,2406,3
11,1,0,0,0,0,0,0,0,0,0,0,0,0,1439,3
12,4,0,0,0,0,0,4,0,1,1,4,0,11,2764,3
13,0,3,0,0,0,0,0,1,0,0,0,0,0,1666,3
14,4,0,0,0,0,4,0,0,1,0,0,1900,0,1977,3
15,3,1,0,0,0,1,1,0,2,0,1,1100,3,669,3
16,5,0,0,0,0,0,7,4,4,0,9,0,10,977,5
17,1,0,0,0,0,0,0,0,0,0,0,0,0,1229,5
18,5,0,0,0,0,0,6,0,30,1,7,1241,5,682,5
19,5,0,0,0,0,1,6,2,2,1,10,1103,2,649,5
20,5,0,0,0,0,4,3,1,7,1,6,1659,3,1681,5
21,5,0,0,0,0,0,4,0,1,1,2,72,4,2296,5
22,5,0,0,0,0,6,46,1,9,2,16,49774,5,2184,5
23,4,1,0,0,0,1,1,1,7,0,11,147,11,2297,5
24,5,0,0,0,0,2,6,4,12,1,5,5414,5,1509,5
25,5,0,0,0,0,0,4,0,7,1,3,20336,6,824,5
26,5,0,0,0,0,1,6,1,6,0,6,5959,4,2721,5
27,5,0,0,0,0,0,7,0,9,1,1,4006,10,948,5
28,5,0,0,0,0,1,7,0,5,0,3,991,10,2760,5
29,4,0,0,0,1,1,7,1,4,1,2,46919,0,2083,5
30,5,0,0,0,0,1,4,0,5,0,5,133,10,103,5
31,0,1,0,0,0,0,0,0,1,0,0,0,0,1920,5
