,P,A,L,M,S,RGI,RGO,RRI,RRO,V,1-2-1,TYFCB,CEU,user_ID,chapter_ID
0,3,0,0,0,0,0,2,0,4,0,1,0,2,1417,3
1,2,1,1,0,0,1,4,0,0,1,2,4636,6,2415,3
2,4,0,0,0,0,0,4,0,2,0,3,0,9,889,3
3,3,1,0,0,0,0,2,0,1,0,1,292,0,28,3
4,0,0,0,4,0,1,1,0,0,0,4,0,0,1492,3
5,4,0,0,0,0,1,1,0,0,4,3,400,4,634,3
6,3,1,0,0,0,0,1,0,4,0,0,350,0,2127,3
7,1,0,0,0,0,0,0,0,2,0,0,0,0,1581,3
8,4,0,0,0,0,0,0,0,1,1,4,0,0,1483,3
9,3,0,0,0,1,0,1,1,4,2,6,0,7,2612,3
10,4,0,0,0,0,0,3,0,2,3,12,1851,3,1948,3
11,2,0,1,0,1,0,0,1,1,0,2,0,3,2791,3
12,2,0,0,0,2,0,4,0,2,0,0,0,2,2764,3
13,3,0,0,0,0,0,7,0,0,0,0,1713,1,979,3
14,3,0,0,0,0,0,0,1,4,0,1,0,0,556,3
15,4,0,0,0,0,1,1,1,4,0,5,17535,4,2640,3
16,4,0,0,0,0,0,6,0,3,0,3,0,0,1977,3
17,2,0,0,0,0,0,3,0,0,2,1,0,0,669,3
18,4,0,0,0,0,2,3,2,13,0,12,724,4,977,5
19,4,0,0,0,0,0,4,0,15,0,5,16315,8,682,5
20,2,1,0,0,0,1,1,2,0,0,14,236,0,649,5
21,3,0,0,0,1,1,8,0,19,0,7,2522,3,1248,5
22,3,0,0,1,0,1,5,1,3,0,7,1109,2,1681,5
23,4,0,0,0,0,2,1,0,8,0,6,268,3,2296,5
24,4,0,0,0,0,2,35,2,24,4,13,11656,5,2184,5
25,3,0,0,0,1,0,17,0,6,3,1,10443,5,1509,5
26,4,0,0,0,0,0,8,1,5,0,9,904,9,824,5
27,4,0,0,0,0,0,6,0,2,1,5,2261,4,2721,5
28,4,0,0,0,0,0,7,1,10,0,4,7557,8,948,5
29,4,0,0,0,0,1,5,1,1,0,1,468,7,2760,5
30,4,0,0,0,0,0,53,0,5,0,6,1233,2,2083,5
31,4,0,0,0,0,1,5,2,2,0,5,5502,15,103,5
32,3,1,0,0,0,0,2,1,5,0,4,699,3,1920,5
33,4,0,0,0,0,1,3,2,9,1,4,2917,11,1063,5
34,4,0,0,0,0,1,10,3,0,0,4,919,15,2336,5
35,4,0,0,0,0,0,4,1,4,1,7,10435,6,1251,5
36,4,0,0,0,0,0,3,2,3,0,3,462,20,16,5
37,4,0,0,0,0,1,12,1,11,0,15,8155,4,1897,5
38,3,1,0,0,0,0,3,0,2,0,3,0,3,2452,5
39,3,0,0,1,0,1,9,0,4,0,4,3195,3,1106,5
40,4,0,0,0,0,0,6,1,2,0,5,8625,3,2063,5
41,3,0,0,0,1,1,4,0,1,0,5,0,5,2190,5
42,2,0,0,0,2,1,1,0,1,1,3,1002,6,1837,5
43,3,0,1,0,0,0,6,1,1,0,3,2020,3,2398,5
44,4,0,0,0,0,0,7,0,11,0,9,8376,4,2774,5
45,3,0,0,0,1,1,14,0,5,2,7,10238,6,2034,5
46,4,0,0,0,0,1,8,1,3,3,4,123,6,1018,5
47,4,0,0,0,0,0,8,0,10,0,1,22688,2,2916,5
48,4,0,0,0,0,1,5,3,26,0,8,365,2,925,5
49,4,0,0,0,0,1,3,3,6,0,5,357,3,1533,5
50,4,0,0,0,0,2,4,0,6,0,4,0,6,584,5
51,4,0,0,0,0,3,6,0,2,1,9,206,3,1363,5
52,4,0,0,0,0,3,10,0,5,1,7,320,11,1742,5
53,4,0,0,0,0,0,5,0,7,0,4,1667,38,221,5
54,4,0,0,0,0,0,0,6,4,1,1,50000,2,1853,8
55,3,0,0,0,0,0,1,0,0,0,4,0,0,1468,8
56,4,0,0,0,0,0,0,2,9,0,17,0,2,2115,8
57,4,0,0,0,0,2,5,0,4,1,15,28705,4,2539,8
58,4,0,0,0,0,0,0,0,0,0,6,0,0,2267,8
59,4,0,0,0,0,1,2,1,5,2,4,749,5,99,8
60,4,0,0,0,0,1,2,3,8,3,13,26459,4,475,8
61,4,0,0,0,0,1,4,0,0,1,4,2010,3,947,8
62,4,0,0,0,0,0,1,0,4,0,8,273,4,1539,8
63,4,0,0,0,0,0,0,1,0,0,6,0,3,1129,8
64,4,0,0,0,0,1,4,0,4,1,17,1286,4,1614,8
65,4,0,0,0,0,2,8,0,5,5,6,1932,6,1895,8
66,4,0,0,0,0,1,0,0,1,1,3,3915,0,2742,8
67,4,0,0,0,0,0,4,4,13,1,5,600,6,2577,8
68,4,0,0,0,0,0,6,1,1,2,8,398,15,1084,8
69,4,0,0,0,0,0,4,3,0,0,8,13693,15,1819,8
70,4,0,0,0,0,1,3,5,18,2,9,7214,4,2191,8
71,3,1,0,0,0,1,3,0,3,0,6,513,9,202,8
72,4,0,0,0,0,0,4,0,6,1,12,1821,4,1204,8
73,4,0,0,0,0,10,6,0,0,0,4,8871,4,2495,8
74,4,0,0,0,0,2,3,1,1,2,14,8913,3,1286,8
75,4,0,0,0,0,0,3,0,1,0,7,268,8,2263,8
76,4,0,0,0,0,3,4,3,8,0,13,69,3,2543,8
77,4,0,0,0,0,0,1,1,2,0,2,650,2,895,8
78,4,0,0,0,0,2,11,1,8,2,13,8955,6,420,8
79,4,0,0,0,0,0,6,0,0,0,2,2715,2,727,8
80,4,0,0,0,0,1,11,2,13,2,5,7433,4,1299,8
81,4,0,0,0,0,0,5,0,1,0,4,0,4,2765,8
82,4,0,0,0,0,3,13,0,3,3,18,9771,5,2328,8
83,4,0,0,0,0,2,3,0,1,0,12,85,4,752,8
84,4,0,0,0,0,2,3,4,3,1,6,1752,3,2112,8
85,4,0,0,0,0,0,5,2,12,1,7,3379,2,2080,8
86,4,0,0,0,0,1,6,1,2,0,10,1649,3,1344,8
87,4,0,0,0,0,5,1,1,2,0,11,884,10,2279,8
88,3,0,0,0,0,1,0,0,1,0,2,0,89,2694,8
89,2,0,0,0,2,0,0,0,0,0,2,1500,15,1448,9
90,4,0,0,0,0,1,3,0,0,0,7,14628,11,1541,9
